userid,username,followers,tweets,profile_desc,location,verified,entities
1423088166999773184,skepper4729,58,1278,"I strive off being an asshole, That Is all. If you get mad than you have successfully managed to please me, Off to the next thread.",,False,
1102772383071387648,ItsAmmon,162824,34232,roblox 🚀 | editor @kreekcraft @schwiftystudios,United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kHJtL5AcsL', 'expanded_url': 'http://youtube.com/ammonplays', 'display_url': 'youtube.com/ammonplays'}]}, 'description': {'mentions': [{'start': 18, 'end': 29, 'username': 'kreekcraft'}, {'start': 30, 'end': 46, 'username': 'schwiftystudios'}]}}"
1427020128177164290,Theworldofcnyt,231,4165,"🐸Roblox Connect Creator Mosley focusing on Roblox game called @Ropetsgame 130+ Roblox Subscribes Follow @theworldofcnyt 
🐦 Bird owner ✝️ Christian 
PST time",United States ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HU0ZZAwOmz', 'expanded_url': 'https://linktr.ee/Theworldofcnyt', 'display_url': 'linktr.ee/Theworldofcnyt'}]}, 'description': {'mentions': [{'start': 62, 'end': 73, 'username': 'Ropetsgame'}, {'start': 104, 'end': 119, 'username': 'theworldofcnyt'}]}}"
1174293175671767040,Itz_Cutesy,5960,6145,"💗🌸 YouTuber with 20k+ in the Cutesy Crew! 🌸💗

Ewin Racing Affiliate links:
USA https://t.co/IzJqls4jFa
CAD https://t.co/kamcl7PDYc

🌸Use Code ""CUTESY"" for 20% off🌸",💗☕ Cutesy Crew for life ☕💗,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SUy8tfY2PJ', 'expanded_url': 'https://www.youtube.com/c/ItzCutesy', 'display_url': 'youtube.com/c/ItzCutesy'}]}, 'description': {'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/IzJqls4jFa', 'expanded_url': 'http://bit.ly/3msEvtw', 'display_url': 'bit.ly/3msEvtw'}, {'start': 107, 'end': 130, 'url': 'https://t.co/kamcl7PDYc', 'expanded_url': 'http://bit.ly/2XPhzKQ', 'display_url': 'bit.ly/2XPhzKQ'}]}}"
1399719473343512584,RoPetsGame,6949,1436,"Play with Friends!  Available on Roblox.

🐶 Raise Pets 🏠Homes & Home Decorating 🛠 Build for FREE  👯‍♀️Neighborhoods 🚗 Drive Vehicles 🤸🏻‍♀️ Obby & more!",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4k9eSJu6WQ', 'expanded_url': 'https://bit.ly/PlayRoPets', 'display_url': 'bit.ly/PlayRoPets'}]}}"
1425933854733393926,Roblog_,3662,3705,✨ Blog de Notícias sobre #Roblox e seu #Metaverso | Brazilian Page {🇧🇷} | Site: https://t.co/oHqdjeeVDE | Parceiro: @LeaksEvents | Meta: 5 Mil ✨,Stand with Ukraine🇺🇦,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oHqdjeeVDE', 'expanded_url': 'http://roblog.com.br', 'display_url': 'roblog.com.br'}]}, 'description': {'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/oHqdjeeVDE', 'expanded_url': 'http://roblog.com.br', 'display_url': 'roblog.com.br'}], 'hashtags': [{'start': 25, 'end': 32, 'tag': 'Roblox'}, {'start': 39, 'end': 49, 'tag': 'Metaverso'}], 'mentions': [{'start': 116, 'end': 128, 'username': 'LeaksEvents'}]}}"
1417587809502826500,Roblox_RTC_BR,11871,8880,"Não sou o @Roblox nem o @Roblox_RTC;
Créditos as fotos de perfil: @PazeTweets;
Dono: @CarBluGStudio.
Idéia: @DianRBLX
Admins: @LeonardoBagi e @RobloxxNotices.",My Hello Kitty Cafe,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/32STGsbMiH', 'expanded_url': 'https://rtcemportugues.carrd.co', 'display_url': 'rtcemportugues.carrd.co'}]}, 'description': {'mentions': [{'start': 10, 'end': 17, 'username': 'Roblox'}, {'start': 24, 'end': 35, 'username': 'Roblox_RTC'}, {'start': 66, 'end': 77, 'username': 'PazeTweets'}, {'start': 85, 'end': 99, 'username': 'CarBluGStudio'}, {'start': 108, 'end': 117, 'username': 'DianRBLX'}, {'start': 126, 'end': 139, 'username': 'LeonardoBagi'}, {'start': 142, 'end': 157, 'username': 'RobloxxNotices'}]}}"
897855114354012161,bamitzjoeyhd,66,2645,,,False,
1056053249470541824,Roblox_RTC,457511,24467,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1218950076313341952,MurderAid,1961,1725,"🍓 he/him 🌈 commissions are on hold 
🍩 16, nsfw/proship dni
🎉 pfp: @sinfoh_
🍰 @cure_jpg 💜",not in the rtc,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gnJ1NVuZnk', 'expanded_url': 'https://www.roblox.com/users/1228019998/profile', 'display_url': 'roblox.com/users/12280199…'}]}, 'description': {'mentions': [{'start': 66, 'end': 74, 'username': 'sinfoh_'}, {'start': 77, 'end': 86, 'username': 'cure_jpg'}]}}"
