userid,username,followers,tweets,profile_desc,location,verified,entities
1477641247661637633,watchfoxdeals,266,24465,"A bot that tracks Roblox limited item deals.
Turn on Twitter notifs for notifs. 
Owner: @Chloe_Woahie | fekie#7808
Join the Discord! https://t.co/3C1QwJOfgy",,False,"{'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/3C1QwJOfgy', 'expanded_url': 'http://discord.gg/zzUNvdMGJk', 'display_url': 'discord.gg/zzUNvdMGJk'}], 'mentions': [{'start': 88, 'end': 101, 'username': 'Chloe_Woahie'}]}}"
1260500051421470722,leonkdiw,0,26,idk what to put,,False,
848641651912388610,Objectivebitter,3573,28615,| Asian | Unfunniest gay person in the RTC | Pfp by @Kobra_Kiddo |,He/They,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MrvrMtcCR2', 'expanded_url': 'https://objectivebitter.carrd.co/', 'display_url': 'objectivebitter.carrd.co'}]}, 'description': {'mentions': [{'start': 52, 'end': 64, 'username': 'Kobra_Kiddo'}]}}"
1446875070329245699,4rthurTatu,119,3440,"Digital art,modeling, music and roblox is my life(8 years of experience on it) 💖 (14 yo / Brazilian 🇧🇷)","Rio de Janeiro, Brasil",False,
1076405237471162368,kriistiecorn,16187,10269,16 🌸 || ☆ I‘m a Royale High YouTuber || 14k+ Unicorns (Subs)😊💖🦄🌈💕☁️🍬💜✨🦢🧁🌻Unicorn Queen || RHTC || Love u 🌹|| Positivity only☀️🌷💓☺️🍭🎀🦋🦄💗🕊🍦💛,🫧🐣🐬🎨💚P&B:linamcarter🍬🍩,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QPU6N677Jy', 'expanded_url': 'https://www.youtube.com/channel/UCMJ20jWw1a-bm2k_dml97pQ?view_as=subscriber', 'display_url': 'youtube.com/channel/UCMJ20…'}]}}"
3271551547,SandmanxyBOT,107,49121,"Made by @sandmanxy_, Now follows back! tweet to @sandmanxy_ if it stops following back. *Tweets at 1 tweet per half an hour.*",,False,"{'description': {'mentions': [{'start': 8, 'end': 19, 'username': 'sandmanxy_'}, {'start': 48, 'end': 59, 'username': 'sandmanxy_'}]}}"
1512209977934741506,YE0NFEI,398,3542,,,False,
1508093551023824898,coIorised,338,6042,No one gaf abt LOONA,"kian
17 he him
se asian
txt izone (ive le ssera) loona billlie stayc snsd",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q8EPvGiK8n', 'expanded_url': 'https://curiouscat.live/coIorised', 'display_url': 'curiouscat.live/coIorised'}]}}"
16745055,Roblox,5129733,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1512325112774549510,WisdomGaming5,0,10,"Wisdom Gaming is your go-to destination for quality e-sports content. Our dedicated writers try to offer you popular esports news, gaming content and accurate..",USA,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PjPisjlVjl', 'expanded_url': 'https://wisdomgaming.info/', 'display_url': 'wisdomgaming.info'}]}}"
1510581793052717056,lilith_dove,605,16427,she/her • #lilithgives • dm me tomato • #LetTheEarthBreathe 🌿,GMT +8,False,"{'description': {'hashtags': [{'start': 10, 'end': 22, 'tag': 'lilithgives'}, {'start': 40, 'end': 59, 'tag': 'LetTheEarthBreathe'}]}}"
1410139462751821828,ElvisXana,539,471,𝙄 𝙙𝙤 𝙧𝙤𝙮𝙖𝙡𝙚 𝙝𝙞𝙜𝙝 𝙖𝙣𝙙 𝙖𝙙𝙤𝙥𝙩 𝙢𝙚 𝙩𝙧𝙖𝙙𝙚𝙨. #DawnTrusted |Dm to sponsor| she/her dm if u need mw/mm,. . . . 「✿」. . . .,False,"{'description': {'hashtags': [{'start': 38, 'end': 50, 'tag': 'DawnTrusted'}]}}"
1491686269990367232,notp_20002,0,3,"Creator of Bloxy Racers | BR

@ https://t.co/4OnDmVhCml",,False,"{'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/4OnDmVhCml', 'expanded_url': 'https://discord.gg/FcWDQQU6mb', 'display_url': 'discord.gg/FcWDQQU6mb'}]}}"
1525378706495090688,YuraEniel,180,2055,"Darkness (ダクネス), She is a crusader with masochistic tendencies who joins Kazuma's party.
Banner Art: Vali rodriges",Kingdom of Belzerg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W7yaOSDVJa', 'expanded_url': 'https://konosuba.fandom.com/wiki/Darkness', 'display_url': 'konosuba.fandom.com/wiki/Darkness'}]}}"
