userid,username,followers,tweets,profile_desc,location,verified,entities
858403142412775425,CreitzBilly,106,4257,Da Big Dog is back I didn’t see that coming and @Kaykrae is one of my favorites to watch on yt and I do yt!,,False,"{'description': {'mentions': [{'start': 48, 'end': 56, 'username': 'Kaykrae'}]}}"
129037864,UrinatingTree,86538,20995,Fuck.,Bottom of a sixtol,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RPIjm9KYR1', 'expanded_url': 'http://youtube.com/ESchlasser', 'display_url': 'youtube.com/ESchlasser'}]}}"
866441655989284864,dudeman__,41,2605,"""Barrack Obama"" - Barrack Obama",he/him bisexual,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KGtkg7k0xJ', 'expanded_url': 'http://Fortniteburger.net', 'display_url': 'Fortniteburger.net'}]}}"
1511365342907539469,Cyyyyyvk,11,323,Selling adopt me stuff,,False,
1247356936527331329,Softie_Kittyz,1318,6730,15 | RTC Member | i post my Sketchy Art | Banner & Pfp by: @AdjArmaan (Dada) | Taken by: @wilception 😘 | Use #Softieeart for an Fanart,🇬🇧🇵🇭 | She/Her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VzfZEyZH27', 'expanded_url': 'https://softieekit.carrd.co', 'display_url': 'softieekit.carrd.co'}]}, 'description': {'hashtags': [{'start': 109, 'end': 120, 'tag': 'Softieeart'}], 'mentions': [{'start': 59, 'end': 69, 'username': 'AdjArmaan'}, {'start': 89, 'end': 100, 'username': 'wilception'}]}}"
1451002302416896001,CyanNewAcc,218,780,feel free to ask me any questions | he/him | bestie: @soqhisticxted1 | homie: @MrBloxies | he/him | friends: @weaponesboy,Cyan's Restroom 🚻,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/by3Xg55Xnw', 'expanded_url': 'https://cyanbeans.carrd.co', 'display_url': 'cyanbeans.carrd.co'}]}, 'description': {'mentions': [{'start': 53, 'end': 68, 'username': 'soqhisticxted1'}, {'start': 78, 'end': 88, 'username': 'MrBloxies'}, {'start': 109, 'end': 121, 'username': 'weaponesboy'}]}}"
1499924932020641796,poenibakk777,1,2,,,False,
1396116392114597890,HereNothingness,4,17,"There is litterly nothing here
But follow me anyways",,False,
1399890391235694592,RobloxTrackers,10747,66,"Follow us for early updates about upcoming Roblox features. All ""coming soon"" features are subject to change.

🔁 LIVE API UPDATES: https://t.co/PUFKaYlv4B",Not affiliated with Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A4uWucTttt', 'expanded_url': 'https://github.com/Roblox-Trackers', 'display_url': 'github.com/Roblox-Trackers'}]}, 'description': {'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/PUFKaYlv4B', 'expanded_url': 'http://discord.gg/grgMKZeGXQ', 'display_url': 'discord.gg/grgMKZeGXQ'}]}}"
1242580672943927298,GuelIsMyName,59,573,"hello! i cross trade🌹 to dm just follow! i strictly Don’t Go first, So if your thinking of making me go first, dont dm me if your making me.🦋",🌹Est Time Zone💕,False,
1463019024447537157,k_45mnkSS,391,7423,"16/YouTuber with 80+ subscribers/Roblox&Real Racing 3 Gamer/ Scripter/Founder,CEO of Super Symbol/Tennis/ Honda Fan",Save World 🌎 ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CUEtya7VxO', 'expanded_url': 'https://www.youtube.com/channel/UC9nxDNXW6T4tckapSc_zCjQ', 'display_url': 'youtube.com/channel/UC9nxD…'}]}}"
1327828326728175616,Clark74903117,9,362,Welcome to my profile!,,False,
1375094471860252680,helthygreyman,3,15,eat my youtube,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W9bIefsBbD', 'expanded_url': 'https://youtube.com/channel/UCa5THdu7tmNrA2HpHsE_vOg', 'display_url': 'youtube.com/channel/UCa5TH…'}]}}"
1474115416511418371,catvug,0,1,,,False,
1273016858812264453,ItsJAXkae,3763,28397,Youtuber/Voice Actress/Owner of Purplex Homestore/AG & Mom/Positivity Quote Poster 🇺🇸 Be true to yourself! 💜✌🏼 Business inquiries: itsJAXkae@Gmail.com 💌,Purple Palace ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b9hgzB3svI', 'expanded_url': 'https://www.youtube.com/channel/UCPebY9hx4CYKmyFe8Hnvq8w', 'display_url': 'youtube.com/channel/UCPebY…'}]}}"
1475620936166559746,LI0NESSx,210,6026,she/her,EST,False,
1492103000256507909,Icelestinaya,790,8997,"🍥 Celest/Celestin - He/They/It 🍥
⛓ #Celestinistrusted ⛓
Ilysm: H, I, L, H, E, M ♡ 💿
Mw: @woevlyn 🍙",,False,"{'description': {'hashtags': [{'start': 35, 'end': 53, 'tag': 'Celestinistrusted'}], 'mentions': [{'start': 88, 'end': 96, 'username': 'woevlyn'}]}}"
1487563887931105281,nv_theblueboy,86,1959,New YT soon | I tweet usually | Short Time of Hololive Fans (not really) | 4k/7k osu!mania player. | Liking hentai and i wont stop | Tetris Player,Socialville,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XyBst1R1cN', 'expanded_url': 'http://linktr.ee/nvgamesreal', 'display_url': 'linktr.ee/nvgamesreal'}]}}"
1289381893029244928,InfernoTK_,112,794,Twitch Affilate | I do the things and stuff.  Can’t type to save my life. Moment.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WWw0uoHKeB', 'expanded_url': 'https://www.twitch.tv/InfernoTK_', 'display_url': 'twitch.tv/InfernoTK_'}]}}"
1282659163479236608,riniee_,593,7439,@afhlaskitten | not sorry for my daily tweets,🇵🇭,False,"{'description': {'mentions': [{'start': 0, 'end': 13, 'username': 'afhlaskitten'}]}}"
1502019631040577540,UnityDesignsRB,47,8,"Uniting designers across ROBLOX 💫
Founded by @Reskilln, @ItsTsko, @wayneifiy, @SoaringKey

Made by passionate UI designers aiming to unite the community!",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PeHA2UpR6v', 'expanded_url': 'https://discord.gg/fsdRwMKu7B', 'display_url': 'discord.gg/fsdRwMKu7B'}]}, 'description': {'mentions': [{'start': 45, 'end': 54, 'username': 'Reskilln'}, {'start': 56, 'end': 64, 'username': 'ItsTsko'}, {'start': 66, 'end': 76, 'username': 'wayneifiy'}, {'start': 78, 'end': 89, 'username': 'SoaringKey'}]}}"
1338130188597604352,SurfaceGui,791,995,"UI/UX Designer for projects on @Roblox @ForceStrikeRB
Commissions are closed (ftBlake#1006)",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WhknRUqx15', 'expanded_url': 'https://twitter.com/SurfaceGui/status/1524459498164862976', 'display_url': 'twitter.com/SurfaceGui/sta…'}]}, 'description': {'mentions': [{'start': 31, 'end': 38, 'username': 'Roblox'}, {'start': 39, 'end': 53, 'username': 'ForceStrikeRB'}]}}"
1337529864446939136,LilIceyguy,54,224,"UI Designer.

Founder and Current CEO of Lil Icey Graphics",On Earth,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sPgYIwQiM3', 'expanded_url': 'https://discord.com/invite/bkwb33Wf6j', 'display_url': 'discord.com/invite/bkwb33W…'}]}}"
1185525235677892608,PlushPlasma,6,18,I'm creating UI's and GFX for Roblox commissions (maybe gonna do fortnite and other games too),,False,
1251200313232707588,BunnyMaskStudio,250,14869,"Roblox Dev 🔨 ~ Owner of @RiddlingGames❓~ Voice actor sometimes🎙️, artist other times 🎨. all times mentally unstable 🤪.",Where memories sleep,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o027dSoW6V', 'expanded_url': 'https://linktr.ee/Circuspotato', 'display_url': 'linktr.ee/Circuspotato'}]}, 'description': {'mentions': [{'start': 24, 'end': 38, 'username': 'RiddlingGames'}]}}"
1454034368092119050,WillowThornhill,90,5217,"Friends:@ShadowFlame682 & @ErnieC3_
😄Best Friend:@KelseyH82530549 and @GachazM😄",@ErnieC3_ animator,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0C8v55bddh', 'expanded_url': 'https://youtube.com/c/AmberThornhill', 'display_url': 'youtube.com/c/AmberThornhi…'}]}, 'description': {'mentions': [{'start': 8, 'end': 23, 'username': 'ShadowFlame682'}, {'start': 26, 'end': 35, 'username': 'ErnieC3_'}, {'start': 49, 'end': 65, 'username': 'KelseyH82530549'}, {'start': 70, 'end': 78, 'username': 'GachazM'}]}}"
1507184637101158404,TacoPizzaPapa,89,181,"Amateur artist and fun stuff maker.
Professional developer.
Father of 3 kids and a turtle 🐢 https://t.co/vsc7U9Lwz0",,False,"{'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/vsc7U9Lwz0', 'expanded_url': 'https://youtube.com/channel/UCiir3G2KXkh0KnCYVpk2txg', 'display_url': 'youtube.com/channel/UCiir3…'}]}}"
1510598887685308418,Stawberrycreamt,1,7,Hello Po Filipino Po ako tapos have a maganda day Po!,"Manila City, National Capital ",False,
397272389,joelmivey,5,10,,South Carolina,False,"{'url': {'urls': [{'start': 0, 'end': 20, 'url': 'http://t.co/JQQoALHf', 'expanded_url': 'http://www.roman4.com', 'display_url': 'roman4.com'}]}}"
758906947659673600,prest4n,452808,1540,"21, puppetmaster @BuildIntoGames","Plano, TX",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4EeIOO1M0A', 'expanded_url': 'http://prest4n.com', 'display_url': 'prest4n.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 32, 'username': 'BuildIntoGames'}]}}"
1326106915546427392,trump8000,4,52,,,False,
3025674465,KreekCraft,875006,30814,Pop-Tarts please sponsor me | alt @LateToStream | https://t.co/LH7ueVQaMh | https://t.co/z6SMQDCtIJ | https://t.co/oHh2XDecoB | business: kreekcraft@moreyellow.com,"Pittsburgh, USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tb9oeGXpHU', 'expanded_url': 'https://direct.me/kreekcraft', 'display_url': 'direct.me/kreekcraft'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/LH7ueVQaMh', 'expanded_url': 'http://youtube.com/KreekCraft', 'display_url': 'youtube.com/KreekCraft'}, {'start': 76, 'end': 99, 'url': 'https://t.co/z6SMQDCtIJ', 'expanded_url': 'http://instagram.com/dakreekcraft', 'display_url': 'instagram.com/dakreekcraft'}, {'start': 102, 'end': 125, 'url': 'https://t.co/oHh2XDecoB', 'expanded_url': 'http://kreekshop.com', 'display_url': 'kreekshop.com'}], 'mentions': [{'start': 34, 'end': 47, 'username': 'LateToStream'}]}}"
16745055,Roblox,5131857,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1418083477761691651,mcflurryii,0,17,,,False,
754006735468261376,LilNasX,7789130,12134,late to da party ft. yb out now! link below!,LOST IN THE CITADEL,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tKiViWuNr5', 'expanded_url': 'https://lilnasx.lnk.to/LTTP', 'display_url': 'lilnasx.lnk.to/LTTP'}]}}"
7321602,vlasso,2656,4706,"Head of Music @roblox, CEO Tribalist @tribalistsf, investor at https://t.co/LCYH2z5uno @vestaboard @theleague @outdoorsy overall curious cat.","San Francisco, CA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9v73qE6bVn', 'expanded_url': 'http://www.bitly.com/tribalistapp', 'display_url': 'bitly.com/tribalistapp'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/LCYH2z5uno', 'expanded_url': 'http://aforceventures.com', 'display_url': 'aforceventures.com'}], 'mentions': [{'start': 14, 'end': 21, 'username': 'roblox'}, {'start': 37, 'end': 49, 'username': 'tribalistsf'}, {'start': 87, 'end': 98, 'username': 'vestaboard'}, {'start': 99, 'end': 109, 'username': 'theleague'}, {'start': 110, 'end': 120, 'username': 'outdoorsy'}]}}"
43963122,DavidBaszucki,206115,634,Founder and CEO of Roblox. Greater good via Baszucki Group. Inventor. Engineer.,"San Mateo, CA USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z103CZvgRn', 'expanded_url': 'http://www.roblox.com', 'display_url': 'roblox.com'}]}}"
98974531,me_gazza,11,115,,,False,
1421457586226966537,OfficerNoodles_,331,11599,"pfp from @elena4rtz  pfb from 
@nurrrwhale382 (artist fnf and loomian legacy fan 13yo Minor he/him (ik it comfusing)   RTC",,False,"{'description': {'mentions': [{'start': 9, 'end': 19, 'username': 'elena4rtz'}, {'start': 31, 'end': 45, 'username': 'nurrrwhale382'}]}}"
283700233,mikebuchinski,34,264,He/Him - identifies as a pickle.,Canada,False,
1421222867283365890,foxy_ganer,0,84,I like five nights at freddys,,False,
1251677662810042371,model8197,320180,2322,YouTuber with 100K+ Subscribers || He/Him ⭐️Star Code: MODEL,Canada,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hK1MiuOoQ9', 'expanded_url': 'https://bit.ly/Model8197Sub', 'display_url': 'bit.ly/Model8197Sub'}]}}"
1232329092634218496,MAIM79759509,1,22,A Nice Guy,,False,
1512782438740955138,AeontheMax,0,90,dO yOu ArE hAVe sTuPiD?,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lS4osYQbap', 'expanded_url': 'https://web.roblox.com/users/1692473452/profile', 'display_url': 'web.roblox.com/users/16924734…'}]}}"
1365733405846081541,justplayer64o,33,638,"∆∆∆ i play square game alt:@JustemeraldX
Gdtwt•rtc•","Casablanca,Morocco 🇲🇦",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v9uKRpkgkd', 'expanded_url': 'http://whyareyoulookingforthiswebsite.com', 'display_url': 'whyareyoulookingforthiswebsite.com'}]}, 'description': {'mentions': [{'start': 27, 'end': 40, 'username': 'JustemeraldX'}]}}"
1421045033533313024,smoothiescool,256,18583,he/him - alt account: @AltSmoothie - #Roadto300,,False,"{'description': {'hashtags': [{'start': 37, 'end': 47, 'tag': 'Roadto300'}], 'mentions': [{'start': 22, 'end': 34, 'username': 'AltSmoothie'}]}}"
1470730604194848773,AdoptMeNewz,2234,193,News page 🍭 Adopt cute pets 🐕 Decorate your home 🖼️ Explore the world of Adopt Me! on Roblox 🍃 Old account @AdoptMeNewz2,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jpxjNEKGiW', 'expanded_url': 'https://youtube.com/channel/UCEL9ZgadoG6jLnMkedKZTXA', 'display_url': 'youtube.com/channel/UCEL9Z…'}]}, 'description': {'mentions': [{'start': 107, 'end': 120, 'username': 'AdoptMeNewz2'}]}}"
1312432368037265408,PreslavKrystev,268,6773,"VALVe enjoyer/hardbass+guns fan. Your average based Bulgarian online!
https://t.co/9bmelroQr2 is my backup.",Bulgaria,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8SiFzjF3TK', 'expanded_url': 'https://youtube.com/channel/UCQYI9K7rI0QFZNihOiAoKPQ', 'display_url': 'youtube.com/channel/UCQYI9…'}]}, 'description': {'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/9bmelroQr2', 'expanded_url': 'https://twitter.com/KrystevPreslav', 'display_url': 'twitter.com/KrystevPreslav'}]}}"
1361482495892598784,cyberpunk_2O22,404,11804,"lover of all things Cyberpunk, from Cyberpunk 2013 to 2077 | luv Jackie, ‘ate Dex, simple as.",Night City,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zC74LKrnvc', 'expanded_url': 'https://youtube.com/channel/UCZ9dlu8QFM0gWo87tBqyMMA', 'display_url': 'youtube.com/channel/UCZ9dl…'}]}}"
1469376674408116229,biggayms,1,46,hi,hi,False,
25919401,AllenLEllison,141986,27882,Democratic Candidate for US House of Representatives. CD-23 | A New Path Forward. Donate at: https://t.co/nrsYctgcSU,Florida ,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZqqLknaLAG', 'expanded_url': 'https://www.allenellison.com', 'display_url': 'allenellison.com'}]}, 'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/nrsYctgcSU', 'expanded_url': 'https://secure.actblue.com/donate/allenellison2022', 'display_url': 'secure.actblue.com/donate/allenel…'}]}}"
1494840841709498368,_Abigblueworld_,29,5520,"#UglyDolls/#PrideMonth 🥳
I’m an autistic teenager who’s gender is female.

I am a huge UglyDolls fan

Pronouns: She/Her

Roblox: Hitormissgonnamissya",USA/Space/The internet,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E1Mkc7TNYD', 'expanded_url': 'http://txti.es/blueworld', 'display_url': 'txti.es/blueworld'}]}, 'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'UglyDolls'}, {'start': 11, 'end': 22, 'tag': 'PrideMonth'}]}}"
1262287367219539968,diiors_,33,80,"♡♡
𝐡𝐞𝐥𝐥𝐨 𝐢𝐦 𝐝𝐢𝐨𝐫! 
𝐢 𝐩𝐨𝐬𝐭 𝐫𝐨𝐲𝐚𝐥𝐞 𝐡𝐢𝐠𝐡 𝐠𝐢𝐯𝐞𝐚𝐰𝐚𝐲𝐬,𝐩𝐨𝐥𝐥𝐬,𝐚𝐧𝐝 𝐢 𝐭𝐫𝐚𝐝𝐞 𝐡𝐞𝐫𝐞 𝐚𝐥𝐬𝐨!",,False,
1512367074613817353,MarvinUserP,1,76,I play games,,False,
3357457438,Jaco2811,740,216,"Project Lead for Prior Extinction, a hardcore, prehistoric survival game. Community Server : https://t.co/ULf0yYemQs",Denmark,False,"{'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/ULf0yYemQs', 'expanded_url': 'http://discord.gg/SHdmsr9', 'display_url': 'discord.gg/SHdmsr9'}]}}"
1490687914182803460,AnnaGas27628900,22,1151,ur mom,,False,
4093077509,ftDerpy,66410,9602,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DuneSJbWzg', 'expanded_url': 'https://www.youtube.com/ftDerpy', 'display_url': 'youtube.com/ftDerpy'}]}}"
2943746467,EmpyrorART,4774,2047,"3D & 2D Digital Artist 

Always open, contact through Twitter or Discord ( Empyror#9164 ) for work.

Banner: @ArchionTurkey",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rS3JDEmhIW', 'expanded_url': 'https://www.roblox.com/users/69838715/profile', 'display_url': 'roblox.com/users/69838715…'}]}, 'description': {'mentions': [{'start': 109, 'end': 123, 'username': 'ArchionTurkey'}]}}"
1501026636170510337,NightmareBoner,405,5089,FNAF account. i also love crack and cocaine never paid taxes,kanye north basement,False,
1235005904325611521,Gl_acial,5972,17488,"update: I’ve still never taken an L, or been Ratiod. | Gaming expert | Rap Expert | Hater | Facts only & 100% honest 🤷‍♀️ | Everyone’s 🐐",Block To Submit Defeat ,False,
1109909806779940866,bagagabob,30,1558,i retweet random shit and thats basically all i do on here🧍,any pronouns,False,
1246523401570844672,eboysbiggestfan,96,458,the eboys love me since i’m their biggest fan,eboys,False,
2800268383,Memeulous,792301,18390,I kick year 3's for fun MGMT: george@memeulous.com,Feedin' the ducks,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AIS2JIlOWu', 'expanded_url': 'https://www.youtube.com/user/memeulous', 'display_url': 'youtube.com/user/memeulous'}]}}"
1456713473807683586,Youtubesoundcl1,34,285,I ilke to play Roblox and sub my YouTube channel it name Arnold opolentisima Jr I do online some other time but I be not be here to long on this app or website,🇵🇭,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SWzBBuBflh', 'expanded_url': 'https://m.youtube.com/channel/UCA_r24yiDHq-ZLNIuIrfBlQ', 'display_url': 'm.youtube.com/channel/UCA_r2…'}]}}"
1428853786425151496,Yo_Soy_Gabrix,2,18,Fornite,,False,
1394379251311423491,OreoExe1,357,3229,"🤍 Oreo / Felix / Henry
🤍 Mainly WDY content with occasional Sonic.Exe and original music !
🤍Owner of #WiiAreShapes",He/They || 16 yrs old,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tymfydCW76', 'expanded_url': 'https://en.pronouns.page/@OreoExe', 'display_url': 'en.pronouns.page/@OreoExe'}]}, 'description': {'hashtags': [{'start': 101, 'end': 114, 'tag': 'WiiAreShapes'}]}}"
1276313631601291267,iiNotJoshXD,3509,44783,"He/Him | Artist | 3D modeler ♡ | Roblox Clothing Designer | @DesignsBy_Josh founder |  #RTC #Rhtc | GMT +8 | Aspiring UGC creator💜✨

♡Pfp by: @denvurdiorr♡",Hiding under your bed,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mOCqAXszF9', 'expanded_url': 'https://tinyurl.com/iiNotJoshXD-Profile', 'display_url': 'tinyurl.com/iiNotJoshXD-Pr…'}]}, 'description': {'hashtags': [{'start': 87, 'end': 91, 'tag': 'RTC'}, {'start': 92, 'end': 97, 'tag': 'Rhtc'}], 'mentions': [{'start': 60, 'end': 75, 'username': 'DesignsBy_Josh'}, {'start': 142, 'end': 154, 'username': 'denvurdiorr'}]}}"
1219744546021466112,soakedflxffy,5,1781,DON’T FOLLOW ME I RARELY MAKE TWEETS‼️| the boys in front of me are so annoying | aromantic and proud or whatever,saturn,False,
1263933901552132098,owlventureyt1,207,469,,,False,
1435517388984922114,AmongUs2q1,5,732,"i hate twitter, alot...",Nevada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k9cU4tcYbM', 'expanded_url': 'https://www.brick-hill.com/user/717780/', 'display_url': 'brick-hill.com/user/717780/'}]}}"
939560138477727744,1hyper_,37,255,i like ducks,burp,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c4CZAgPzyz', 'expanded_url': 'https://www.youtube.com/channel/UCx-nMX7EIs8ME4hJCAj7tZA?view_as=subscriber', 'display_url': 'youtube.com/channel/UCx-nM…'}]}}"
1005366342617190400,CitrusWavez,18,2056,oxygen gang 👌💨💨,"""fantasy world""",False,
1025317220698742784,SswwaaggyyZadar,26,5031,"You belong in a grave, dog. YoungBoy NBA=🗑. Fortnite=🗑. Growtopia= 🚮. Dreamsexual= 🥛🏃🏻🚪👦🏻.Block= Owned. I own YoungBoy NBA and his crew.","Pensacola, FL",False,
1288960270791069698,OhnoBuster,8,526,A good description,,False,
926357294,UndrGroundNews1,17,675,,New York City,False,
2788678529,TheRealEdzy,310,1855,"Video game enthusiast
Graphic Designer
Junk food connoisseur",Glasvegas,False,
1411039340571025414,HaloHubGG,23574,4589,"https://t.co/6UUf7YpTum is a community run effort to offer Halo fans a single destination for #Halo news, community content and more! Also: @HaloHubEsports #HaloInfinite",Zeta Halo,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BVu86HhO9Z', 'expanded_url': 'https://linktr.ee/HaloHub', 'display_url': 'linktr.ee/HaloHub'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6UUf7YpTum', 'expanded_url': 'http://HaloHub.gg', 'display_url': 'HaloHub.gg'}], 'hashtags': [{'start': 94, 'end': 99, 'tag': 'Halo'}, {'start': 156, 'end': 169, 'tag': 'HaloInfinite'}], 'mentions': [{'start': 140, 'end': 155, 'username': 'HaloHubEsports'}]}}"
1424384773166821376,Speedyskipfixt1,18,712,Sir handel is the best narrow gauge engine and I still like take n play thomas,Singapore,False,
