userid,username,followers,tweets,profile_desc,location,verified,entities
1251677662810042371,model8197,320139,2322,YouTuber with 100K+ Subscribers || He/Him ⭐️Star Code: MODEL,Canada,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hK1MiuOoQ9', 'expanded_url': 'https://bit.ly/Model8197Sub', 'display_url': 'bit.ly/Model8197Sub'}]}}"
1521682250387050496,cili_diaz,2,28,Roblox se cayo :V por Mr beasT,,False,
1423108084893847556,robloxglamour,23,370,Roblox model and creative. Find me on Tiktok https://t.co/t3tbNsUthm,Australia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t3tbNsUthm', 'expanded_url': 'https://vm.tiktok.com/ZSdSbwASa/', 'display_url': 'vm.tiktok.com/ZSdSbwASa/'}]}, 'description': {'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/t3tbNsUthm', 'expanded_url': 'https://vm.tiktok.com/ZSdSbwASa/', 'display_url': 'vm.tiktok.com/ZSdSbwASa/'}]}}"
1532370169510694912,enrywuk,16,170,walter um kitkat,ele/dele,False,
1393512868318941189,peachulyin,102,2570,my sweetheart @lukaseyy_ ♡!| she/him,"Santa Maria, Brasil",False,"{'description': {'mentions': [{'start': 14, 'end': 24, 'username': 'lukaseyy_'}]}}"
914968428649336833,winwinseios,2431,32452,sicheng depressão e outras personalidades,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zKRvk6KqF6', 'expanded_url': 'http://d-ele.xn--6ii/', 'display_url': 'd-ele.⠀'}]}}"
1381701232419610627,Bash60970800,0,48,I like cheese and internet memes!,,False,
36170567,lando64000,129277,2784,"Game developer for ~ https://t.co/OcPwvcR10J ~

Roblox profile: https://t.co/nvR4ZRD6T7","Tennessee, USA",False,"{'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/OcPwvcR10J', 'expanded_url': 'http://roblox.com', 'display_url': 'roblox.com'}, {'start': 64, 'end': 87, 'url': 'https://t.co/nvR4ZRD6T7', 'expanded_url': 'https://www.roblox.com/users/1123551/profile', 'display_url': 'roblox.com/users/1123551/…'}]}}"
1330936584091394059,Elsebas191,121,8869,"xd
pendejo en potencia
Insertar texto aqui",Planeta Tierra,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GFlDLi9ybD', 'expanded_url': 'https://www.youtube.com/channel/UCkfvCBoqRB8iVhiOOM5-5gQ', 'display_url': 'youtube.com/channel/UCkfvC…'}]}}"
1530583182256611333,DanaRos05570596,31,6902,,,False,
1505651490593308672,BigBoobs_Milf,11027,1,👇 Check out the top twit 👇,,False,
1119092775532634112,M1A2_AbramsTank,103007,4096,"i own a 50 cal and you don't

TDX coming out sometime in september

@TowerDefenseX","Texas, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bM9NUKKdfE', 'expanded_url': 'https://www.youtube.com/user/Swoogoorstudios', 'display_url': 'youtube.com/user/Swoogoors…'}]}, 'description': {'mentions': [{'start': 68, 'end': 82, 'username': 'TowerDefenseX'}]}}"
1521651934746267649,Turo_Roblox,20,37,"Roblox developer, I guess 🇮🇹
Owner of @Remblem_",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MD5q4RhBKa', 'expanded_url': 'https://www.roblox.com/users/2306951379/profile', 'display_url': 'roblox.com/users/23069513…'}]}, 'description': {'mentions': [{'start': 38, 'end': 47, 'username': 'Remblem_'}]}}"
1477641247661637633,watchfoxdeals,267,24453,"A bot that tracks Roblox limited item deals.
Turn on Twitter notifs for notifs. 
Owner: @Chloe_Woahie | fekie#7808
Join the Discord! https://t.co/3C1QwJOfgy",,False,"{'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/3C1QwJOfgy', 'expanded_url': 'http://discord.gg/zzUNvdMGJk', 'display_url': 'discord.gg/zzUNvdMGJk'}], 'mentions': [{'start': 88, 'end': 101, 'username': 'Chloe_Woahie'}]}}"
2192079445,Cyberedgy,4221,20150,"Daily Memes 🔥 #onepiece #blackclover #fireforce #AOT #JJK #Chainsawman

friend me on Mal  https://t.co/2QPJSKwUrG",Monaco,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2QPJSKwUrG', 'expanded_url': 'https://myanimelist.net/profile/ONEMAX', 'display_url': 'myanimelist.net/profile/ONEMAX'}]}, 'description': {'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/2QPJSKwUrG', 'expanded_url': 'https://myanimelist.net/profile/ONEMAX', 'display_url': 'myanimelist.net/profile/ONEMAX'}], 'hashtags': [{'start': 14, 'end': 23, 'tag': 'onepiece'}, {'start': 24, 'end': 36, 'tag': 'blackclover'}, {'start': 37, 'end': 47, 'tag': 'fireforce'}, {'start': 48, 'end': 52, 'tag': 'AOT'}, {'start': 53, 'end': 57, 'tag': 'JJK'}, {'start': 58, 'end': 70, 'tag': 'Chainsawman'}]}}"
1464972498294947846,gojoswetwilly,2354,28330,"half royalty | @awarnerswhore | @prominentyuno | @itspsychedd_ | ☆ﾟ. * ･ ｡ﾟ,",She/her homeless shelter ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vsa4Vp0OSU', 'expanded_url': 'http://codmobilecommunity.co.uk', 'display_url': 'codmobilecommunity.co.uk'}]}, 'description': {'mentions': [{'start': 15, 'end': 29, 'username': 'awarnerswhore'}, {'start': 32, 'end': 46, 'username': 'prominentyuno'}, {'start': 49, 'end': 62, 'username': 'itspsychedd_'}]}}"
1047158500844027904,DezainerKing,103,52,"Hi, I'm available for jobs like: Fortnite, Roblox and Minecraft | 19y 💰 Open DM for contractors. 💌 ®KING DESIGNER.",,False,
753192349581373441,IzYato,41,125270,"hey! I'm Mr idiot bot! Created by @Pxriss. 
She made me a retard so I can be a retard to you  =P.
So come at me.
This bot is here to Fuck your life.",,False,"{'description': {'mentions': [{'start': 34, 'end': 41, 'username': 'Pxriss'}]}}"
4356198383,Roboticbones,712,63707,Robobones here taking over this account now yeah 💙@StarchLord💙 (likes and replies can be to nsfw so watch out) 21y pfp by @F0X_ANIMATES,"Pennsylvania, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r7wCdn8jlh', 'expanded_url': 'https://discord.gg/2cmncFWkFD', 'display_url': 'discord.gg/2cmncFWkFD'}]}, 'description': {'mentions': [{'start': 50, 'end': 61, 'username': 'StarchLord'}, {'start': 122, 'end': 135, 'username': 'F0X_ANIMATES'}]}}"
1331411463924183041,AussieGameCo,52,4382,Aussie Games Co Roblox Game Developments - Roblox Games and News Visit https://t.co/Q8ny98YGCJ for more.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uzhXh4KPO1', 'expanded_url': 'https://aussiegamesco.com', 'display_url': 'aussiegamesco.com'}]}, 'description': {'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/Q8ny98YGCJ', 'expanded_url': 'http://aussiegamesco.com', 'display_url': 'aussiegamesco.com'}]}}"
1529209763053162499,CRACK_CYBERKEY,2,257,"VERIFIED PAGE OF  10 YEARS OF CRACK_CYBERKEY EXPERIENCE WE ARE AVAILABLE FOR ALL :
⬇️⬇️⬇️
SELLS PS5 CONSOLES🖥️
HACKING AND SPYING ACCOUNT RECOVERY NO FREE JOBS",United States,False,
878616935914770433,MrDoubleGatsby,18,467,splitgate is good,,False,
1350602095540400133,lvvehistorics,60,1121,🏳️‍🌈 / innittwt & hstwt / minor / charlie spring & tao kinnie :) / @spaceluv3rx #1 fan :0,she/her but ok with any ♡,False,"{'description': {'mentions': [{'start': 67, 'end': 79, 'username': 'spaceluv3rx'}]}}"
1449067485865590791,innitversion,383,6955,kpop stan + gnf stan = dating 4ever 🫰🏻,"kaius :), they/them, 15 ",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rp85YzJSMO', 'expanded_url': 'https://discord.gg/fdrcaSg5', 'display_url': 'discord.gg/fdrcaSg5'}]}}"
1086693893566095361,CrystxlCorgi,2238,19361,18 | He/Him | Autistic | 🏳️‍🌈 | RHTC | BLM ✊🏽✊🏾✊🏿 | RH Fabric & Hair Texture Designer | Comms: Closed | Pfp: @TimberDingo 😻 | Banner: @MissLunaArts,Close moots can add me :D ⬇️,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fRC3zLBTyw', 'expanded_url': 'https://www.roblox.com/users/1141054881/profile', 'display_url': 'roblox.com/users/11410548…'}]}, 'description': {'mentions': [{'start': 109, 'end': 121, 'username': 'TimberDingo'}, {'start': 134, 'end': 147, 'username': 'MissLunaArts'}]}}"
1341768289526165506,FernandoGTeddi,1365,6359,"• He/Him • Hair Texture Artist • 16 • 🇧🇷 • RHTC • Contributor to Royale High 🏰 •

pfp: @AudacityRaee •",Royale High,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GUB5DdcUk7', 'expanded_url': 'https://www.roblox.com/users/386416579/profile', 'display_url': 'roblox.com/users/38641657…'}]}, 'description': {'mentions': [{'start': 87, 'end': 100, 'username': 'AudacityRaee'}]}}"
1303134080125603840,_0ptical,5999,27701,🏳️‍🌈He/they🏳️‍⚧️| 🖌#RHTC/#RTC artist!🎨| comms closed👍| 14‼️|, tiktok + insta @_0ptical,False,"{'description': {'hashtags': [{'start': 19, 'end': 24, 'tag': 'RHTC'}, {'start': 25, 'end': 29, 'tag': 'RTC'}]}}"
1518339576208797697,Edp554R,2,6,i am offical,,False,
1411322482573852673,Vendor_SSRBLX,9,24,"Uh, hi, i guess?

(Acc banner is undecided rn lol)
(Roblox oc rp acc i guess)

Owner: @VoidoxYT",,False,"{'description': {'mentions': [{'start': 86, 'end': 95, 'username': 'VoidoxYT'}]}}"
1158771272068861952,vaninotieneuser,28,3159,"Espero no ser una periodista desempleada. A veces me creo cantante. Lloro y no me hidrato. 
ig: @softvanii_","Trujillo, Peru",False,"{'description': {'mentions': [{'start': 96, 'end': 107, 'username': 'softvanii_'}]}}"
1395001660527706116,OfficialDeustYT,402,10217,"Animator 
YouTuber
Dev for @tch_studios
https://t.co/c6pY4gr3M6
PFP by @kartina_o
Personal: @SuperDeusterMan",,False,"{'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/c6pY4gr3M6', 'expanded_url': 'http://youtube.com/c/DeustOfficial', 'display_url': 'youtube.com/c/DeustOfficial'}], 'mentions': [{'start': 27, 'end': 39, 'username': 'tch_studios'}, {'start': 71, 'end': 81, 'username': 'kartina_o'}, {'start': 92, 'end': 108, 'username': 'SuperDeusterMan'}]}}"
1524304637117009920,ItsFullscreenYT,119,720,"Certified boomer

I don't deserve this

Owner: @PixelatedSPS","Canada, North America",False,"{'description': {'mentions': [{'start': 47, 'end': 60, 'username': 'PixelatedSPS'}]}}"
1135035533296619525,_justcallmezach,78,15680,"an EVIL creature who creates CHAOS and DISARRAY. 

they/it/she. 

1/7th of @TeamScrunk 

@zachonthenet",ACAB/BLM,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o1zoeSDhuQ', 'expanded_url': 'https://en.pronouns.page/@zachonthenet', 'display_url': 'en.pronouns.page/@zachonthenet'}]}, 'description': {'mentions': [{'start': 75, 'end': 86, 'username': 'TeamScrunk'}, {'start': 89, 'end': 102, 'username': 'zachonthenet'}]}}"
1441148914111893510,sjw_erliiik,0,36,Yo!,,False,
1343670089552453633,EffJay0,12,318,"Member of the Conservative and Unionist Party Member of Parliament for Wrexham Shadow Minister of State for Sports, Tourism and Heritage. --NOT REAL LIFE--",Westminster,False,
1442611043595808772,JacobWi71195234,30,282,"Hi There, I'm Jacob Winters I'm 13 Years Old And I Like Eddsworld, Newgrounds, FNF, And TheMaskedChris.
Discord Number: Jacob Winters#6879 🌈","Shippensburg, PA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FEIkwLVJkk', 'expanded_url': 'https://linktr.ee/JacobWinters', 'display_url': 'linktr.ee/JacobWinters'}]}}"
901894986836279296,Bloxy_News,655545,11665,"Bringing you the latest and greatest @Roblox news.
Have news to report? Send a DM!

*Not affiliated with Roblox Corporation; account managed by @BLOXZ_",The Metaverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WPwKP8Hf7N', 'expanded_url': 'https://bloxy.news/links', 'display_url': 'bloxy.news/links'}]}, 'description': {'mentions': [{'start': 37, 'end': 44, 'username': 'Roblox'}, {'start': 144, 'end': 151, 'username': 'BLOXZ_'}]}}"
892477170081292288,SeikeToInsano,130,2736,"eu desenho ( Ou era pra desenhar)

meu discord: ( Seike#2349 )",,False,
1244367158840299524,LlTTLEWHEELER,1045,2379,,𝐇𝐀𝐖𝐊𝐈𝐍𝐒. ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Tk2QsyWSVz', 'expanded_url': 'http://writerisaminor.com', 'display_url': 'writerisaminor.com'}]}}"
1515855727671361539,thirtyedges,1329,5121,⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀if ⠀⠀anyone ⠀⠀ask ⠀⠀where ⠀⠀i ⠀⠀am٫ ⠀⠀ ⠀⠀ ⠀⠀i've ⠀⠀left ⠀⠀ the ⠀country.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀ ⠀,⠀⠀◜      ⟢     under  co.,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CeA9dncQC8', 'expanded_url': 'http://xn--somethingbadsabouttohappen-y46tajaeafaca.xn--6ii', 'display_url': '⠀⠀something⠀⠀bads⠀⠀about⠀⠀to⠀⠀happen.⠀'}]}}"
1283583387228348421,tabtecher,45,506,"https://t.co/rjC6QLx2Pb…

pretty unpopular dev but im mainly just here to mess around and have fun.

tbc enjoyer.",Oklahoma lol,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rjC6QLx2Pb', 'expanded_url': 'http://web.roblox.com/users/17866730', 'display_url': 'web.roblox.com/users/17866730'}]}}"
1102772383071387648,ItsAmmon,162711,34229,roblox 🚀 | editor @kreekcraft @schwiftystudios,United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kHJtL5AcsL', 'expanded_url': 'http://youtube.com/ammonplays', 'display_url': 'youtube.com/ammonplays'}]}, 'description': {'mentions': [{'start': 18, 'end': 29, 'username': 'kreekcraft'}, {'start': 30, 'end': 46, 'username': 'schwiftystudios'}]}}"
1130940718674001920,unemeuf_213,1571,18054,La meilleure série en ban                                                   Je raconte un peu ma vie ici,quelque part,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hWG04q5obz', 'expanded_url': 'https://vm.tiktok.com/ZMLNRp3cv/', 'display_url': 'vm.tiktok.com/ZMLNRp3cv/'}]}}"
1530946414452297728,hoonqeis,117,8963,medtoi aogamdo enla pija de,kon sunghoon 💋,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Se8b9a7TRA', 'expanded_url': 'http://xn--ugh-mnak87be9t.com', 'display_url': 'šuńghôöń.com'}]}}"
1338925553231990786,SpeederLight1,512,5770,Youtuber and a streamer who is a HUGE FAN of Sonic! | Sonic-Tuber | Christian. | 21 years old. | DMs open. | I have a disability called Reading Disability.,"Missouri, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vGpf5pLQhJ', 'expanded_url': 'https://www.youtube.com/channel/UCKLTQAJuklPiUtXw5bXFuKQ', 'display_url': 'youtube.com/channel/UCKLTQ…'}]}}"
10228272,YouTube,75492023,44870,like and subscribe.,"San Bruno, CA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUisN3Gqbw', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}"
1328857116090789893,MarcoMarquinn,22,2927,😁,"Santa Catarina, Brasil",False,
1362953283669811203,MeygaanWoods,122,1571,"Meygan does it better!

Social Media manager of @Supermodelled

The REAL Maison MUA

Da Capo Hierarchy",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7lm5OIo4Fp', 'expanded_url': 'https://www.roblox.com/users/3377559050/profile', 'display_url': 'roblox.com/users/33775590…'}]}, 'description': {'mentions': [{'start': 48, 'end': 62, 'username': 'Supermodelled'}]}}"
1122498383829250048,UGCNotifier,24790,96582,"Notifier created by @greens_stuff
Icon & banner by @Odd_sRBLX

Join our @discord server ➡️  https://t.co/rE6Ui9ISiM
Looking for UGC News? ➡️ @UGC_News",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O7JVMWEIjO', 'expanded_url': 'https://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/rE6Ui9ISiM', 'expanded_url': 'http://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}], 'mentions': [{'start': 20, 'end': 33, 'username': 'greens_stuff'}, {'start': 51, 'end': 61, 'username': 'Odd_sRBLX'}, {'start': 72, 'end': 80, 'username': 'discord'}, {'start': 141, 'end': 150, 'username': 'UGC_News'}]}}"
1507158105620111360,metatronestudio,27,76,"AprenderX100PRE
| Cripto, Metaverso, NFT, Web3, DAO y DeFi
| Asesoría, Formación y Desarrollo Digital",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iT4EycUNzJ', 'expanded_url': 'https://linktr.ee/metatronestudios', 'display_url': 'linktr.ee/metatronestudi…'}]}}"
1438616237093924867,Seemwa7,245,3383,Malkavian irl,:|,False,
2576932994,lazynblu,22,382,"𝘍𝘰𝘭𝘭𝘰𝘸 𝘵𝘩𝘦 𝘨𝘰𝘭𝘥𝘦𝘯 𝘳𝘶𝘭𝘦, unless they're your enemies.",,False,
842540049698869248,ThisIsWildGoat,1336,9849,"Me and my kiddos on an adventure having fun playing video games and making content - 100% family friendly in a variety of games.
Views expressed are my own.",https://fnanation.com/wildgoat,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CUrKYMl1JP', 'expanded_url': 'https://www.youtube.com/WildGoat', 'display_url': 'youtube.com/WildGoat'}]}}"
16745055,Roblox,5129582,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
4895511269,jjjirvine,248,2917,,"Amsterdam, The Netherlands",False,
707638716676714496,DeeterPlays,25561,15047,"YouTuber with 440,000+ Subs - Member of @Infcanvas Twitter page for DeeterPlays on YouTube: https://t.co/6dPFWE7AbP","Spokane, WA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fe1goSvOCZ', 'expanded_url': 'https://www.youtube.com/channel/UCEGGYLCdQdce1vA9qmuU4IA', 'display_url': 'youtube.com/channel/UCEGGY…'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/6dPFWE7AbP', 'expanded_url': 'http://youtube.com/DeeterPlays', 'display_url': 'youtube.com/DeeterPlays'}], 'mentions': [{'start': 40, 'end': 50, 'username': 'Infcanvas'}]}}"
1298095244097933312,ssickdahyun,1343,54150,#1 chart manipulator sajaegi kids enjoyer | she/her 15 asian,rcbyf,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XvZBX2yEEN', 'expanded_url': 'https://maisie-0325.carrd.co/', 'display_url': 'maisie-0325.carrd.co'}]}}"
1427720626169581571,OplaysG,129,1073,"Hi!!!
- Roblox Developer
- Creator of Control
- Loves Bossbaby
- Creator of The Possible Obby
- Creator of The Basement
- I'm a furry",Bossbaby's house,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r9oSQkoosA', 'expanded_url': 'http://www.amogus.com', 'display_url': 'amogus.com'}]}}"
1531637286319931393,FasvicYT,7,5,,,False,
1201893465795256325,haz3m_,25107,927,"15, swag devloper @quataun
i love @hardees loaded fries",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yJYj3cipMH', 'expanded_url': 'http://discord.gg/hazem', 'display_url': 'discord.gg/hazem'}]}, 'description': {'mentions': [{'start': 18, 'end': 26, 'username': 'quataun'}, {'start': 34, 'end': 42, 'username': 'hardees'}]}}"
1344888575607783424,Reretzin,10,16,15 | SHS | 3D Builder | Tech Enthusiast | ☾,"Los Angeles, CA •",False,
1450559734902308865,Flaggero1,0,18,"hi
gay || bottom
see ya",,False,
1246637072657629184,cnstellationz,124,26896,c!drunz enthusiast  | nb | multifandom | punztwt,they/them,False,
1412774046962536449,satawzk,72,1734,editor,• ✨Brazil✨•,False,
1090213649837420545,blocovivencias,7194,12117,Pedro Luca • Flamenguista chato • Príncipe da mentira •,Londrina,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2TpPIr9NVr', 'expanded_url': 'http://Twitch.tv/bloquinhotv', 'display_url': 'Twitch.tv/bloquinhotv'}]}}"
863007843624071172,hufgames,61,7153,Notícias de Games e tudo sobre E-Sports:  #jogos #android #lol #minecraft,Brazil,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DGnGXSb0IT', 'expanded_url': 'https://hufgames.com/', 'display_url': 'hufgames.com'}]}, 'description': {'hashtags': [{'start': 42, 'end': 48, 'tag': 'jogos'}, {'start': 49, 'end': 57, 'tag': 'android'}, {'start': 58, 'end': 62, 'tag': 'lol'}, {'start': 63, 'end': 73, 'tag': 'minecraft'}]}}"
1368548039527305221,mochi33516747,75,1603,"🌺 account of @UwUqwq3 | sorry for not being online 🌺| always busy =) ✨ | sleeping |

main - @UwUqwq3 
another alt - @Noodlesushii",,False,"{'description': {'mentions': [{'start': 13, 'end': 21, 'username': 'UwUqwq3'}, {'start': 92, 'end': 100, 'username': 'UwUqwq3'}, {'start': 116, 'end': 129, 'username': 'Noodlesushii'}]}}"
1459765958072053761,0kayAlec,7,304,"𝘈𝘭𝘦𝘤.
𝘙𝘩 𝘢𝘳𝘵 𝘤𝘰𝘮𝘮𝘪𝘴𝘴𝘪𝘰𝘯𝘴
𝘕𝘰 𝘱𝘳𝘰𝘰𝘧𝘴 𝘺𝘦𝘵.",,False,
1495580563465379842,xAngelReal,141,1581,Formally known as xAngel.,,False,
