userid,username,followers,tweets,profile_desc,location,verified,entities
1099491220579966976,my_chappie,9879,50544,"the one and only red bucket man

known to be a unprofessional comedian 

the steelers make me mad

pfp by @flynnscorner

#NFLTwitter",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ne3oML4a1z', 'expanded_url': 'https://www.roblox.com/users/24069687/profile', 'display_url': 'roblox.com/users/24069687…'}]}, 'description': {'hashtags': [{'start': 121, 'end': 132, 'tag': 'NFLTwitter'}], 'mentions': [{'start': 106, 'end': 119, 'username': 'flynnscorner'}]}}"
1056053249470541824,Roblox_RTC,457463,24467,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1255111848518651904,chizeled_,140626,3683,"250K+ subs: https://t.co/dZvpRFNhTM pfp/banner: @_gravity_b_
Merch: https://t.co/VfG9uJVzuP
Business: chizeled196@gmail.com",rawblox,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kij83Fpvfa', 'expanded_url': 'https://direct.me/chizeled', 'display_url': 'direct.me/chizeled'}]}, 'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/dZvpRFNhTM', 'expanded_url': 'http://youtube.com/c/Chizeled', 'display_url': 'youtube.com/c/Chizeled'}, {'start': 68, 'end': 91, 'url': 'https://t.co/VfG9uJVzuP', 'expanded_url': 'http://chizeled.store', 'display_url': 'chizeled.store'}], 'mentions': [{'start': 48, 'end': 60, 'username': '_gravity_b_'}]}}"
874452773340839936,Jxnny_Skrt,344,815,17y | ♡: @jyxssi,,False,"{'description': {'mentions': [{'start': 9, 'end': 16, 'username': 'jyxssi'}]}}"
1243195961456963585,lydanii,892,17611,@p4nd4_VAL ♡ @ufwjac • @garakovb,crip🐄,False,"{'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'p4nd4_VAL'}, {'start': 13, 'end': 20, 'username': 'ufwjac'}, {'start': 23, 'end': 32, 'username': 'garakovb'}]}}"
1513760389917421570,AlienNZGaming,231,1038,I am a gaming Dad with a YouTube channel about having fun and doing giveaways in Pet Sim X and other Roblox Games! join my Alien Army today,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gj3iZ9aBBQ', 'expanded_url': 'https://www.youtube.com/c/AlienNZGaming', 'display_url': 'youtube.com/c/AlienNZGaming'}]}}"
1515739596776222724,_Dreamates,1,42,Plays Roblox often. Pronouns: He/Him. Fairly Introverted person.,,False,
1338923017162854414,Supreme_Jules1,678,14612,Waiting for the next season of stranger things,ST4 Waiting room,False,
1352299037035212802,ZackYodaz,77,651,god help us.  each 20’s year was bad so will this one,,False,
1361922523303084032,Rykono17,343,2087,"My name's SmolMykk Or Ryko
I go by any name ;3!

|Artist/Animator|Dms open|AroAce|",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZUClMrcPSl', 'expanded_url': 'https://youtube.com/c/SmolMykk', 'display_url': 'youtube.com/c/SmolMykk'}]}}"
1404614493464842244,qllice,1150,19258,"꒰ Alt :: @qillce / Rblx :: qllice ꒱
꒰ Pfp :: @honiloves / Banner :: @qllice ꒱
꒰♡꒱
૮꒰ ˶• ༝ •˶꒱ა
./づᡕᠵ᠊ᡃ࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊°.~♡︎",ur mom,False,"{'description': {'mentions': [{'start': 9, 'end': 16, 'username': 'qillce'}, {'start': 45, 'end': 55, 'username': 'honiloves'}, {'start': 68, 'end': 75, 'username': 'qllice'}]}}"
948349795428528128,ScarTheCoder,85,86,"Studying math and computer science @barretthonors @ASU. Securing open source software @ForAllSecure, Data Science Researcher @ASU, Making games and OSS @Roblox",,False,"{'description': {'mentions': [{'start': 35, 'end': 49, 'username': 'barretthonors'}, {'start': 50, 'end': 54, 'username': 'ASU'}, {'start': 86, 'end': 99, 'username': 'ForAllSecure'}, {'start': 125, 'end': 129, 'username': 'ASU'}, {'start': 152, 'end': 159, 'username': 'Roblox'}]}}"
1120326172078944256,Elttob_,3844,12311,"pfp 🎨: @Frickle_
ref sheet 🎨: @Maukeiv 

Stuff I've worked on: https://t.co/LCkS5tHwdu

21 • Any pronouns 👋🏻",UK,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WLAMU0MUZE', 'expanded_url': 'https://elttob.github.io/', 'display_url': 'elttob.github.io'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/LCkS5tHwdu', 'expanded_url': 'http://elttob.github.io', 'display_url': 'elttob.github.io'}], 'mentions': [{'start': 7, 'end': 16, 'username': 'Frickle_'}, {'start': 30, 'end': 38, 'username': 'Maukeiv'}]}}"
