userid,username,followers,tweets,profile_desc,location,verified,entities
1483385259840442373,SomenoobT,0,22,I talk about William Shakespeare alot,,False,
1425199453242372098,CRXYPTICCasual,1,39,,,False,
1461475458579636230,DystoApez,110599,1009,"Discord - https://t.co/7lar2WQnl6 Giveaway Account - @dystoapezbm 

Elder apez - https://t.co/e9ViRiq43g",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9TzdPnyGSx', 'expanded_url': 'https://linktr.ee/dystoapez', 'display_url': 'linktr.ee/dystoapez'}]}, 'description': {'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/7lar2WQnl6', 'expanded_url': 'http://discord.gg/dystoapez', 'display_url': 'discord.gg/dystoapez'}, {'start': 81, 'end': 104, 'url': 'https://t.co/e9ViRiq43g', 'expanded_url': 'https://opensea.io/collection/elder-apez', 'display_url': 'opensea.io/collection/eld…'}], 'mentions': [{'start': 53, 'end': 65, 'username': 'dystoapezbm'}]}}"
2924688458,Dued1_Roblox,126623,622,Creator of Work at a Pizza Place and Survive the Killer. Business inquiries: dued1@slyceentertainment.com,,False,
4254405351,skyline2929,9,6,hi I'm nick I like tattoos I'm looking for a band singer,"Oak Creek, WI",False,
723688043941629953,bo_ram_O322,185,532,Jeon de Boram : 𝐏𝐚𝐫𝐨𝐝𝐢𝐞 ── 🌼 A beautiful Aphrodite with elegance vibes and her beauty makes everyone fall in love,"6-ARA.♡ BIL RP, selective",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/weVNG1UT5F', 'expanded_url': 'https://instagram.com/bo_ram_0322?utm_medium=copy_link', 'display_url': 'instagram.com/bo_ram_0322?ut…'}]}}"
1300158162524405764,roblox_codoudou,105,3977,a random roblox developer,,False,
1497311630002114565,RF5239,0,140,,,False,
16745055,Roblox,5129936,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
3271240326,LooneyPwnder,59,328,"Deadzone Eternal 3D Modeler

I need to get better screenshots.

https://t.co/jUWiJy2tGr",your moms house,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jUWiJy2tGr', 'expanded_url': 'https://www.roblox.com/games/5535311150/Deadzone-Eternal', 'display_url': 'roblox.com/games/55353111…'}]}, 'description': {'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/jUWiJy2tGr', 'expanded_url': 'https://www.roblox.com/games/5535311150/Deadzone-Eternal', 'display_url': 'roblox.com/games/55353111…'}]}}"
1348813642330992643,Allmight60,26,704,"Mohamad Ali Rasheed
https://t.co/dp2CpAB24K",Lebanon,False,"{'description': {'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/dp2CpAB24K', 'expanded_url': 'https://linktr.ee/allmight60', 'display_url': 'linktr.ee/allmight60'}]}}"
751180518557900800,Pundit95,545,1648,"Klopp Son Born at Anfield

Telegram👇👇👇👇 https://t.co/CCTSRzI80y","Leeds, England",False,"{'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/CCTSRzI80y', 'expanded_url': 'https://t.me/Tanzaniafixedmatches', 'display_url': 't.me/Tanzaniafixedm…'}]}}"
14573900,ManCity,12744173,149453,𝐸𝓈𝓉. 1894 💙 This Is Our City 🏆 8 x League Champions 🙌 #ManCity ℹ️ @ManCityHelp,Etihad Stadium,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7oGa6Nzeai', 'expanded_url': 'http://www.mancity.com/app', 'display_url': 'mancity.com/app'}]}, 'description': {'hashtags': [{'start': 54, 'end': 62, 'tag': 'ManCity'}], 'mentions': [{'start': 66, 'end': 78, 'username': 'ManCityHelp'}]}}"
1526531143637643264,IsaColo12,3,52,hi welcome in my profile Cute gagets and idee for roblox🤍🌿🌼🐸,,False,
1295211366542868480,OrangeDevelope1,4,14,,,False,
1093775418677739520,OlixYT,4715,784,"roblox star cre- nvm 😭

https://t.co/bTkpbqc2to",bobux land,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7ED7U4J70u', 'expanded_url': 'http://youtube.com/olixrb', 'display_url': 'youtube.com/olixrb'}]}, 'description': {'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/bTkpbqc2to', 'expanded_url': 'http://discord.gg/olix', 'display_url': 'discord.gg/olix'}]}}"
825848904969252864,arltanate,930,23960,"like, nya and meow and stuff","she/her/he/him, 17",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YO9o1KzdZL', 'expanded_url': 'https://bambosh.github.io/unofficial-homestuck-collection/', 'display_url': 'bambosh.github.io/unofficial-hom…'}]}}"
1455553404567228427,shininqbella,1018,25579,she/her 🤍#kermitarmy🤍 obsessed w/ olivia 🤍 emi hams ava paula blossom v 🤍 emi is bestay 🤍priv: @liviethebest🤍we are the best duo🤍olivia rodrigo🤍,olivia rodrigo is the best,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/npzkDBavoh', 'expanded_url': 'http://iamSannashop.com', 'display_url': 'iamSannashop.com'}]}, 'description': {'hashtags': [{'start': 9, 'end': 20, 'tag': 'kermitarmy'}], 'mentions': [{'start': 95, 'end': 108, 'username': 'liviethebest'}]}}"
1421045033533313024,smoothiescool,255,18518,he/him - alt account: @AltSmoothie - #Roadto300,,False,"{'description': {'hashtags': [{'start': 37, 'end': 47, 'tag': 'Roadto300'}], 'mentions': [{'start': 22, 'end': 34, 'username': 'AltSmoothie'}]}}"
1468350570599948288,Rafael43725400,0,91,Check out my TickTock Rafael_vr,,False,
1280632147343216641,plebcy,127778,6141,creator of things,he/him,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R9Y0udqOgn', 'expanded_url': 'https://twitch.tv/plebcyy', 'display_url': 'twitch.tv/plebcyy'}]}}"
1472396506913132545,yokrbz,63,1048,16 | F/A | Founder of @Slaticals | Twitch Affiliate,🌐,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BYOcGy9v0O', 'expanded_url': 'https://linktr.ee/krbz', 'display_url': 'linktr.ee/krbz'}]}, 'description': {'mentions': [{'start': 22, 'end': 32, 'username': 'Slaticals'}]}}"
885241296746676225,Xanny923,3709,8288,* . °•★|•°∵ ∵°•|☆•° . *,i jus be sayin shi (Tab),False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ShQFcJFCKs', 'expanded_url': 'https://www.youtube.com/c/Xannyyyy', 'display_url': 'youtube.com/c/Xannyyyy'}]}}"
1523390496747532289,Howduhbee,1,196,very helpful and insightful individual,,False,
2782793664,Lonnwick,16120,16343,JESUS 👑🙏🏼❤️ YouTuber/Game Dev. 200K+ subs. 290M+ plays on my games.,"Maine, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/86pMk9VKiB', 'expanded_url': 'http://YouTube.com/MrLonnieAdolphsen', 'display_url': 'YouTube.com/MrLonnieAdolph…'}]}}"
1473339373081227265,ariet_luv,253,10531,"Mer21 and Lucky21 Cutie😍😍

↷
     #BlaireCrossTrades",,False,"{'description': {'hashtags': [{'start': 34, 'end': 52, 'tag': 'BlaireCrossTrades'}]}}"
1401630812504838147,TorturedText,7216,43656,“Watch me Turn your mind into my home” 🛹 sk8 + hxh ⛓ enthusiast. ily mf   mw:@kzxqx,A Cove With 6k+ Covens! ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/idzhmW8Ag7', 'expanded_url': 'https://blainescrd.carrd.co/#', 'display_url': 'blainescrd.carrd.co/#'}]}, 'description': {'mentions': [{'start': 77, 'end': 83, 'username': 'kzxqx'}]}}"
1444634209910468610,Tenshaki,3,106,Looking for something interesting 🥲,,False,
1527418753557876762,ChaffRobux,1042,114,Free Robux giveaway 💵,United States,False,
1311368702563176449,captideRBLX,1031,1355,✨ ↣ UI Designer on Roblox ✘ @PlaySeabound Creator and Builder,"London, England",False,"{'description': {'mentions': [{'start': 28, 'end': 41, 'username': 'PlaySeabound'}]}}"
