userid,username,followers,tweets,profile_desc,location,verified,entities
1488750211053002753,TheRealLunar360,16,393,"Roblox player since 2018 |
Minecraft player since 2011 |
Roblox Jailbreak enthusiast | Content Creator",69420 Amogus Street,False,
1251677662810042371,model8197,320141,2322,YouTuber with 100K+ Subscribers || He/Him ⭐️Star Code: MODEL,Canada,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hK1MiuOoQ9', 'expanded_url': 'https://bit.ly/Model8197Sub', 'display_url': 'bit.ly/Model8197Sub'}]}}"
1509392709068652554,Myf3q,2,85,"https://t.co/8rkPjNUpbm…
I'm a young Youtuber who turned 13 and plays Roblox.
I swear a lot :)",Australia,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8rkPjNUpbm', 'expanded_url': 'http://youtube.com/channel/UC8PG7', 'display_url': 'youtube.com/channel/UC8PG7'}]}}"
1280206711668736001,swagylife,20,94,she/her editor,,False,
1455356748840280066,ElliphantG,83,997,I’m on hiatus on roblox for a while so yeah I’m a classic Minecraft kid now,,False,
25919401,AllenLEllison,141954,27865,Democratic Candidate for US House of Representatives. CD-23 | A New Path Forward. Donate at: https://t.co/nrsYctgcSU,Florida ,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZqqLknaLAG', 'expanded_url': 'https://www.allenellison.com', 'display_url': 'allenellison.com'}]}, 'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/nrsYctgcSU', 'expanded_url': 'https://secure.actblue.com/donate/allenellison2022', 'display_url': 'secure.actblue.com/donate/allenel…'}]}}"
16745055,Roblox,5129609,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
906561109158760448,g0blingoddess,22,1103,welcome to hell,junkyard,False,
939942303317348352,alexkisterr,110956,1498,18 y/o Amateur Filmmaker. Creator of the Mandela Catalogue. pfp by @bl11ndsided,,False,"{'description': {'mentions': [{'start': 67, 'end': 79, 'username': 'bl11ndsided'}]}}"
1080804234008788992,69Corn69,42,1405,Existence is pain // Aiming for an unrecoverable illness // cope account // (he/him),"Western Australia, Australia",False,
1492314581230047234,nightwrinkle,5,293,,,False,
1518885410511937537,Baqua_IsCute,8,303,,,False,
1355466489030041601,Aqolil1,153,4905,"Im an normal muslim dude that love watch sum Vtuber stuff, enjoy Jojo bizarre adventure, enjoy geography, and love trollin.
drawing some epic map sometimes",Indonesia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VH4CEhpzNL', 'expanded_url': 'https://youtube.com/channel/UCM5l_2vx1OEjKsvoYWl5p9A', 'display_url': 'youtube.com/channel/UCM5l_…'}]}}"
1529356522253336576,Suisei_Vaccine,506,1070,Oha-machi☄Fan of @suisei_hosimati ☄🇳🇱🏴󠁧󠁢󠁥󠁮󠁧󠁿🇩🇪 ☄ Hololive rt account; mostly Suisei☄ Married to @SanaVaxx,Suichan,False,"{'description': {'mentions': [{'start': 17, 'end': 33, 'username': 'suisei_hosimati'}, {'start': 96, 'end': 105, 'username': 'SanaVaxx'}]}}"
1411385570211905538,Ethan73119216,0,8,,,False,
