userid,username,followers,tweets,profile_desc,location,verified,entities
1275800196316880896,Anime4lifeFam,5,360,"I love watching anime and hope to make a nft collection with my sister. 
Check out my cringe channel.
https://t.co/vsEkFf4MGV",,False,"{'description': {'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/vsEkFf4MGV', 'expanded_url': 'https://www.youtube.com/channel/UCU1PBnn5P', 'display_url': 'youtube.com/channel/UCU1PB…'}]}}"
758906947659673600,prest4n,452310,1536,"21, puppetmaster @BuildIntoGames","Plano, TX",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4EeIOO1M0A', 'expanded_url': 'http://prest4n.com', 'display_url': 'prest4n.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 32, 'username': 'BuildIntoGames'}]}}"
15684362,r_w_kirkpatrick,308,13530,"Dad, husband, Southern Rock Star, writer, and maker of dumb bios.
he/him","Norman, OK",False,
1525579354494869507,nyathwone,0,1,"Hi, in nyathwone and i’m a small (trying to grow) roblox youtuber",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AvfeWeYlOa', 'expanded_url': 'https://youtube.com/channel/UC05FXkD_GkYszMDLD6OB65w', 'display_url': 'youtube.com/channel/UC05FX…'}]}}"
1464328444418969606,TrustedCreat0rs,1,27,im so epic,,False,
1364668723647414279,Nikola09921784,0,48,helo,,False,
1189679779366232069,mount_melody,0,31,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TRHTcyAf4t', 'expanded_url': 'https://www.youtube.com/channel/UCg63PmTXrlr16zpeIVWfAOw?view_as=subscriber', 'display_url': 'youtube.com/channel/UCg63P…'}]}}"
1420798644429615104,JONAS_PINHERIO,1,41,Like Watching Anime,,False,
858065622097436672,badimo,603689,2078,Official Twitter account for Badimo. We made #Jailbreak on @Roblox!  Created by @asimo3089 and @badccvoid.,Jailbreak,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2DgW3cHl06', 'expanded_url': 'http://jb.badimo.org', 'display_url': 'jb.badimo.org'}]}, 'description': {'hashtags': [{'start': 45, 'end': 55, 'tag': 'Jailbreak'}], 'mentions': [{'start': 59, 'end': 66, 'username': 'Roblox'}, {'start': 80, 'end': 90, 'username': 'asimo3089'}, {'start': 95, 'end': 105, 'username': 'badccvoid'}]}}"
16745055,Roblox,5129461,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
