userid,username,followers,tweets,profile_desc,location,verified,entities
1290368755210518531,DevLavish,4,13,Founder of @LavishRBX,Canada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MV7h484IMB', 'expanded_url': 'https://www.roblox.com/users/1802158164/profile', 'display_url': 'roblox.com/users/18021581…'}]}, 'description': {'mentions': [{'start': 11, 'end': 21, 'username': 'LavishRBX'}]}}"
1326173264822099975,MikeleleMiller,1,35,"rhythm games are god
🏳️‍🌈~",,False,
1408506687489724416,Dejunmystar,630,13399,"★･ﾟ☁  ֢  svt, nct/wayv ⁽ᵒᵗ²³⁾, aespa ¡! 🤎🤍 Minghao is my 10:10 wish ˖ ࣪ . 🪶࿐ ♡ ˚ .",She/Her | 7teen ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nnhK15m9J1', 'expanded_url': 'http://im-madely.carrd.co', 'display_url': 'im-madely.carrd.co'}]}}"
1513583459276664836,KaltvinRR34,4476,771,"do yall sell crab legs 🦀 umm no? ❌ newbie #rr34 animator, 🔞minors please fuck off😃 all characters are over the age of 18 (COMMS PROGRESS: 7/14 COMPLETED)",my basement,False,"{'description': {'hashtags': [{'start': 42, 'end': 47, 'tag': 'rr34'}]}}"
1414461620676349952,xqpzox,6,1284,all pronouns.,buried at make out creek,False,
699722226363453441,sydneyugalde,238,7192,"Founder/President of The Biscayne Group, LLC #YouAreWhatYouTweet","New Jersey, USA",False,"{'description': {'hashtags': [{'start': 45, 'end': 64, 'tag': 'YouAreWhatYouTweet'}]}}"
1395463877081567233,Xtremo_facha,1056,17135,"Soy un Ex artista que le gustan los memes y jugar videojuegos|🐸amfhabia fan 🐸,⭐Bs⭐, ⛏️minecraft⛏️|Mi Gf SuS❤@gatipichu❤|sorry por la falta de ortografía🏳‍🌈",deep darck ,False,"{'description': {'mentions': [{'start': 108, 'end': 118, 'username': 'gatipichu'}]}}"
1440902407811129344,gatipichu,549,7377,"|Mujer🚺 |pegasister| Sonata my beloved
banner NO ES MIO y la foto tampoco
💖@Xtremo_facha",💛💙❤,False,"{'description': {'mentions': [{'start': 75, 'end': 88, 'username': 'Xtremo_facha'}]}}"
1503124907252756489,strikeStickfig1,1,4,oi eu sou um youtube de games de terror,,False,
10228272,YouTube,75496053,44873,like and subscribe.,"San Bruno, CA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUisN3Gqbw', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}"
1499067902502359046,quadrado_bolinh,9,994,"#quevontadedemorrer
ele/dele sou gay SIM!",halaxuricamba labaras 🙏,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IobKqBzokJ', 'expanded_url': 'http://www.com.br', 'display_url': 'com.br'}]}, 'description': {'hashtags': [{'start': 0, 'end': 19, 'tag': 'quevontadedemorrer'}]}}"
1417587809502826500,Roblox_RTC_BR,11875,8888,"Não sou o @Roblox nem o @Roblox_RTC;
Créditos as fotos de perfil: @PazeTweets;
Dono: @CarBluGStudio.
Idéia: @DianRBLX
Admins: @LeonardoBagi e @RobloxxNotices.",My Hello Kitty Cafe,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/32STGsbMiH', 'expanded_url': 'https://rtcemportugues.carrd.co', 'display_url': 'rtcemportugues.carrd.co'}]}, 'description': {'mentions': [{'start': 10, 'end': 17, 'username': 'Roblox'}, {'start': 24, 'end': 35, 'username': 'Roblox_RTC'}, {'start': 66, 'end': 77, 'username': 'PazeTweets'}, {'start': 85, 'end': 99, 'username': 'CarBluGStudio'}, {'start': 108, 'end': 117, 'username': 'DianRBLX'}, {'start': 126, 'end': 139, 'username': 'LeonardoBagi'}, {'start': 142, 'end': 157, 'username': 'RobloxxNotices'}]}}"
1283541759570718720,LittleLilBaby1,25,1096,Life is only but a memory,,False,
1491500505339772940,JaiehsG2,1,9,,,False,
16745055,Roblox,5131622,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1364593836975140874,sainayoro,3,385,fortnite balls,"UrAnus, Solar System",False,
828495957964656642,greenlegocats,102158,15475,"Roblox player since 2012. 1m+ place visits, 150m+ views, many amazing fans.
YT - greenlegocats123
IG - greenlegocats123
Discord - Disabled :(",Canada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CjFNGcUze5', 'expanded_url': 'http://youtube.com/greenlegocats123', 'display_url': 'youtube.com/greenlegocats1…'}]}}"
947811652703006720,Avilixo,1155,392,𝙼𝚒𝚌𝚑𝚎𝚕𝚎 𝙼𝚘𝚛𝚛𝚘𝚗𝚎 😍 | 𝟻𝟻𝟶𝚔+ 𝚘𝚗 𝚃𝙸𝙺𝚃𝙾𝙺 |,,False,
1047716643584049152,Linkmon99,85318,2381,Content Creator & Investor @YouTube - Founder/CEO of @rbxcity and @rbxtoys_ ⬅️- #LINKMOB Merch ⬇️ Opinions are my own.,linkmonproductions@gmail.com,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gYuCVBjsDD', 'expanded_url': 'http://youtube.com/linkmon99', 'display_url': 'youtube.com/linkmon99'}]}, 'description': {'hashtags': [{'start': 80, 'end': 88, 'tag': 'LINKMOB'}], 'mentions': [{'start': 27, 'end': 35, 'username': 'YouTube'}, {'start': 53, 'end': 61, 'username': 'rbxcity'}, {'start': 66, 'end': 75, 'username': 'rbxtoys_'}]}}"
1056053249470541824,Roblox_RTC,457537,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
34717613,mzcherrybaby24,365,8247,DBR 💙 Licensed Cosmetologist 💇🏻‍♀️Cancer ♋️ Wife/Mama 👨‍👩‍👧 Witch 🔮🪬🌞🌛 Matcha Lattes & Books 🍵📚 Horror Movies 🔪🩸Hiking 🥾 Disney 🏰🎆,,False,
1508292681445044226,mewkaela,123,1653,Yeosang + Kakyoin DNI. https://t.co/W5wTeHQiDm.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Ovl0fHNqe', 'expanded_url': 'http://Unlabeled-Rant.xn--6ii', 'display_url': 'Unlabeled-Rant.⠀'}]}, 'description': {'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/W5wTeHQiDm', 'expanded_url': 'http://bri6.carrd.co', 'display_url': 'bri6.carrd.co'}]}}"
1296596866155655169,RobloxIs_,9,6978,,on earth,False,
1150518824246157315,lleafzdf,217,11675,"Pow, Gambá, galinha, o q mais tem, eu não fico ofendido, vcs já se doem pelo fato de eu ser Corinthians... ISso q eh foda...",,False,
1223977269338701829,TheBackroomsRBX,178,86,"PROJECT_BACKROOMS TWITTER — 
Current progress : Levels 0-20 + Some Others — 
https://t.co/jDh0QLHobs —",Book 1,False,"{'description': {'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/jDh0QLHobs', 'expanded_url': 'http://discord.gg/G5j4VQyWQx', 'display_url': 'discord.gg/G5j4VQyWQx'}]}}"
1415117033142882305,lougivhs,119,18017,Take my hand and show me forever,louie,False,
1447584156213522442,jennagostosa,91,582,,1989,False,
1452851931483975680,Cameron2945,50,528,"i like game merch and ill post some stuff about roblox, i also stream sometimes on twitch!! https://t.co/1UNBGTNHeo I also do fnf charting on the side!! FNAF fan",USA,False,"{'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/1UNBGTNHeo', 'expanded_url': 'http://twitch.tv/cameron2945', 'display_url': 'twitch.tv/cameron2945'}]}}"
1297795127419629571,ccsukuna,49,418,18 🏳️‍🌈they/he | artist | i draw what im obsessed atm | i hate me | can speak 🇵🇭🇬🇧🇯🇵so beware idk | love food and men,Japan,False,
1465101477475717122,G3ngarz_,175,6569,"*SCREAMS*

Antis DNI !
csa survivor
pfp by ME !!!",i got the autism she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qrYkyzQlLX', 'expanded_url': 'https://cake.avris.it/rA1', 'display_url': 'cake.avris.it/rA1'}]}}"
1414066894672388096,koriome,46,1366,''suprisingly put together'' | any pronouns | https://t.co/hXGCCP2kAN is my fav website | alt @straydavi,"Nowhere City, Alberta, Canada",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hXGCCP2kAN', 'expanded_url': 'http://charity.korio.me', 'display_url': 'charity.korio.me'}]}, 'description': {'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/hXGCCP2kAN', 'expanded_url': 'http://charity.korio.me', 'display_url': 'charity.korio.me'}], 'mentions': [{'start': 94, 'end': 104, 'username': 'straydavi'}]}}"
2850532049,AlbertsStuff,1175198,10115,scoundrel,he/him,False,
1319304180775882752,aledaddads,121,212,"Hi I am Aledaddads / Modeler 3D

Discord : Aledaddads#2490

https://t.co/cb1deC32jc",,False,"{'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/cb1deC32jc', 'expanded_url': 'http://linktr.ee/Aledaddads', 'display_url': 'linktr.ee/Aledaddads'}]}}"
1294039430383239168,luffydomie,1685,13227,͏ ͏ ͏ ͏ ͏ ͏ ͏͏  ͏ ͏★::(ele/dele-o) !,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OkRsSVC7aL', 'expanded_url': 'https://luffy.xn--6ii/', 'display_url': 'luffy.⠀'}]}}"
2471757348,alizxack,2095,31856,eu e os mugiwara ouvindo @radiohead,d/ele - 18y |AR58 main ayaka,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UG4QZtFtgT', 'expanded_url': 'https://open.spotify.com/user/8stx60sa5g5btbu4q45lcibt8?si=27b7fa79b9ab4284', 'display_url': 'open.spotify.com/user/8stx60sa5…'}]}, 'description': {'mentions': [{'start': 25, 'end': 35, 'username': 'radiohead'}]}}"
1349942608257306625,cryomiku,419,15063,サイキ  ♡  a/ela/-a ͏ ͏ @mngus_  ♡,tamaki's heart  | 16yo,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aMlYwvXRRV', 'expanded_url': 'http://scaramouche.xn--psd/', 'display_url': 'scaramouche.ᅠ'}]}, 'description': {'mentions': [{'start': 21, 'end': 28, 'username': 'mngus_'}]}}"
1506364695858581512,lucifairies,84,88,"luci | they/she | 23 | enfp | 16+ content
multi-fandom interests!",hell,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LtXWLrYItE', 'expanded_url': 'https://lucifairies.carrd.co', 'display_url': 'lucifairies.carrd.co'}]}}"
1462948524123774979,LunareMare,180,600,‘𝔊𝔞𝔷𝔦𝔫𝔤 𝔞𝔱 𝔱𝔥𝔢 𝔪𝔬𝔬𝔫 𝔰𝔥𝔢 𝔴𝔬𝔫𝔡𝔢𝔯𝔢𝔡; 𝔐𝔲𝔰𝔱 𝔖𝔦𝔩𝔢𝔫𝔠𝔢 𝔣𝔢𝔢𝔩 𝔰𝔬 𝔩𝔬𝔲𝔡?’🌙 𝔅𝔩𝔢𝔢𝔡𝔦𝔫𝔤 ℌ𝔢𝔞𝔯𝔱 𝔓𝔯𝔦𝔫𝔠𝔢𝔰𝔰,𝔖𝔢𝔲𝔩𝔢…,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IhcdHrZNPB', 'expanded_url': 'https://lunaremare.carrd.co/', 'display_url': 'lunaremare.carrd.co'}]}}"
1339395897332011015,RobloxTodayES,8112,7541,"ℹ Comunidad de información de R... hispanohablante.
🛑 Cuenta no afiliada a R... Corporation.
📃 Conductores: @radio_oficial98 | @Naiverk | @jnghd",Metaverso,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qYsOOQ0FKM', 'expanded_url': 'https://solo.to/robloxtoday', 'display_url': 'solo.to/robloxtoday'}]}, 'description': {'mentions': [{'start': 108, 'end': 124, 'username': 'radio_oficial98'}, {'start': 127, 'end': 135, 'username': 'Naiverk'}, {'start': 138, 'end': 144, 'username': 'jnghd'}]}}"
1388710589745270784,BlurplexC,79,883,Tiktok: .chryxayla,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OXdeH13T7g', 'expanded_url': 'https://www.tiktok.com/@.chryxayla', 'display_url': 'tiktok.com/@.chryxayla'}]}}"
1441683833934385165,_jazzy_roblox_,849,1328,𓂃 ֢ She/Her! 💙 | Follow to be part of the Jazz Squad! 💞| @Roblox Content Creator! | 💖 940+ Subs on @YouTube 💕| Proofs ➛ #jazzyistrusted 🛍️,Singapore ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JU86roUGVS', 'expanded_url': 'https://youtube.com/c/JazzyPlays', 'display_url': 'youtube.com/c/JazzyPlays'}]}, 'description': {'hashtags': [{'start': 120, 'end': 135, 'tag': 'jazzyistrusted'}], 'mentions': [{'start': 57, 'end': 64, 'username': 'Roblox'}, {'start': 99, 'end': 107, 'username': 'YouTube'}]}}"
1361454532627222529,immgleonte,4,87,⇨𝘧𝘰𝘭𝘭𝘰𝘸 𝘮𝘺 𝘵𝘸𝘪𝘵𝘵𝘦𝘳 𝘢𝘯𝘥 𝘮𝘺 𝘵𝘪𝘬𝘵𝘰𝘬⇦,ₜᵢₖₜₒₖ📍,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yAV73aDXEW', 'expanded_url': 'https://vm.tiktok.com/ZML45AQVh/', 'display_url': 'vm.tiktok.com/ZML45AQVh/'}]}}"
1356202156135653379,xx_jayvee,7,298,Sup I'm from philippines and I love playing Roblox,Philippines,False,
1445791032994455557,KittGamingYT,29990,527,Use ⭐Code: kitt,Los Angeles,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HlGRxkbPNC', 'expanded_url': 'https://www.youtube.com/c/KittGaming/', 'display_url': 'youtube.com/c/KittGaming/'}]}}"
4779046815,bot_horsie,16,58229,the official bot of @horselovingnoob. somewhat nsfw,,False,"{'description': {'mentions': [{'start': 20, 'end': 36, 'username': 'horselovingnoob'}]}}"
1499186908605284353,darkiticz,78,5793,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ    ㅤㅤㅤㅤㅤㅤ   ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,,False,
1209910843896410114,twicelfy,18021,47750,me  and  namu  forever  ˃ᴗ˂,,False,
1360224426529329155,NoticiasUgc,3005,3282,"ℹ Te traemos las últimas Noticias De Roblox y UGC
🛑 No estamos afiliados a Roblox
📃 Cuenta manejada por : @Creator_Edguita",No estamos afiliados a Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P7z7xGwfxc', 'expanded_url': 'https://solo.to/noticiasugc', 'display_url': 'solo.to/noticiasugc'}]}, 'description': {'mentions': [{'start': 106, 'end': 122, 'username': 'Creator_Edguita'}]}}"
1030871328654540801,OliviaNatalie_,1223,66223,22 leo/virgo cusp 🧚🏿 divine feminine spirit 🌞,In my own little universe🌹,False,
1407092205290934272,Samuxp173,1238,3150,"Hola, soy samu pero me puedes llamar samux, soy  100% Zulyto,Tambien soy Youtuber con mas de 3000 personitas que me alegran el dia😋💖💕","Buenos Aires, Argentina",False,
1266506874557476874,rockocel,54,5918,live fast die slow,18 he him,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mYeAwQzuCb', 'expanded_url': 'http://rentry.co/carson', 'display_url': 'rentry.co/carson'}]}}"
1408089532210323457,citricify,107,882,best kill race wager player lol,4x Finals 🥱🥱🥱,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/itczFPuJA1', 'expanded_url': 'https://www.checkmategaming.com/profile/370262/citricjd', 'display_url': 'checkmategaming.com/profile/370262…'}]}}"
1433764100992032781,bofafnr,310,20140,peace ✌🏿 love ❤️ tekkerz ⚽️ chest shot specialist gamer @kapefn1 @outpld7 #BLM 3SJ,"East Peckham, South East",False,"{'description': {'hashtags': [{'start': 74, 'end': 78, 'tag': 'BLM'}], 'mentions': [{'start': 56, 'end': 64, 'username': 'kapefn1'}, {'start': 65, 'end': 73, 'username': 'outpld7'}]}}"
1430691552695918593,BrianaS18714847,0,189,,,False,
1273016858812264453,ItsJAXkae,3764,28397,Youtuber/Voice Actress/Owner of Purplex Homestore/AG & Mom/Positivity Quote Poster 🇺🇸 Be true to yourself! 💜✌🏼 Business inquiries: itsJAXkae@Gmail.com 💌,Purple Palace ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b9hgzB3svI', 'expanded_url': 'https://www.youtube.com/channel/UCPebY9hx4CYKmyFe8Hnvq8w', 'display_url': 'youtube.com/channel/UCPebY…'}]}}"
3299607552,ROBLOX_Invites,144,105568,"Real messages I get, and I'm sure alot of other people get, to join groups or games on roblox. I edit nothing but length. (This is a bot.)",Worldwide!,False,
1475274791221297154,jieunmew,420,2590,"#officialgalaxyplays #519
active for mizzy , red , CodedGalaxy , annvq @LinaparkB",uwu,False,"{'description': {'hashtags': [{'start': 0, 'end': 20, 'tag': 'officialgalaxyplays'}], 'mentions': [{'start': 71, 'end': 81, 'username': 'LinaparkB'}]}}"
1415733745005600773,amadooa720,13,986,"I am a Youtuber, Gamer, etc. / Sora Main in Smash/ Creator Crossover, Jumpman, Etc.

Link to channel here: https://t.co/Hvqlqpd4G7…",,False,"{'description': {'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/Hvqlqpd4G7', 'expanded_url': 'http://youtube.com/channel/UCRzmH', 'display_url': 'youtube.com/channel/UCRzmH'}]}}"
1503870191486189568,jumilnobios,58,4151,moonbae los extraño vuelvan,tbz los kiero:33,False,
1399662287300927488,aniyalter,26,98999,もっきゅもっきゅ,,False,
1496798504026525699,RoJournal_,387,434,"-Notícias sobre o metaverso da ROBLOX!⭐
-Parceiros🎉: @Robloxnoticiabr @PSXLeaksBr
-Carteiros✉️: @Borisblox @EmannuBlox",Brazilian Page🇧🇷,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fdhP930JeR', 'expanded_url': 'https://discord.gg/Ec6yJYkZKQ', 'display_url': 'discord.gg/Ec6yJYkZKQ'}]}, 'description': {'mentions': [{'start': 53, 'end': 69, 'username': 'Robloxnoticiabr'}, {'start': 70, 'end': 81, 'username': 'PSXLeaksBr'}, {'start': 96, 'end': 106, 'username': 'Borisblox'}, {'start': 107, 'end': 118, 'username': 'EmannuBlox'}]}}"
764547102655467521,justin_sterio,758,12839,Bay Area 🌉,"San Francisco, CA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bPPc5hWvIn', 'expanded_url': 'http://www.twitch.tv/justinsterio2000', 'display_url': 'twitch.tv/justinsterio20…'}]}}"
1486386319429304323,JoeBotLikes,38,7404,"I am Joe. I am a fan of many things, I provide JOE NEWS, and I love making inventions. I tweet once every half an hour. Enjoy. (ALL TWEETS ARE JOKES/FICTIONAL)",Hell,False,
775193346734120960,Billy__Price,13,153,I love my ducks and also mathematical logic. I do not tweet.,"Melbourne, Victoria",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eqSN5HSJv3', 'expanded_url': 'https://billyprice.me', 'display_url': 'billyprice.me'}]}}"
14989091,marianomike,2580,6167,"Sr. UX/UI Designer @Roblox Studio, UI Creation Team • Husband • Father • Runner @brooksrunning #RunHappyTeam @runlocalevents • 🇵🇭🇺🇸 • He/Him","Bay Area, CA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bg91e3XGH2', 'expanded_url': 'http://uiuxartist.com', 'display_url': 'uiuxartist.com'}]}, 'description': {'hashtags': [{'start': 95, 'end': 108, 'tag': 'RunHappyTeam'}], 'mentions': [{'start': 19, 'end': 26, 'username': 'Roblox'}, {'start': 80, 'end': 94, 'username': 'brooksrunning'}, {'start': 109, 'end': 124, 'username': 'runlocalevents'}]}}"
901029905646981121,Nicant02,210,2921,"Just your local soda boy. I'm %% years old, and I like to make stuff on the computer.

AWESOME PFP MADE BY @Plague_Dash

disc: https://t.co/lbbUCfYEMj",Earth,False,"{'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/lbbUCfYEMj', 'expanded_url': 'http://discord.gg/eTDZmw6', 'display_url': 'discord.gg/eTDZmw6'}], 'mentions': [{'start': 107, 'end': 119, 'username': 'Plague_Dash'}]}}"
1212601170750914561,cczmRBLX,103,5331,I abuse glitches that are found in (mostly) transport type gears in order to cure my boredom with Roblox.,Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SWn8JCI9DB', 'expanded_url': 'https://www.youtube.com/channel/UCW4PDzEr8xbICzyJblrH4Rw', 'display_url': 'youtube.com/channel/UCW4PD…'}]}}"
1403769181171077120,vintther,133,673,,- she/he.            - 🎧,False,
1499744840036278277,dalimlm_Panda,4,50,Oi eu sou nome dalimlm_Panda admin oficial,Admin oficial,False,
1492448662903009282,valkjin,430,3395,ᅠᅠ ᅠᅠᅠᅠ ᅠᅠ,"21 • gta commentator
raetwt • fustwt • bts
cg • mdm • 🌱☀️💕",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cwtBbsECRb', 'expanded_url': 'https://open.spotify.com/playlist/4NcXrJvDNCPoowxkV8cb6A?si=7b7ef2ee2c504dc0', 'display_url': 'open.spotify.com/playlist/4NcXr…'}]}}"
1183454126576984065,DogeKingYTT,2816,20848,He/Him | Minor | I have been playing with @PghLFilms for 2 years | Render artist | Cocoa Addict| Youtooz collector| pfp by Yeet| @SabrinaFilms08 💖,The blunderdome ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vHGUFPBLi7', 'expanded_url': 'https://youtube.com/channel/UCvP0F6xPcqiSqrptYhP6Iow', 'display_url': 'youtube.com/channel/UCvP0F…'}]}, 'description': {'mentions': [{'start': 42, 'end': 52, 'username': 'PghLFilms'}, {'start': 129, 'end': 144, 'username': 'SabrinaFilms08'}]}}"
901894986836279296,Bloxy_News,655712,11665,"Bringing you the latest and greatest @Roblox news.
Have news to report? Send a DM!

*Not affiliated with Roblox Corporation; account managed by @BLOXZ_",The Metaverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WPwKP8Hf7N', 'expanded_url': 'https://bloxy.news/links', 'display_url': 'bloxy.news/links'}]}, 'description': {'mentions': [{'start': 37, 'end': 44, 'username': 'Roblox'}, {'start': 144, 'end': 151, 'username': 'BLOXZ_'}]}}"
1150052607819485186,syn_lyx,4442,247,˚₊·❥ roblox and oc content ♱ read pinned tweet before c0missioning (open),˙˚ʚ(´◡`)ɞ˚˙ any pronouns ,False,
1073018634136682496,Donaldsky5,26,347,"hello me donald and stuff yeahhhhh
roblox user: Donaldsky",cool people town,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nrr4P2wGdE', 'expanded_url': 'https://www.youtube.com/channel/UCQ8-sULf_UTMG2lanCOyTOA', 'display_url': 'youtube.com/channel/UCQ8-s…'}]}}"
17092592,SEGA,2042895,36791,"Official Twitter account for SEGA! We publish @Sonic_Hedgehog, @RGGStudio, @TotalWar, and more. Our games are rated by the ESRB from Pending to Mature.",Los Angeles & London,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1Zc6cirUVL', 'expanded_url': 'http://www.sega.com', 'display_url': 'sega.com'}]}, 'description': {'mentions': [{'start': 46, 'end': 61, 'username': 'Sonic_Hedgehog'}, {'start': 63, 'end': 73, 'username': 'RGGStudio'}, {'start': 75, 'end': 84, 'username': 'TotalWar'}]}}"
