userid,username,followers,tweets,profile_desc,location,verified,entities
1149703771582271488,Dat_1_Dongus,245,43217,greetings || He/Him || 18 || multifandom artist || SFW || gamer || voice actor || I say things on impulse || follow for some cool stuff from me or don’t ||,Prablem?,False,
67174844,Straightupgrizz,84,2318,🐦,United States,False,
15981158,ted_ra,2490,9415,"Teacher, writer, cat lady. Caretaker of mammals small and grown. Pro-abortion. Radicalizing with age, experience, and the help of the internets. She/her.",Piscataway land,False,
1419848211716575235,R0ttingclxwn,17,347,"Hydrate or Die-drate 

They/He",,False,
1499574346683142161,Jasminericei,0,21,"Hi!
Commissions are open...
Time zone: New York time one",,False,
1514856768807096320,angelo_iandolo,13,1040,"roblox guy

i speak english and italian",Italia,False,
1360679146523926531,bug_eaten,321,42133,korey or panna or beel. she/they pls. i draw from stuff i like + oc stuff. i archive my stuff on @arts_koreys,🇵🇷(18),False,"{'description': {'mentions': [{'start': 97, 'end': 109, 'username': 'arts_koreys'}]}}"
1490724500392058887,nyaohaz,477,20828,"i dont believe in dinosaurs, but i know ghosts are real",18 | he/fae blk tme nb les,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UTsCAor9cY', 'expanded_url': 'https://rentry.org/nyaohaz', 'display_url': 'rentry.org/nyaohaz'}]}}"
1264676819862802434,plancksharts,32,2093,"石鹸を食べたら、食べたので食べません。いいえ、しませんでした。❤︎ 
プランクスターズ | i-COL | CJD",laz ❤︎ they/them ❤︎ 21,False,
1504272475227664387,StuffBotlmao,15,14442,inspired by @TheAnything_Bot - owned by @nooooooss21,,False,"{'description': {'mentions': [{'start': 12, 'end': 28, 'username': 'TheAnything_Bot'}, {'start': 40, 'end': 52, 'username': 'nooooooss21'}]}}"
1483239231157854213,ihavenoideaspls,3,172,k,,False,
1056053249470541824,Roblox_RTC,457343,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1244304636959510533,SpilDil,1047,771,| Roblox Developer | UI-UX Artist | 3D Environmental Artist | Created/Contributed to 830K+ Visits | PFP @MrPC4lifee | Alt Account @SpilDil2 | El 💙,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z8QNrHPqT6', 'expanded_url': 'http://Linktr.ee/SpilDil497', 'display_url': 'Linktr.ee/SpilDil497'}]}, 'description': {'mentions': [{'start': 104, 'end': 115, 'username': 'MrPC4lifee'}, {'start': 130, 'end': 139, 'username': 'SpilDil2'}]}}"
1373393098559135746,EdenSkorys,21,145,This is only a account For only Eden if she gets hacked I'm just a fan,"Arizona, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HkdYEuVaCH', 'expanded_url': 'http://TheSkorys.com', 'display_url': 'TheSkorys.com'}]}}"
2608153474,AshleyTheUni,59924,14762,"Use Code ""Unicorn"" when buying ROBUX! 
Business inquiries: ashley@blackshore.com","Austin, TX",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xulllKGti2', 'expanded_url': 'https://linktr.ee/AshleyTheUnicorn', 'display_url': 'linktr.ee/AshleyTheUnico…'}]}}"
1446504513410506761,DunoMuno,1,1038,any pronouns,Sea water ,False,
1428391710124613637,lxmondrxps,27,47,"hey! i am a gfx designer on roblox ! If you are interested, join my discord which is linked below!",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RWqymBgc1J', 'expanded_url': 'http://discord.gg/aAwXYr3sMm', 'display_url': 'discord.gg/aAwXYr3sMm'}]}}"
1459885304626700288,RobloxproA,0,18,,,False,
758906947659673600,prest4n,452522,1536,"21, puppetmaster @BuildIntoGames","Plano, TX",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4EeIOO1M0A', 'expanded_url': 'http://prest4n.com', 'display_url': 'prest4n.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 32, 'username': 'BuildIntoGames'}]}}"
878353246003355652,angeldustkk,133,16687,perfil póstumo,19  she / her ,False,
1297582689143447552,MAuxurious,203,47,"Official Account.
My Account Link:
https://t.co/z4fMbXqV52…
Game Dev, Helped on Games and made Check it Containment",???,False,"{'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/z4fMbXqV52', 'expanded_url': 'http://roblox.com/users/15707392', 'display_url': 'roblox.com/users/15707392'}]}}"
1221192927294054400,2key_s,203,5959,"Solumn
Salement

Builder - 15
@quataun 
Contact Info - 2key#5417
@ch1ptr1ple",GRUB KILLER,False,"{'description': {'mentions': [{'start': 30, 'end': 38, 'username': 'quataun'}, {'start': 65, 'end': 76, 'username': 'ch1ptr1ple'}]}}"
