userid,username,followers,tweets,profile_desc,location,verified,entities
1521159938462134274,SamWFalls1,86,121,"Born in NC ✈️ Living in Florida ☀️ occasional fisher on the lake 🎣 I was once a hitchhiker, so that’s cool 🎒",,False,
1421431250678521859,Gameingboss2,0,198,"HELLO GUYS, MY NAME IS GAMEING BOSS AND I HAVE REALLY COOL CHANNEL IN YOUTUBE AND I WILL MAKE VIDEOS OF GAMES IN ROBLOX AND OUT OF ROBLOX https://t.co/l9vl8HiNWS",,False,"{'description': {'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/l9vl8HiNWS', 'expanded_url': 'https://www.youtube.co', 'display_url': 'youtube.co'}]}}"
1378094087161647107,PlayBloxtopia,181,19,"A massively multiplayer scifi city-building and management game, powered by a player-driven, global economy.

Follow us and join our Discord for updates!",Wandering the SkyHub,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/msS0oIEU9v', 'expanded_url': 'http://discord.gg/GATEHswx5B', 'display_url': 'discord.gg/GATEHswx5B'}]}}"
16745055,Roblox,5130482,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1504272475227664387,StuffBotlmao,15,14448,inspired by @TheAnything_Bot - owned by @nooooooss21,,False,"{'description': {'mentions': [{'start': 12, 'end': 28, 'username': 'TheAnything_Bot'}, {'start': 40, 'end': 52, 'username': 'nooooooss21'}]}}"
1466438372956819469,namiwin009,122,759,Manifesting blessings✨#NFT #NFTCOMMUNITY #DYOR,"Tokyo-to, Japan",False,"{'description': {'hashtags': [{'start': 22, 'end': 26, 'tag': 'NFT'}, {'start': 27, 'end': 40, 'tag': 'NFTCOMMUNITY'}, {'start': 41, 'end': 46, 'tag': 'DYOR'}]}}"
1357259205191766016,BentoBoiNFT,307904,3647,Jpeg Collector and Crypto Enthusiast | Not an influencer just a degenerate | @SquishySquadNFT & @WGMI_studios Co-Founder,"Hawaii, USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6re21BWBj3', 'expanded_url': 'https://www.youtube.com/channel/UCi9YaudzKqcTwpgyViM-aRg', 'display_url': 'youtube.com/channel/UCi9Ya…'}]}, 'description': {'mentions': [{'start': 77, 'end': 93, 'username': 'SquishySquadNFT'}, {'start': 96, 'end': 109, 'username': 'WGMI_studios'}]}}"
1446903428102299653,SnippetsNFT,462,694,"Gaming and the metaverse in the NFT.
Join us: https://t.co/SUQKLd7XN6 https://t.co/SqEajPWrmQ",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ahKCYWiN2d', 'expanded_url': 'https://worlds.snippetsnft.com/', 'display_url': 'worlds.snippetsnft.com'}]}, 'description': {'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/SUQKLd7XN6', 'expanded_url': 'http://discord.gg/7Z3sakE8nc', 'display_url': 'discord.gg/7Z3sakE8nc'}, {'start': 70, 'end': 93, 'url': 'https://t.co/SqEajPWrmQ', 'expanded_url': 'http://t.me/Snippets_NFT', 'display_url': 't.me/Snippets_NFT'}]}}"
1443209988122365957,FNFHDKEITH,111,1437,"Ex-Rockstar rapper, Dose giveaways sometimes, Normal guy, Has 2 friends which is @Mira_Ducky and @VibezyRBLX 🫂💗 Drip profile by @VibezyRBLX 😏",Friday night funkin world,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qrWJDqIf4m', 'expanded_url': 'https://www.youtube.com/channel/UCMPseRMOfmcYnFyXDYn-etw/videos', 'display_url': 'youtube.com/channel/UCMPse…'}]}, 'description': {'mentions': [{'start': 81, 'end': 92, 'username': 'Mira_Ducky'}, {'start': 97, 'end': 108, 'username': 'VibezyRBLX'}, {'start': 128, 'end': 139, 'username': 'VibezyRBLX'}]}}"
1296596866155655169,RobloxIs_,9,6975,,on earth,False,
