userid,username,followers,tweets,profile_desc,location,verified,entities
1394084777871958019,spyroja123,24,179,"Hello people on Twitter, I'm Spyroja123 and welcome to my own Twitter profile. I hope you'll enjoy your stay and be on a look out for any tweets from me.",,False,
1278808544,_Remainings,42215,2539,remaings | 1320 years old | facebook content creator | Discord: Deleted Account#0000 | Private account: @ClubPenguin | Twitter account: nah,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dTKmlgTYHI', 'expanded_url': 'http://www.youtube.com/Remainings', 'display_url': 'youtube.com/Remainings'}]}, 'description': {'mentions': [{'start': 104, 'end': 116, 'username': 'ClubPenguin'}]}}"
1505578080001310722,__coozuk,104,4368,She/her | Petsitter | Adopt Me | Royale High | B; @TrixiePlays_Alt,"England, United Kingdom",False,"{'description': {'mentions': [{'start': 50, 'end': 66, 'username': 'TrixiePlays_Alt'}]}}"
1101376954161229827,imcyrian,40696,906,"🛍️ MERCH: https://t.co/FqyEQH5tNH ••• 
Alt : @CyrBlox || Join my Discord Server! 💙",しりいあん,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k9hR9fx4Aa', 'expanded_url': 'https://discord.gg/dMmnbmMr5Y', 'display_url': 'discord.gg/dMmnbmMr5Y'}]}, 'description': {'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/FqyEQH5tNH', 'expanded_url': 'https://www.roblox.com/catalog/8460009002/Cyrian-Merch', 'display_url': 'roblox.com/catalog/846000…'}], 'mentions': [{'start': 45, 'end': 53, 'username': 'CyrBlox'}]}}"
1272725205392125952,AmazonTopTrend,163,15375,Top trending products in Amazon US.,United States,False,
1513959565833879555,BlueTrainWithF1,1373,85,"Welcome to the offical Blue Train With Friends account! 
Here you'll find upcoming updates, WIPS and answers.",,False,
1427232313134526466,infonuz,311,4295,"Official account of https://t.co/Jbw7PuQPlh

English:  https://t.co/jZaJXE4gmT

Discord: infonuz#9999",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sHfgAioIsr', 'expanded_url': 'http://www.infonuz.com', 'display_url': 'infonuz.com'}]}, 'description': {'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/Jbw7PuQPlh', 'expanded_url': 'http://infonuz.com', 'display_url': 'infonuz.com'}, {'start': 55, 'end': 78, 'url': 'https://t.co/jZaJXE4gmT', 'expanded_url': 'http://infonuz.com/en', 'display_url': 'infonuz.com/en'}]}}"
1498324322124976132,MilitaryTycoon,5179,140,"Official Twitter of Military Tycoon!
#Roblox #RobloxDev

Our Discord: https://t.co/AjVEUHxWxL",Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZgA6q3IHgC', 'expanded_url': 'https://bit.ly/MilitaryTycoonRoblox', 'display_url': 'bit.ly/MilitaryTycoon…'}]}, 'description': {'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/AjVEUHxWxL', 'expanded_url': 'http://discord.gg/militarytycoon', 'display_url': 'discord.gg/militarytycoon'}], 'hashtags': [{'start': 37, 'end': 44, 'tag': 'Roblox'}, {'start': 45, 'end': 55, 'tag': 'RobloxDev'}]}}"
526815762,_wilsonhack,4124,6242,Professional Recovery Services | •Crypto | •iCloud ID | •Instagram | Snapchat | DM 247,United States,False,
1422247269630287893,Tillianism,6,540,"i am a menace to roblox twitter

My YouTube: https://t.co/WyUwb5IclV…

My Roblox Profile: https://t.co/uROx2R6tB0",Sus Tower,False,"{'description': {'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/WyUwb5IclV', 'expanded_url': 'http://youtube.com/channel/UCcglK', 'display_url': 'youtube.com/channel/UCcglK'}, {'start': 90, 'end': 113, 'url': 'https://t.co/uROx2R6tB0', 'expanded_url': 'http://roblox.com/users/168382851', 'display_url': 'roblox.com/users/168382851'}]}}"
706385473988595712,AlexOp_,1715,980,"Programmer - Games, Extensions, Discord Bots.",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wFiVDh6EsU', 'expanded_url': 'https://rogold.me/', 'display_url': 'rogold.me'}]}}"
1477641247661637633,watchfoxdeals,267,24425,"A bot that tracks Roblox limited item deals.
Turn on Twitter notifs for notifs. 
Owner: @Chloe_Woahie | fekie#7808
Join the Discord! https://t.co/3C1QwJOfgy",,False,"{'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/3C1QwJOfgy', 'expanded_url': 'http://discord.gg/zzUNvdMGJk', 'display_url': 'discord.gg/zzUNvdMGJk'}], 'mentions': [{'start': 88, 'end': 101, 'username': 'Chloe_Woahie'}]}}"
1369218600721080322,VictoriaBaines7,83,35,"CASM Policy and Research Trainee @Demos. Previously MA Big Data in Culture and Society @kingsdh.

She/her, they/them",,False,"{'description': {'mentions': [{'start': 33, 'end': 39, 'username': 'Demos'}, {'start': 87, 'end': 95, 'username': 'kingsdh'}]}}"
1504131172791726084,Npcjustplaying,12,432,Why you here 🤨 This just small account so yeah (pfp by someone),Roblox.....,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/K4WVRbdgAa', 'expanded_url': 'https://www.tiktok.com/@youjustlikemyfriends', 'display_url': 'tiktok.com/@youjustlikemy…'}]}}"
1072630946980130823,DinoJxsh,1148,2143,"First Started Tweeting: 09/03/2017 #Roblox #RTC
Temporary PFP by @SansAbility_ 4 a few days.
Banner Made By @n0tcruelz On 06/19/2022
DM Me A 🍅 For A Surprise.",,False,"{'description': {'hashtags': [{'start': 35, 'end': 42, 'tag': 'Roblox'}, {'start': 43, 'end': 47, 'tag': 'RTC'}], 'mentions': [{'start': 65, 'end': 78, 'username': 'SansAbility_'}, {'start': 108, 'end': 118, 'username': 'n0tcruelz'}]}}"
1221007125557628928,toad4707,13,815,hope nothing bad happens on Roblox,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H6ucc2mfnq', 'expanded_url': 'https://www.youtube.com/channel/UCbHTHyob9OIQaVAw6nFmq4Q', 'display_url': 'youtube.com/channel/UCbHTH…'}]}}"
3025674465,KreekCraft,874364,30812,Pop-Tarts please sponsor me | alt @LateToStream | https://t.co/LH7ueVQaMh | https://t.co/z6SMQDCtIJ | https://t.co/oHh2XDecoB | business: kreekcraft@moreyellow.com,"Pittsburgh, USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tb9oeGXpHU', 'expanded_url': 'https://direct.me/kreekcraft', 'display_url': 'direct.me/kreekcraft'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/LH7ueVQaMh', 'expanded_url': 'http://youtube.com/KreekCraft', 'display_url': 'youtube.com/KreekCraft'}, {'start': 76, 'end': 99, 'url': 'https://t.co/z6SMQDCtIJ', 'expanded_url': 'http://instagram.com/dakreekcraft', 'display_url': 'instagram.com/dakreekcraft'}, {'start': 102, 'end': 125, 'url': 'https://t.co/oHh2XDecoB', 'expanded_url': 'http://kreekshop.com', 'display_url': 'kreekshop.com'}], 'mentions': [{'start': 34, 'end': 47, 'username': 'LateToStream'}]}}"
740824468541571072,KonekoKittenYT,322880,17222,traveling around nowadays. i don't check this site much anymore. | 1M+ subs | https://t.co/6wWEpynO0b | @motto_koneko | he/him,konekokittenbusiness@gmail.com,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/00YMAUg77w', 'expanded_url': 'https://www.youtube.com/KonekoKitten', 'display_url': 'youtube.com/KonekoKitten'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/6wWEpynO0b', 'expanded_url': 'http://konekokitten.com', 'display_url': 'konekokitten.com'}], 'mentions': [{'start': 104, 'end': 117, 'username': 'motto_koneko'}]}}"
985359254184964096,SharkBloxYT,137541,3979,i don't check this app everyday,"London, United Kingdom",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lRB6YL1CGZ', 'expanded_url': 'https://www.youtube.com/c/sharkblox', 'display_url': 'youtube.com/c/sharkblox'}]}}"
