userid,username,followers,tweets,profile_desc,location,verified,entities
1451418083722153989,DilutedNoIr,13,3627,| He/They | 16 | Read Dorohedoro | Play Persona 3 | #HIVESZN | 🦋 |,Underworld,False,"{'description': {'hashtags': [{'start': 52, 'end': 60, 'tag': 'HIVESZN'}]}}"
1296596866155655169,RobloxIs_,9,6974,,on earth,False,
3096912585,IRZiln,37,292,,,False,
1511747686763925507,TrippinBirb,32,493,"| He/They |  #Furry |
 Roblox Animator, Youtuber That Likes Gaming Lol
Rgb Ferret For Da Month",,False,"{'description': {'hashtags': [{'start': 13, 'end': 19, 'tag': 'Furry'}]}}"
1110685715468292096,BloxyComics,1175,610,i animate if that's cool // bc#5347 // also I'm NOT for HIRE,"comms stil close, :(",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2IKQtnxyhD', 'expanded_url': 'https://www.youtube.com/channel/UC2Q2ypIvwGZOdv_61v-s-hQ', 'display_url': 'youtube.com/channel/UC2Q2y…'}]}}"
1279061310366334978,SnowOfArts,11,1182,pfp by @ArsWorldS | Alt: @GEORGEXDREAM69,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/at14xDRTUe', 'expanded_url': 'https://youtube.com/channel/UCP2QLzegWNJTqTKH9yeqlAQ', 'display_url': 'youtube.com/channel/UCP2QL…'}]}, 'description': {'mentions': [{'start': 7, 'end': 17, 'username': 'ArsWorldS'}, {'start': 25, 'end': 40, 'username': 'GEORGEXDREAM69'}]}}"
1132099522405044225,RobloxNoobifier,15228,1104,"Epic notifications for roblox, not @rplusnotifier",,False,"{'description': {'mentions': [{'start': 35, 'end': 49, 'username': 'rplusnotifier'}]}}"
1514210757621477389,luvhbia,239,1902,@vivinified,,False,"{'description': {'mentions': [{'start': 0, 'end': 11, 'username': 'vivinified'}]}}"
1458241201736351744,fourzeroXgames,96,68,A daughter + son + father #robloxdev game studio making family-friendly @Roblox experiences together. Our first game 🌤 Morning View 🌤 is out now!,"Bellevue, WA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o8sjtkaCJF', 'expanded_url': 'http://www.PlayMorningView.com', 'display_url': 'PlayMorningView.com'}]}, 'description': {'hashtags': [{'start': 26, 'end': 36, 'tag': 'robloxdev'}], 'mentions': [{'start': 72, 'end': 79, 'username': 'Roblox'}]}}"
1522628150244646916,SwatmasterR,5,664,"yus 

pfp by Cheese140O4 on Youtube",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GTw4mLK614', 'expanded_url': 'https://www.youtube.com/channel/UCOsCvxthYEmv3rfe36NFtNA', 'display_url': 'youtube.com/channel/UCOsCv…'}]}}"
1498987576652627970,emmaros98420153,21,1316,"why you visit my twitter profile
👁🫦👁",hk,False,
1260561495898894336,DziredRBLX,3918,1231,roblox content creator,FOLLOW ME! 💛,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b0Xr0fxCiS', 'expanded_url': 'http://www.youtube.com/Dzired', 'display_url': 'youtube.com/Dzired'}]}}"
1214879337004064769,Depressed_dem,18,1885,am demsword but I hate my life,my basement,False,
1369565965353021444,GaberWeiy,2,357,,,False,
1365954531041943554,HaniMusrati,19,2489,,,False,
1056053249470541824,Roblox_RTC,457285,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1501913908163928064,odifarting,507,7371,taeyoung's bsf 💯,s/her | 4teen | +62,False,
1507329722916618240,aarrrrrrn,412,6594,ingat mati ingat sakit,,False,
