userid,username,followers,tweets,profile_desc,location,verified,entities
1477891846533632005,CallMehBellaas,51,4999,Joining giveaway,,False,
973519046971813888,ultramansugeng,259,13800,Nft and crypto enthusiast,solana moon,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vc5fIXZaxv', 'expanded_url': 'https://twitter.com/one_solanaisone?t=fhM7BOKnOhMIkDXfaaxl1Q&s=09', 'display_url': 'twitter.com/one_solanaison…'}]}}"
1460271061342339075,ls884sl,97,11768,,m fui si bye,False,
753192349581373441,IzYato,41,125297,"hey! I'm Mr idiot bot! Created by @Pxriss. 
She made me a retard so I can be a retard to you  =P.
So come at me.
This bot is here to Fuck your life.",,False,"{'description': {'mentions': [{'start': 34, 'end': 41, 'username': 'Pxriss'}]}}"
1372249837865951238,Referen07471022,12,501,doubs o socks,,False,
1428886758905765895,RealIlluztriouz,1053,7922,"OFFICIAL CURSE VA(OC - @sonic_exe_curse)
#curseofx
he/him :)
Directs Platformer Panic
OFFICIAL BREAKSOR VA
PFP BY @ABrickToTheHead
MINOR",,False,"{'description': {'hashtags': [{'start': 41, 'end': 50, 'tag': 'curseofx'}], 'mentions': [{'start': 23, 'end': 39, 'username': 'sonic_exe_curse'}, {'start': 114, 'end': 130, 'username': 'ABrickToTheHead'}]}}"
1458215619011112960,taniwuie,127,720,,,False,
1303610770823938049,Just_Holow,85,782,"Average Tower Defense Game Enjoyer 😎 ,

pfp by @kfoxey077936",Moon,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OpXV85zwJ4', 'expanded_url': 'https://linktr.ee/just_holow', 'display_url': 'linktr.ee/just_holow'}]}, 'description': {'mentions': [{'start': 47, 'end': 60, 'username': 'kfoxey077936'}]}}"
1487259683060600845,minionluver2873,28,1187,ok,girl,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mmY591NtF9', 'expanded_url': 'http://kys.com', 'display_url': 'kys.com'}]}}"
1056053249470541824,Roblox_RTC,457569,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1139899020875378690,ArtisticAya33,4,123,"😎 •Please go sub to the channel below, would mean tons to me ty! :) Just a girl trying to support her best friend’s channel!",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/clxf2wFuy2', 'expanded_url': 'https://youtube.com/c/Gamestoo', 'display_url': 'youtube.com/c/Gamestoo'}]}}"
10228272,YouTube,75496451,44873,like and subscribe.,"San Bruno, CA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUisN3Gqbw', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}"
1497351457599033346,FloppyWasTaken_,9,281,"Hello I am floppy, A fan on Jailbreak, BDFI and more. I create models for jailbreak. My roblox user is @thegameingcash.",London,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OPHNpFaMN8', 'expanded_url': 'https://www.roblox.com/users/347463161/profile', 'display_url': 'roblox.com/users/34746316…'}]}, 'description': {'mentions': [{'start': 103, 'end': 118, 'username': 'thegameingcash'}]}}"
