userid,username,followers,tweets,profile_desc,location,verified,entities
1508286017328979977,Argaela1,65,2052,"Just a high school student with a yt channel (might post soon) MaKyoChiMiuKan kin, 14, INTP-T, YT:Angel_Gaming, Stans 11 groups, Skz Ult, Rb:Target_Angel,","multi-fandom moot,asian,bored",False,
1365737441131458562,AbsekiiRblx,38,44,"Absekii on roblox , He/They , 16 yrs old . also I’m a artist!! join my rblx group as well to support me!! I want to get my own rh badge !!",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CrLwwheRJL', 'expanded_url': 'https://www.roblox.com/groups/6544578/Absekiis-Corner#!/about', 'display_url': 'roblox.com/groups/6544578…'}]}}"
1503897689594892288,PoPiapiPopo,74,270,YELLOW,,False,
1521653316727410689,RaynieMwah,0,18,Hi:),,False,
1129473457685651458,Chaseroony,170563,8328,"https://t.co/aujlwAvzRp

@roonychase",yukon,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sj6QptYuU0', 'expanded_url': 'http://discord.chaseroony.com', 'display_url': 'discord.chaseroony.com'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aujlwAvzRp', 'expanded_url': 'http://youtube.com/chaseroony', 'display_url': 'youtube.com/chaseroony'}], 'mentions': [{'start': 25, 'end': 36, 'username': 'roonychase'}]}}"
16745055,Roblox,5129690,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1240969928384999424,_aspec1,194,3751,,"14 yo, he/him.",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BTWnzwaR7D', 'expanded_url': 'http://youtube.com/c/Eriel271', 'display_url': 'youtube.com/c/Eriel271'}]}}"
1190985298777452547,SpaZee_,11,79,welcome to my twitter please follow if u see this,Earth,False,
740824468541571072,KonekoKittenYT,322873,17222,traveling around nowadays. i don't check this site much anymore. | 1M+ subs | https://t.co/6wWEpynO0b | @motto_koneko | he/him,konekokittenbusiness@gmail.com,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/00YMAUg77w', 'expanded_url': 'https://www.youtube.com/KonekoKitten', 'display_url': 'youtube.com/KonekoKitten'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/6wWEpynO0b', 'expanded_url': 'http://konekokitten.com', 'display_url': 'konekokitten.com'}], 'mentions': [{'start': 104, 'end': 117, 'username': 'motto_koneko'}]}}"
1436311566463479827,disturbing_life,0,17,I am a youtuber: https://t.co/ktArxTcP4F…,"Americana, Brasil",False,"{'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/ktArxTcP4F', 'expanded_url': 'http://youtube.com/channel/UCC2Im', 'display_url': 'youtube.com/channel/UCC2Im'}]}}"
