userid,username,followers,tweets,profile_desc,location,verified,entities
1177635989130489857,tecmax101,175,28412,"english/español-pixaria veteran

genero masculino, boludea en aplicaciones y dibuja aveces",tu vieja,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nUejknFggD', 'expanded_url': 'https://www.youtube.com/channel/UCcJCaskx_gOmmS4i4qkNU3Q', 'display_url': 'youtube.com/channel/UCcJCa…'}]}}"
1246518686900510720,Pupuynahu9,372,22004,"La bola naranja que hace dibujos chistosos en tuiter 

Cuenta secundaria @Pupuynahu8",,False,"{'description': {'mentions': [{'start': 73, 'end': 84, 'username': 'Pupuynahu8'}]}}"
1501434010651684864,Anson3327,0,21,BRUH,,False,
1397341919550840835,48kGoat,1103,316,Roblox Dev 20M+ Visits Roblox Youtuber 17k+ Subs 16,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hMqCIdKwlA', 'expanded_url': 'http://youtube.com/48kgoat', 'display_url': 'youtube.com/48kgoat'}]}}"
1427117606037647362,LolZato,7,311,"♑️ omg slay, shout out to myself btw",home,False,
1403033435782909953,Spookaboo2U,2010,21267,"art, alligators and mass hysteria/banner: @FunnyBallsOMG",Everglades,False,"{'description': {'mentions': [{'start': 42, 'end': 56, 'username': 'FunnyBallsOMG'}]}}"
1450983807427940355,Loganbruh3,43,175,I AM A FUNNY STREAM YOU CAN CANCEL ME HER PLUS THIS IS MY TWITCH https://t.co/pJOgyXGFL2,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DN3dFj9XGD', 'expanded_url': 'https://clips.twitch.tv/GenerousDrabMouseJKanStyle-8ugKnBmOqiEmq7Mg', 'display_url': 'clips.twitch.tv/GenerousDrabMo…'}]}, 'description': {'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/pJOgyXGFL2', 'expanded_url': 'https://www.twitch.tv/loganshader', 'display_url': 'twitch.tv/loganshader'}]}}"
1492841079372140546,ZONEDD0UT,10,47,(PFP BY MAE!!) Im Zoned / just an artist lol / any pronouns (he/she/they) / I draw art of many different thing,,False,
1506433344665358340,Cyrusla11497391,0,46,,,False,
888867384404176896,HelloItsVG,278024,4881,I love to do videos. Med Student. University Of Louisville.,Subscribe to VG,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RuHyCbt5Ei', 'expanded_url': 'http://bit.ly/HelloItsVGSub', 'display_url': 'bit.ly/HelloItsVGSub'}]}}"
