userid,username,followers,tweets,profile_desc,location,verified,entities
1496769146612490242,Lionair737R,2,51,Hello Guys!! Subscribe to LionAir737 ROBLOX,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QKwO1LG2UX', 'expanded_url': 'https://twitter.com/LionAir737R', 'display_url': 'twitter.com/LionAir737R'}]}}"
1069006874811363328,DigitoPlays,101501,1998,16 | YouTuber | DMs Open - I make videos for fun and for peoples enjoyment!,,False,
1476264854461767684,brendag52942804,0,37,,,False,
1494188944636125185,AliceLASA0707,308,4169,Hi I am Alice/kanao I draw anime and gacha|300+butterflies|my luvs @marellowe and @yui3ru |pfp by amazing @marellowe banner changing soon,𓁹‿𓁹,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ClyRzUndy2', 'expanded_url': 'https://youtube.com/channel/UCqIctjYzpwpgSbk-wenerKw', 'display_url': 'youtube.com/channel/UCqIct…'}]}, 'description': {'mentions': [{'start': 67, 'end': 77, 'username': 'marellowe'}, {'start': 82, 'end': 89, 'username': 'yui3ru'}, {'start': 106, 'end': 116, 'username': 'marellowe'}]}}"
1511928324863725568,rdyrkive,1091,9666,Sponsor info in my carrd 🫶 140+ proofs in #rjtrusted,Any Pronouns,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sxL8AmWqpY', 'expanded_url': 'http://rdyrkive.carrd.co', 'display_url': 'rdyrkive.carrd.co'}]}, 'description': {'hashtags': [{'start': 42, 'end': 52, 'tag': 'rjtrusted'}]}}"
1427940078869942284,mlso_s0up,22,325,"Hey, I am a roblox player and also a bloxburg builder.",,False,
1449380691033014272,florinewho,10,401,,jisung’s heart 🫶,False,
1497529776999141376,LuvhKaeqr,403,3977,"It was a nice memory meeting everyone here, Sorry if i did something wrong/making u feel uncomfy",Ilysm,False,
1337529864446939136,LilIceyguy,54,224,"UI Designer.

Founder and Current CEO of Lil Icey Graphics",On Earth,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sPgYIwQiM3', 'expanded_url': 'https://discord.com/invite/bkwb33Wf6j', 'display_url': 'discord.com/invite/bkwb33W…'}]}}"
16745055,Roblox,5131718,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1393584961769271309,kalideres12345,318,155,Captain War,the Red Hook neighborhood,False,
