userid,username,followers,tweets,profile_desc,location,verified,entities
1388742584051265536,rush123567,3,23,hi I am rush. I am cool kid from very cool india. also don't be toxic or you won't survive,"New Delhi, India",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/87HxOpkhFB', 'expanded_url': 'http://ihavenowebsitebecauseiamlegallybroke.com', 'display_url': '…venowebsitebecauseiamlegallybroke.com'}]}}"
1421708130472189953,BensonYesYes,15,1305,Yes. Just yes,Somewhere that isn't America,False,
1487313309049180162,trekguy28,8,316,"uh, I’m 15, I play video games, and I have Asperger’s syndrome xd… that’s really it.",,False,
1513196275910557710,DipsytheTubby,27,5,This is now my Dipsy account. Main: @NWRThomas Other Alt: @MrVoorhees1946 most likely inactive,Teletubbyland,False,"{'description': {'mentions': [{'start': 36, 'end': 46, 'username': 'NWRThomas'}, {'start': 58, 'end': 73, 'username': 'MrVoorhees1946'}]}}"
1056053249470541824,Roblox_RTC,457314,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1347975228832567299,OnixB3,19,935,"I have a youtube channel called Mayn..

TikTok: https://t.co/ZDuclQGFVy…",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1QUvoRB1j6', 'expanded_url': 'https://www.youtube.com/c/Maynn/featured', 'display_url': 'youtube.com/c/Maynn/featur…'}]}, 'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ZDuclQGFVy', 'expanded_url': 'http://tiktok.com/@onixbtiktok?l', 'display_url': 'tiktok.com/@onixbtiktok?l'}]}}"
1445932737714655234,Leaks_Hunter,237,268,"Roblox Leak Hunter | Notícias e vazamentos Oficiais sobre Metaverso Roblox | Não trabalho na Roblox ⚠

Parceiro: @Robloxnoticiabr",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MyANNb3UJq', 'expanded_url': 'https://robloxleakshunter.carrd.co/', 'display_url': 'robloxleakshunter.carrd.co'}]}, 'description': {'mentions': [{'start': 113, 'end': 129, 'username': 'Robloxnoticiabr'}]}}"
1349065282795483142,angell384,2,33,twitch streamer/youtuber :) | contact: ppwurr@gmail.com (or emmalyrawr@gmail.com) | https://t.co/pO0Z6TEB7O | used to be ppwurr!,she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LpdeyfpTWU', 'expanded_url': 'https://www.youtube.com/channel/UC8tEiPRO9t3X9GA3ZHoz4dA', 'display_url': 'youtube.com/channel/UC8tEi…'}]}, 'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/pO0Z6TEB7O', 'expanded_url': 'http://en.pronouns.page/@ppwurr', 'display_url': 'en.pronouns.page/@ppwurr'}]}}"
1516975928962093057,bIuepprint,75,7554,"further than tomorrow, longer than forever",23 / white / 18+ only,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jHKK1IF5TZ', 'expanded_url': 'https://nshyunjin.carrd.co/', 'display_url': 'nshyunjin.carrd.co'}]}}"
1472973895061757952,breadmadebygods,3,553,I play random games dont mind me,,False,
770210496108605440,GrayHoodiee,3265,14698,He/Him | 🏳️‍⚧️Transmasc AFAB | BLM | IG: @grayhoodiee | would like to think less,"Kuala Lumpur,Malaysia",False,"{'description': {'mentions': [{'start': 41, 'end': 53, 'username': 'grayhoodiee'}]}}"
970439815010439176,joydivisn,420,17219,PROIBIDO entrar filiado da OAB e maçom,,False,
1398405538363461636,hanakomeh1,614,11064,"— Heya unfamiliar | Portuguese & English

                             ❝ Jᴜsᴛ ғʟᴏᴀᴛɪɴɢ ɪɴ Tʜᴏᴜɢʜs ❞ | @TenshiNght ♡",In your hearth,False,"{'description': {'mentions': [{'start': 102, 'end': 113, 'username': 'TenshiNght'}]}}"
1373093543951147008,_stxxrynight_,1426,15734,"hi there i'm star/starry and i do art 
she/her
NSFW DNI
alt/priv: @noodleboodle_ 
have an amazing day !",pizzaplex with my buddies! :-),False,"{'description': {'mentions': [{'start': 66, 'end': 80, 'username': 'noodleboodle_'}]}}"
1481842933532082177,SeptagonSep,12,1576,Hi! | I'm a 12-year-old Gamer | Working on Roblox | Making FNF Leaks! | I Also Make in Paint 3D! | Icon by Me | :D,All Day Long...,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9A1UONcHHU', 'expanded_url': 'https://www.youtube.com/channel/UC45cv44VTmIYKPMGynrG1wg/about', 'display_url': 'youtube.com/channel/UC45cv…'}]}}"
1519069525836242950,battletime69,8,37,Me like memes,,False,
1266566698720735232,GyuSamsul,2462,146438,𝖫𝗈𝗏𝗂𝗇𝗀 @TXT_members 𝗆𝗈𝗋𝖾 𝗍𝗁𝖺𝗇 𝗍𝗁𝖾 𝗐𝗈𝗋𝖽 𝗅𝗈𝗏𝖾.,moavile 🏡,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YsX8NGwFgy', 'expanded_url': 'http://Gumgyu.xn--fw9h', 'display_url': 'Gumgyu.🧸'}]}, 'description': {'mentions': [{'start': 7, 'end': 19, 'username': 'TXT_members'}]}}"
1386011876899893252,androzed1,17,911,ابك بابا هو متجر تحميل العاب و تطبيقات اندرويد مهكرة جاهزة للاندرويد بروابط مباشرة MOD APK,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bu0qYfpbPS', 'expanded_url': 'https://apkbaba.com', 'display_url': 'apkbaba.com'}]}}"
1522762777680564224,Lyn_nnx,181,4952,Tetap slayyy / alt acc : @Felisha_lynx,,False,"{'description': {'mentions': [{'start': 25, 'end': 38, 'username': 'Felisha_lynx'}]}}"
1526624606387322881,Bingus_the_king,0,25,יש לי פתק לא רגיל אני רגיש מאוד וזהו,,False,
1345154066083672067,Average_Oof31,6,69,Building 24/7,,False,
16745055,Roblox,5130114,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1097504407405690880,parasolwaddled1,82,1725,para. me.,Dreamland,False,
1358860072005287941,hisuianpitch,51,4335,too much information: the account,giselle's eye contacts,False,
1512866283381002241,RoyaleV1xx,448,8259,"🤎 ¡! 🤎 ~ Gws, Art, + more ~ 🤎 ¡! 🤎",#vixievixproofs #vixieartcomms,False,
1337110158812585988,xuSSwxtsHu0WTXJ,3,69,,,False,
895775647452233729,mhdprog,32935,8285,بكلوريوس علوم حاسب 👨‍💻| متخصص في تنفيذ المواقع و التطبيقات📱| افيدك في تعلم البرمجة و المهارات التقنية 🖥 | للأعمال والاستشارات 0538358713,Riyadh,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NiM1E4RJbS', 'expanded_url': 'https://wa.me/966538358713', 'display_url': 'wa.me/966538358713'}]}}"
1148059876473671680,Mazapanrt,435,8415,"♡ FANARTIST !! *･°↝ ENHYPEN, ROBLOX, ETC. || DO NOT REPOST !!",🦊18🌸 NYC,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GxE6pen4dQ', 'expanded_url': 'http://carrd.coming.soon.com', 'display_url': 'carrd.coming.soon.com'}]}}"
