tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1538370998344482817,1285414449273344000,99% of roblox users cant be trusted,2022-06-19 04:00:02+00:00,,0,1,9,0,en,1538370998344482817,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,Twitter Web App
1538200316600012803,1410362481726443526,"How much #robux do you want?^^

Limit: 8k!
-followers only please &lt;3 https://t.co/dTdhukZSjX",2022-06-18 16:41:48+00:00,,188,860,436,2,en,1538200316600012803,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/dTdhukZSjX', 'expanded_url': 'https://twitter.com/7vsins/status/1538200316600012803/photo/1', 'display_url': 'pic.twitter.com/dTdhukZSjX', 'media_key': '3_1538200306747682816'}], 'hashtags': [{'start': 9, 'end': 15, 'tag': 'robux'}]}",{'media_keys': ['3_1538200306747682816']},False,,everyone,Twitter for Android
1538370784846127105,1441428621340463104,"Se vienen muchas cosas a bloxian ✨
Ahora el juego se verá mucho mejor y también intentaremos hacer que se pueda jugar en multijugador 👀 y quien sabe talvez que llegue a otros dispositivos",2022-06-19 03:59:11+00:00,,1,2,4,0,es,1538370273560379392,[],,,False,,everyone,Twitter for iPhone
1538188145069633537,1428534152916316162,Stolen Lmao https://t.co/jpSDFsvsPo,2022-06-18 15:53:26+00:00,,3,63,26,1,ht,1538188145069633537,[],"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/jpSDFsvsPo', 'expanded_url': 'https://twitter.com/iiRexah/status/1538188145069633537/photo/1', 'display_url': 'pic.twitter.com/jpSDFsvsPo', 'media_key': '3_1538188096218472448'}]}",{'media_keys': ['3_1538188096218472448']},False,,everyone,Twitter Web App
1538370587311095808,1516950611341762560,"@ItsDilli0 Yeah, ignore the cringe ass group, I made it when I was like 9 and wanted to start Roblox YouTube channel lmao",2022-06-19 03:58:24+00:00,,0,1,1,0,en,1538155494090899456,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]","{'annotations': [{'start': 94, 'end': 99, 'probability': 0.5387, 'type': 'Product', 'normalized_text': 'Roblox'}, {'start': 101, 'end': 107, 'probability': 0.7152, 'type': 'Product', 'normalized_text': 'YouTube'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'ItsDilli0', 'id': '1449411002148159489'}]}",,False,,everyone,Twitter for iPhone
1538223428733284352,1056053249470541824,@KreekCraft @PlayAdoptMe meh gru is a bit more good lookin me thinks,2022-06-18 18:13:38+00:00,,6,27,585,1,en,1538222989606629376,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1229416301245763584', 'name': 'Adopt Me'}}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'KreekCraft', 'id': '3025674465'}, {'start': 12, 'end': 24, 'username': 'PlayAdoptMe', 'id': '1145825695941222400'}]}",,False,,everyone,TweetDeck
1538370252504977415,4687082198,@JIMlNCHANEL I MISSED U BESTIE https://t.co/JCiAMW9Jmp,2022-06-19 03:57:04+00:00,,0,1,0,0,en,1538362232056295424,[],"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/JCiAMW9Jmp', 'expanded_url': 'https://twitter.com/yngi93s/status/1538370252504977415/photo/1', 'display_url': 'pic.twitter.com/JCiAMW9Jmp', 'media_key': '16_1538370246612066304'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'JIMlNCHANEL', 'id': '1164541141653557249'}]}",{'media_keys': ['16_1538370246612066304']},False,,everyone,Twitter for iPhone
1538349683441291264,1321371398674132992,"""Send me your robux game pass in the comments""
-by fels
✧･ﾟ: *✧･ﾟ:*✧･ﾟ
𝙍𝙐𝙇𝙀𝙎:Follow me,like ❤, rt 
𝙇𝙄𝙈𝙄𝙏: 10 ROBUX PER PERSON. 
I'll pick out 4 winners to buy their game pass. 
Ends tomorrow! 
Gl! 
#giveaway #robux #robuxgiveaway #robuxgiveaways #robuxgw",2022-06-19 02:35:20+00:00,,23,16,23,1,ja,1538349683441291264,"[{'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1425921713150201858', 'name': 'Xbox Game Pass'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}]","{'hashtags': [{'start': 198, 'end': 207, 'tag': 'giveaway'}, {'start': 208, 'end': 214, 'tag': 'robux'}, {'start': 215, 'end': 229, 'tag': 'robuxgiveaway'}, {'start': 230, 'end': 245, 'tag': 'robuxgiveaways'}, {'start': 246, 'end': 254, 'tag': 'robuxgw'}]}",,False,,mentionedUsers,Twitter for Android
1538353076112723968,1449411002148159489,@BestMorbian this one? https://t.co/aw7252sU8I,2022-06-19 02:48:49+00:00,,0,1,0,0,en,1538155494090899456,[],"{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/aw7252sU8I', 'expanded_url': 'https://twitter.com/ItsDilli0/status/1538353076112723968/photo/1', 'display_url': 'pic.twitter.com/aw7252sU8I', 'media_key': '3_1538353059021000706'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'BestMorbian', 'id': '1516950611341762560'}]}",{'media_keys': ['3_1538353059021000706']},False,,everyone,Twitter Web App
1537904144605859840,16745055,"The next step on Charli XCX's CRASH tour? Roblox...today.

Don't miss the virtual concert debut of @charli_xcx in Samsung's Superstar Galaxy. The show starts Friday at 4PM PST: https://t.co/7x21bYAmUj https://t.co/jL8dgD2FOe",2022-06-17 21:04:55+00:00,,170,844,1670,52,en,1537904144605859840,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10031713489', 'name': 'The Next Step'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1174344555111469057', 'name': 'Samsung Indonesia'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '885602209618051072', 'name': 'Charli XCX', 'description': 'CHARLI XCX'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10026230384', 'name': 'Samsung Galaxy'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10026331316', 'name': 'Samsung Mobile'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10045298641', 'name': 'Samsung USA'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '10040464729', 'name': 'Samsung Mobile UK'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '10041364617', 'name': 'Samsung Mobile US'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '885602209618051072', 'name': 'Charli XCX', 'description': 'CHARLI XCX'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","{'urls': [{'start': 177, 'end': 200, 'url': 'https://t.co/7x21bYAmUj', 'expanded_url': 'https://rblx.co/SuperstarGalaxy', 'display_url': 'rblx.co/SuperstarGalaxy', 'images': [{'url': 'https://pbs.twimg.com/news_img/1537904189233213440/tSREOdVz?format=jpg&name=orig', 'width': 498, 'height': 280}, {'url': 'https://pbs.twimg.com/news_img/1537904189233213440/tSREOdVz?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '[🔊 BOOMBOX UPDATE 🔊] Samsung Superstar Galaxy', 'description': 'Check out [🔊 BOOMBOX UPDATE 🔊] Samsung Superstar Galaxy. It’s one of the millions of unique, user-generated 3D experiences created on Roblox. [🔊 BOOMBOX UPDATE 🔊] Samsung Superstar Galaxy JUNE 10 UPDATE / ONE WEEK TIL CHARLI XCX TAKES THE SAMSUNG STAGE! 🏟 / GRAB THE BOOMBOX ACCESSORY 🔊/ PLAY THE NEW ASTEROID OBBY ☄️ / NEW SONGS 🎵 / IMPROVED DIFFICULTY + MORE! Ready to become the Galaxy’s greatest superstar? 💫 In Superstar Galaxy, you can dance along to your favorite Charli XCX songs, perform on stage for all your friends, and customize your look and stage props! Perfect your pop star persona now! There’s only one more week til you can take the stage with Charli XCX! STARTING JUNE 17 AT 7PM EST 🎤 Unlock exclusive Charli XCX items ⭐️ Earn Star Power to unlock new gear 🚀 Explore the Superstar space station 🏗 Customize your own pop star stage 💖 PERFORM YOUR HEART OUT NEW ZONES, SONGS, AND OUTFITS UNLOCKED EVERY WEEK! 🌆 CYBER CITY OUT NOW! 🎡 SUNFEST VALLEY OUT NOW! 👽 COSMIC W', 'unwound_url': 'https://www.roblox.com/games/9426082120/BOOMBOX-UPDATE-Samsung-Superstar-Galaxy'}, {'start': 201, 'end': 224, 'url': 'https://t.co/jL8dgD2FOe', 'expanded_url': 'https://twitter.com/Roblox/status/1537904144605859840/photo/1', 'display_url': 'pic.twitter.com/jL8dgD2FOe', 'media_key': '3_1537904030067724290'}], 'annotations': [{'start': 17, 'end': 26, 'probability': 0.3106, 'type': 'Person', 'normalized_text': 'Charli XCX'}, {'start': 114, 'end': 120, 'probability': 0.6338, 'type': 'Product', 'normalized_text': 'Samsung'}], 'mentions': [{'start': 99, 'end': 110, 'username': 'charli_xcx', 'id': '103012173'}]}",{'media_keys': ['3_1537904030067724290']},False,,everyone,Twitter Web App
