userid,username,followers,tweets,profile_desc,location,verified,entities
1122498383829250048,UGCNotifier,24795,96588,"Notifier created by @greens_stuff
Icon & banner by @Odd_sRBLX

Join our @discord server ➡️  https://t.co/rE6Ui9ISiM
Looking for UGC News? ➡️ @UGC_News",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O7JVMWEIjO', 'expanded_url': 'https://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/rE6Ui9ISiM', 'expanded_url': 'http://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}], 'mentions': [{'start': 20, 'end': 33, 'username': 'greens_stuff'}, {'start': 51, 'end': 61, 'username': 'Odd_sRBLX'}, {'start': 72, 'end': 80, 'username': 'discord'}, {'start': 141, 'end': 150, 'username': 'UGC_News'}]}}"
1467260250755670022,StrangeFCB,249,7954,"furbo🐵
🥇🥉",Xavineta,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6o2rS55IUc', 'expanded_url': 'https://www.youtube.com/channel/UCAdix7eU1ankWhKL_vWLl9A', 'display_url': 'youtube.com/channel/UCAdix…'}]}}"
988243243522494464,BabyJoi7,1282,33486,"Chica trans 🏳️‍⚧️, morrita goth 🖤, tengo corte de honguito y soy la Princesa Vampira 🦇🖤",,False,
1415786342026551298,randomnoxxus,334,9092,Admi de @InfoPlayStation,,False,"{'description': {'mentions': [{'start': 8, 'end': 24, 'username': 'InfoPlayStation'}]}}"
1237804161741225984,BigAngeloZao,91,601,"Criador de conteúdo da franquia PvZ🧟‍♂️🌻
Viciado em várias franquias de games!🎮🕹
Nerd em filmes e séries📺
Jogo no Xbox💚",Brazil,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eBwdDHocmr', 'expanded_url': 'https://youtube.com/c/BigAngeloZ%C3%A3o', 'display_url': 'youtube.com/c/BigAngeloZ%C…'}]}}"
1353491032776695808,TechieJoe1,117,9354,,,False,
1515709969802354695,Pablo11284,6,28,im no hecker ok? PABLO,,False,
16745055,Roblox,5131444,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1428501578055659527,_scdny,22,1878,pi🐤,,False,
1436752730710814722,assombrapost,468,5,postagens de assombrações jumpscares do cotidiano,,False,
1136806782955864064,_peidey,54,8603,sou puto,"Pernambuco, Brazil",False,
1487926345418084355,roblox_lover_ps,3,104,was not reset,hell,False,
1305373229746323456,smifgod,359,913,I have never been ratiod.,Youngboys basement ,False,
1290135241919803393,_______vain,203,3265,bad art,"paradise,revenant",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4A6lu3YLWS', 'expanded_url': 'https://www.behance.net/__vain', 'display_url': 'behance.net/__vain'}]}}"
1459659892571217922,N0RAHHH,186,34,WorldWide shit,,False,
1175511337704787968,RoenPort,7,768,This Twitter Profile will mostly be used to show off my work!,,False,
1402800179347087361,CodeRainster,14197,4506,"🍌monky 
🍌 if you only look for reasons to hate someone. That's all you are going to find.

pfp by @Rbxjames1
banner by @Milanz_
+ rep on both artists","England, United Kingdom",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3GeV6mpP68', 'expanded_url': 'https://www.youtube.com/Rainster', 'display_url': 'youtube.com/Rainster'}]}, 'description': {'mentions': [{'start': 98, 'end': 108, 'username': 'Rbxjames1'}, {'start': 119, 'end': 127, 'username': 'Milanz_'}]}}"
1312246210070294528,Dane97253868,7,28,"here’s a link to someone I enjoy for his hard work on a game in @Roblox @Suggum_Dirt The character on top right is made by one and only, Sug.",,False,"{'description': {'mentions': [{'start': 64, 'end': 71, 'username': 'Roblox'}, {'start': 72, 'end': 84, 'username': 'Suggum_Dirt'}]}}"
1310752311573184512,Suggum_Dirt,742,1944,"Suggyiem/Suggy/Suggum_Dirt - Still the creator of sonic pulse, Are you OK? Are you ok ANNE?? 

Dont mind me surfing the web as I do, and always do! Yes yes yes!",Tupperware,False,
70715727,sonicpulse,0,1,,,False,
1361022916595482635,RCCNewsRBX,891,1588,"RCC News, tu noticiero favorito.",18/08 (18 de Agosto),False,
1424808730781261826,jeonginsaurios,495,9105,Jugando roblox con mi novio jeongin ♡.,best jeonginista y Lisanista‼️,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ON2r8yTmqc', 'expanded_url': 'https://www.instagram.com/_lalisa_bb?r=nametag', 'display_url': 'instagram.com/_lalisa_bb?r=n…'}]}}"
1371210468174393348,hyuzkxcat,2560,39726,Hyunjin loves Felix #현진 ♡., Hyunlix soulmate,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xDqkWbPlx7', 'expanded_url': 'https://hyuzkxcat.carrd.co', 'display_url': 'hyuzkxcat.carrd.co'}]}, 'description': {'hashtags': [{'start': 20, 'end': 23, 'tag': '현진'}]}}"
1339091906379329536,supernova4444,115,3544,✧ south asian ✧ very tired ✧ rt heavy ✧ art acc: @starry_skies_17,He/they/xe pronouns,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vTjX1DQ7mK', 'expanded_url': 'https://linktr.ee/sakurablossom200', 'display_url': 'linktr.ee/sakurablossom2…'}]}, 'description': {'mentions': [{'start': 49, 'end': 65, 'username': 'starry_skies_17'}]}}"
1242471444199636994,vylaluv,6379,23317,Fate ✧ Bleach ✧ JJK | @uchihanexus | @hollow_comet | @wolfeIias | @wayyfr,17 | salter ❀,False,"{'description': {'mentions': [{'start': 22, 'end': 34, 'username': 'uchihanexus'}, {'start': 37, 'end': 50, 'username': 'hollow_comet'}, {'start': 53, 'end': 63, 'username': 'wolfeIias'}, {'start': 66, 'end': 73, 'username': 'wayyfr'}]}}"
1419632153269256195,loscrlml,18,2509,KevinPlayinRoblox,"Virginia, USA",False,
