userid,username,followers,tweets,profile_desc,location,verified,entities
1002993724136173570,glamgloud,155,88539,🏴‍☠️ 🖤 | A🌐MG | one of #IGOT7 | very selective,ot4 ot7 ot9 always | 50/180,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eICkEMHrM2', 'expanded_url': 'https://youtu.be/eN5mG_yMDiM', 'display_url': 'youtu.be/eN5mG_yMDiM'}]}, 'description': {'hashtags': [{'start': 23, 'end': 29, 'tag': 'IGOT7'}]}}"
974660900882759680,GamesMenfess,65109,359754,"OPEN DM 📩 Autobase untuk membahas game, baca rules sebelum kirim, cek likes! | Trigger: Game! / Gmf! | Report/Ask @cctvgmf",Support GMF klik link ❤️,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dJFHxJudJa', 'expanded_url': 'https://trakteer.id/gamesmenfess/tip', 'display_url': 'trakteer.id/gamesmenfess/t…'}]}, 'description': {'mentions': [{'start': 114, 'end': 122, 'username': 'cctvgmf'}]}}"
1497135646653177884,Alertonobitches,0,10,"militaria collector, loves all music (except new country)",,False,
1240479194800254976,santiagoAyalav1,4,220,,,False,
1368197944860676096,4321Nasa,308,645,"Welcome to my profile.
Everything you need to know about the world of Roblox. 📰

DM us news!! 💬",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vjx0OeMu2B', 'expanded_url': 'https://www.roblox.com/users/1608418804/profile', 'display_url': 'roblox.com/users/16084188…'}]}}"
16745055,Roblox,5131868,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1393595124622499846,GamingFredz,613,11686,"My name is Fred.
He/him/they/them/Gay/Demiboy
Pfp: @MrCreper7_
@ToastSilver ❤️
Best friends: ❤️ @NxtLivieStan,@TheGodlyMonke,@SEpicTheNoob,@athena_draw,@iiHxsky",My room,False,"{'description': {'mentions': [{'start': 51, 'end': 62, 'username': 'MrCreper7_'}, {'start': 63, 'end': 75, 'username': 'ToastSilver'}, {'start': 96, 'end': 109, 'username': 'NxtLivieStan'}, {'start': 110, 'end': 124, 'username': 'TheGodlyMonke'}, {'start': 125, 'end': 138, 'username': 'SEpicTheNoob'}, {'start': 139, 'end': 151, 'username': 'athena_draw'}, {'start': 152, 'end': 160, 'username': 'iiHxsky'}]}}"
1421043919006146560,roblox_baddies5,278,3642,we baddies rule :) wassup baby take me out on a dinner AYOOO. follower goal rn: 300!,behind you ;),False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0JwDMI739E', 'expanded_url': 'https://youtube.com/channel/UC6BjiM8xfHhVACPnpAMoYZQ', 'display_url': 'youtube.com/channel/UC6Bji…'}]}}"
1313383223037026304,dud3yt_,181,1160,"#YouTube Content Maker with 1k+ subs, Founder & CEO of @dd3_studios | #GFX and digital artist: help me reach 5k subs before 2022👇😭",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HAuw9xON2J', 'expanded_url': 'https://clic.ly/dudedoodlecom', 'display_url': 'clic.ly/dudedoodlecom'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'YouTube'}, {'start': 70, 'end': 74, 'tag': 'GFX'}], 'mentions': [{'start': 55, 'end': 67, 'username': 'dd3_studios'}]}}"
1279094891365060609,ggziu,161,2740,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nrHBhbwHFy', 'expanded_url': 'http://www.soundcloud.com/deziu', 'display_url': 'soundcloud.com/deziu'}]}}"
1241458551471706112,LemonJu95269578,0,3,,,False,
985359254184964096,SharkBloxYT,137637,3995,i don't check this app everyday,"London, United Kingdom",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lRB6YL1CGZ', 'expanded_url': 'https://www.youtube.com/c/sharkblox', 'display_url': 'youtube.com/c/sharkblox'}]}}"
906476836200296448,2vojtech,1,43,,,False,
1026795806546948097,ModeDeveloper1,12505,6417,Just do what makes you happy!,Republic of Croatia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9hBogE4kcd', 'expanded_url': 'https://www.youtube.com/channel/UCBS2F92YBFmdTY0HLjhJvww?view_as=subscriber', 'display_url': 'youtube.com/channel/UCBS2F…'}]}}"
1269654983944757249,kiddiwoos,13,4884,akun bucin jeongwoo berkedok akun baca,kgnjw,False,
1284061445148209154,convomfs,514977,588122,"Base menfess about anything • use trigger “ 🤍 / 💭 / 🗯️ / 💬” • 
Main base : @convomf • @convobusiness🤝",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jUBOxxuXVV', 'expanded_url': 'http://convorules.carrd.co', 'display_url': 'convorules.carrd.co'}]}, 'description': {'mentions': [{'start': 75, 'end': 83, 'username': 'convomf'}, {'start': 86, 'end': 100, 'username': 'convobusiness'}]}}"
1463354726670422019,FadedPart,2,94,hi i am a human,,False,
754006735468261376,LilNasX,7789132,12133,late to da party ft. yb out now! link below!,LOST IN THE CITADEL,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tKiViWuNr5', 'expanded_url': 'https://lilnasx.lnk.to/LTTP', 'display_url': 'lilnasx.lnk.to/LTTP'}]}}"
7321602,vlasso,2656,4706,"Head of Music @roblox, CEO Tribalist @tribalistsf, investor at https://t.co/LCYH2z5uno @vestaboard @theleague @outdoorsy overall curious cat.","San Francisco, CA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9v73qE6bVn', 'expanded_url': 'http://www.bitly.com/tribalistapp', 'display_url': 'bitly.com/tribalistapp'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/LCYH2z5uno', 'expanded_url': 'http://aforceventures.com', 'display_url': 'aforceventures.com'}], 'mentions': [{'start': 14, 'end': 21, 'username': 'roblox'}, {'start': 37, 'end': 49, 'username': 'tribalistsf'}, {'start': 87, 'end': 98, 'username': 'vestaboard'}, {'start': 99, 'end': 109, 'username': 'theleague'}, {'start': 110, 'end': 120, 'username': 'outdoorsy'}]}}"
43963122,DavidBaszucki,206115,634,Founder and CEO of Roblox. Greater good via Baszucki Group. Inventor. Engineer.,"San Mateo, CA USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z103CZvgRn', 'expanded_url': 'http://www.roblox.com', 'display_url': 'roblox.com'}]}}"
1511510050766229510,HelenisMarshme1,9,23,"Pronouns: Her/She
------------------------------
sorry for the beings who asked for art comission from me but i'll be stopping for now-",UR MOM'S HOUSE..,False,
1410834308894543875,NotAlmaraz,20,670,"Me gustan mucho los mazapanes y el cine. 
💜💚",Cualquier pronombre ,False,
1427044279013318658,coimetrophilic,12,1671,🏳️‍🌈 14 ▪︎ read pinned byf ▪︎ pfp - sami_jen,they/it ♡ ,False,
1322459586599641093,Astral_Alley,395,26636,☠he/him☠Banner by @BreLook☠PFP by @HoatesFroel☠Crack at SFOTH☠Bio inspired by @Not_inthemoodrn☠,⭐️Possum Springs⭐️,False,"{'description': {'mentions': [{'start': 18, 'end': 26, 'username': 'BreLook'}, {'start': 34, 'end': 46, 'username': 'HoatesFroel'}, {'start': 78, 'end': 94, 'username': 'Not_inthemoodrn'}]}}"
1190566340177694720,TheCinnamonBruh,242,68346,priv: @bruhbons || artist-ish || #1 eggman supporter || horror fan || MINOR || multifandom (currently into sonic and bayonetta) || 💖@EEKTurk💖,She/They | 🇵🇭 ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5yiEFokLfQ', 'expanded_url': 'http://thecinnamonbruh.carrd.co', 'display_url': 'thecinnamonbruh.carrd.co'}]}, 'description': {'mentions': [{'start': 6, 'end': 15, 'username': 'bruhbons'}, {'start': 132, 'end': 140, 'username': 'EEKTurk'}]}}"
1511680642622554112,brokekittyz,8,838,"just your average tweeter #kirosupremacy #nisansupremacy #ashsupremacy
my yt channel - https://t.co/ANQoKhCXG6… manifesting for any halo",,False,"{'description': {'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/ANQoKhCXG6', 'expanded_url': 'http://youtube.com/channel/UCT4EQ', 'display_url': 'youtube.com/channel/UCT4EQ'}], 'hashtags': [{'start': 26, 'end': 40, 'tag': 'kirosupremacy'}, {'start': 41, 'end': 56, 'tag': 'nisansupremacy'}, {'start': 57, 'end': 70, 'tag': 'ashsupremacy'}]}}"
1401851980562063367,TheCodedGalaxy,23066,5649,Founder & Developer @GalaxyGamesRBX 💡• TEAM GALAXY! @Roblox 👋#OfficialGalaxyPlaysWinners ❤️,SIGN UP AS A MEMBER! 👇,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vtEMMKHuJA', 'expanded_url': 'https://linktr.ee/OfficialGalaxyPlays', 'display_url': 'linktr.ee/OfficialGalaxy…'}]}, 'description': {'hashtags': [{'start': 61, 'end': 88, 'tag': 'OfficialGalaxyPlaysWinners'}], 'mentions': [{'start': 20, 'end': 35, 'username': 'GalaxyGamesRBX'}, {'start': 52, 'end': 59, 'username': 'Roblox'}]}}"
1507144115313844225,yurffgff,0,6,Hi,,False,
10228272,YouTube,75496432,44873,like and subscribe.,"San Bruno, CA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUisN3Gqbw', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}"
1282478289378934785,bornfortae,314,55546,yet to cum,she he,False,
1398160907092606976,dericoetv,55,857,https://t.co/6b3kCrJzes,,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6b3kCrJzes', 'expanded_url': 'https://youtube.com/channel/UCR7Ac4e-Hsm2UXCTM7p_wCg', 'display_url': 'youtube.com/channel/UCR7Ac…'}]}}"
1504402354422317056,LuisTham,0,17,,,False,
1409326260577193987,xspyamaca,2981,19339,#𝐂𝐘𝐁𝐄𝐑: Calon jodohmu yang tertunda.,bumi!! ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PYBAATX8uz', 'expanded_url': 'https://secreto.site/a0xm5', 'display_url': 'secreto.site/a0xm5'}]}, 'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': '𝐂𝐘𝐁𝐄𝐑'}]}}"
1270544527154130945,noobynoobs62,4,52,hi I'm nooby my incredibox mod account @TheArrival14,,False,"{'description': {'mentions': [{'start': 39, 'end': 52, 'username': 'TheArrival14'}]}}"
1273016858812264453,ItsJAXkae,3763,28397,Youtuber/Voice Actress/Owner of Purplex Homestore/AG & Mom/Positivity Quote Poster 🇺🇸 Be true to yourself! 💜✌🏼 Business inquiries: itsJAXkae@Gmail.com 💌,Purple Palace ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b9hgzB3svI', 'expanded_url': 'https://www.youtube.com/channel/UCPebY9hx4CYKmyFe8Hnvq8w', 'display_url': 'youtube.com/channel/UCPebY…'}]}}"
1423848382162931712,somecommicalegg,24,511,"i play genshin (ar 45), post art, cry about psekai and do other stuff!",your microwave,False,
