userid,username,followers,tweets,profile_desc,location,verified,entities
1249419360659099648,b3nhack_,1361,6269,Professional Recovery Services | •Crypto | •iCloud ID | •Instagram | Snapchat |,United States,False,
1285278443295379456,GrossBooth,1,26,"I go by Bee, and I use He/they pronouns. I am a guitarist, and I am a very small Roblox Developer. My Discord is Lithium#0723.",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QpDFNKjXrE', 'expanded_url': 'https://www.roblox.com/my/account#!/info', 'display_url': 'roblox.com/my/account#!/i…'}]}}"
1288687904617902080,PPTTRBX,76,28,"Welcome To The Official Patrick's Pizza Zone Twitter Account!
We are Roblox's latest FEC! We are making sure that you have a wonderful experience.","Richmond Hills,RX",False,
2294708612,Hoops227_NFL,165,281602,Jamaal Al-Din's Hoops 227 (227's™ YouTube Chili' NFL Spicy' NBA Mix) The World's #1 YouTube Sports TV Entertainment Blogger! https://t.co/SINCRap1IX,"Boise, ID",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n20hDUQT8W', 'expanded_url': 'https://www.youtube.com/channel/UCgQJl97AbwXJxAfi51UPfhQ', 'display_url': 'youtube.com/channel/UCgQJl…'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/SINCRap1IX', 'expanded_url': 'http://pinterest.com/SpicyNFLChili', 'display_url': 'pinterest.com/SpicyNFLChili'}]}}"
1462956988648726538,sucmepapi,0,29,,,False,
1413524162359005189,goldtomyrail134,0,221,15/lazy/bored BUSY in both different worlds Follow me on Insta: sean.tang0726 Just KEEP CALM AND PLAY ROBLOX,NYC,False,
1056053249470541824,Roblox_RTC,457322,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1520214603451543558,robloxaseca,0,25,BRUH,,False,
1218649061605171206,BrimleyTripper,99,242,"Hey, guys, I am TheBrimleyTripper form Instagram.
I'm a Roblox developer, (CGS builder and Lua Scripter)",,False,
1432015201323388937,MobileGameTakes,50,41109,"Mobile Game Takes automatically generated with Cheap Bots Done Quick! They’re random, please don’t blame either me or my owner @TazainSpanish.",,False,"{'description': {'mentions': [{'start': 127, 'end': 141, 'username': 'TazainSpanish'}]}}"
1504101190551814146,puffIitos,530,11376,,"⠀⠀       音, Trāck 07. ✦ 04:04 — 알아줬잖아 You       
            gave me the best of me, so you'll give you
⠀⠀                          the best of you. ♡",False,
1454163610184323076,barnuskahyper,9,173,én egy maci vagyok - im a bear,At your moms house,False,
1285254959164882944,kenzrocks20,57,303,TEAM! YOU ARE LOVED JUST THE WAY YOU ARE!,,False,
421758559,fajitah,2105,58834,🇧🇩 DONATE TO MY FUNDRAISING PAGE FOR MAAGLOBAL 👇🏽👇🏽,Ig @faheemuh,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s5aM9F5sv8', 'expanded_url': 'https://www.justgiving.com/fundraising/FahimahJM22', 'display_url': 'justgiving.com/fundraising/Fa…'}]}}"
1516777794671370241,Thinkaclothing,85,845,Thinkas clothing commissions are open!. dm me for examples and stuff group: https://t.co/fjNHDbTdEW disc: thinka#8525,,False,"{'description': {'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/fjNHDbTdEW', 'expanded_url': 'https://www.roblox.com/groups/8089091/Beatiful-Unicorns', 'display_url': 'roblox.com/groups/8089091…'}]}}"
1317659511994408960,nexiexo,0,18,"Basketball, Anime",,False,
1486195755341606912,XdK4rma,1,13,Balls,,False,
1280632147343216641,plebcy,127823,6141,creator of things,he/him,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R9Y0udqOgn', 'expanded_url': 'https://twitch.tv/plebcyy', 'display_url': 'twitch.tv/plebcyy'}]}}"
1432177195905126400,MichaelKonsta15,398,17007,||Single||Favorite car brand:@Bugatti||Robloxian||Dubstep||favorite music artist: @NAZAARMUSIC||True @koenigsegg hater||,"Canada, Ontario, Aurora",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oDWgRZcTvq', 'expanded_url': 'https://www.roblox.com/users/1245811938/profile', 'display_url': 'roblox.com/users/12458119…'}]}, 'description': {'mentions': [{'start': 29, 'end': 37, 'username': 'Bugatti'}, {'start': 82, 'end': 94, 'username': 'NAZAARMUSIC'}, {'start': 101, 'end': 112, 'username': 'koenigsegg'}]}}"
16745055,Roblox,5130165,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1305703617199067136,Amanijwhite1,49,4640,"I like The color Blue, I like Playstation, Crash bandicoot, Spyro the dragon, and Sonic then hedgehog of course! and I like food!",,False,
