tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1524912998774714368,1242571728766881795,roblox d celular ta legalzinho ate,2022-05-13 00:42:45+00:00,,0,0,1,0,pt,1524912998774714368,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,Twitter for Android
1524912965111119888,1505401569604513798,"@Mairkus Roblox es muy divertido, uno de estos días quieres jugarlo? 👀✨",2022-05-13 00:42:37+00:00,,0,0,1,0,es,1524912559417184257,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'Mairkus', 'id': '1232236975731748866'}]}",,False,,everyone,Twitter for Android
1524912940801040384,1517655903528529923,@muvsees @Roblox ohhh,2022-05-13 00:42:31+00:00,,0,0,0,0,und,1523328363020144641,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'muvsees', 'id': '1308020974374195200'}, {'start': 9, 'end': 16, 'username': 'Roblox', 'id': '16745055'}]}",,False,,everyone,Twitter for iPhone
1524912898379812864,1105949450764075008,"@ZulyYT Jugar Miraculous Ladybug en roblox, hacer tareas, ver videos en YouTube, escribir en Wattpad y estar conectado en Amino",2022-05-13 00:42:21+00:00,,0,0,0,0,es,1524912238145961990,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10041150917', 'name': 'Miraculous: Tales of Ladybug and Cat Noir', 'description': ""Marinette seems to be a normal teenage girl -- she dreams of becoming a fashion designer, is a bit awkward and has a crush on a classmate. But she has a secret other teenagers don't have -- she lives a double life as a crime-fighting superhero known as Ladybug. She uses her superpowers to help protect her native Paris from supervillain Hawk Moth. She is assisted, reluctantly, by fellow hero Cat Noir, even though she insists she doesn't need him -- a stance she might not take if she knew his alter ego is her crush, Adrien. Together, Ladybug and Cat Noir help keep Paris safe from Hawk Moth and other villains.""}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '172', 'name': 'Global TV Show', 'description': 'For global/conceptual TV shows without localization.'}, 'entity': {'id': '1508940902617661441', 'name': 'Miraculous: Tales of Ladybug and Cat Noir'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]","{'annotations': [{'start': 14, 'end': 31, 'probability': 0.7063, 'type': 'Other', 'normalized_text': 'Miraculous Ladybug'}, {'start': 36, 'end': 41, 'probability': 0.4961, 'type': 'Product', 'normalized_text': 'roblox'}, {'start': 72, 'end': 78, 'probability': 0.8432, 'type': 'Product', 'normalized_text': 'YouTube'}, {'start': 93, 'end': 99, 'probability': 0.4987, 'type': 'Product', 'normalized_text': 'Wattpad'}, {'start': 122, 'end': 126, 'probability': 0.3788, 'type': 'Other', 'normalized_text': 'Amino'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'ZulyYT', 'id': '758174906454568960'}]}",,False,,everyone,Twitter for Android
1524912891517734912,1310424765820141568,its been 3 months since royale high has added a new update.. I'm starting to lose my sense of reality... I cant spend my diamonds on anything.. I can't go to the trading hub and get anything.. why is royale high slowly getting boring.. i need it to keep myself on playing roblox..,2022-05-13 00:42:19+00:00,,0,1,6,0,en,1524912891517734912,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1230882318224510978', 'name': 'Royale High'}}]",,,False,,everyone,Twitter Web App
1524912888388911107,1261379779145728000,https://t.co/PUZpxUYfYA that game fire 🔥 I used to play it before and after all these years I finally found it again! :D,2022-05-13 00:42:18+00:00,,0,0,1,0,en,1524912888388911107,[],"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PUZpxUYfYA', 'expanded_url': 'https://www.roblox.com/games/3349697136/Noob-Smacker', 'display_url': 'roblox.com/games/33496971…'}]}",,False,,everyone,Twitter Web App
1524912886060986368,1429255026124361733,@Roblox @dressxcom oh hell no we are APPROACHING NFT TERRITORY ALL HANDS ON DECK,2022-05-13 00:42:18+00:00,,0,1,3,0,en,1524783385305939970,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 7, 'username': 'Roblox', 'id': '16745055'}, {'start': 8, 'end': 18, 'username': 'dressxcom', 'id': '1288177973745446912'}]}",,False,,everyone,Twitter Web App
1524912878708330496,1410753145244880901,@Eyevisss @Roblox Roblox be like https://t.co/XVUIjBXn7v,2022-05-13 00:42:16+00:00,,0,0,0,0,en,1524911900940636160,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/XVUIjBXn7v', 'expanded_url': 'https://twitter.com/SourLem69414821/status/1524912878708330496/photo/1', 'display_url': 'pic.twitter.com/XVUIjBXn7v', 'media_key': '3_1524912874786783245'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Eyevisss', 'id': '3327632892'}, {'start': 10, 'end': 17, 'username': 'Roblox', 'id': '16745055'}]}",{'media_keys': ['3_1524912874786783245']},False,,everyone,Twitter for iPhone
1524912865563803648,1466438372956819469,"@ApeSkyel World's Beyond: #Steam x #Roblox in Web3

✦ 20% of sales to early holders
✦ Available on 7 chains
✦ 7 unique worlds+rewards
✦ 19 unique NFT airdrops
✦ Minting is LIVE

#NFT games are playable DIRECTLY On OpenSea. https://t.co/q5paURcw8n

https://t.co/hrHiohWDnq
@snippetsNft https://t.co/4PDPOJdCXJ",2022-05-13 00:42:13+00:00,,0,0,1,0,en,1524872456409866247,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1392988484256759811', 'name': 'Steam'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 223, 'end': 246, 'url': 'https://t.co/q5paURcw8n', 'expanded_url': 'https://opensea.io/assets/0xc7095d14ffae1a7846f41c3efaa9b9274cc5a053/60', 'display_url': 'opensea.io/assets/0xc7095…'}, {'start': 248, 'end': 271, 'url': 'https://t.co/hrHiohWDnq', 'expanded_url': 'http://discord.gg/SAKEs4ef', 'display_url': 'discord.gg/SAKEs4ef'}, {'start': 285, 'end': 308, 'url': 'https://t.co/4PDPOJdCXJ', 'expanded_url': 'https://twitter.com/namiwin009/status/1524912865563803648/video/1', 'display_url': 'pic.twitter.com/4PDPOJdCXJ', 'media_key': '7_1524912829626986496'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'ApeSkyel', 'id': '1428742244610330637'}, {'start': 272, 'end': 284, 'username': 'SnippetsNFT', 'id': '1446903428102299653'}], 'hashtags': [{'start': 26, 'end': 32, 'tag': 'Steam'}, {'start': 35, 'end': 42, 'tag': 'Roblox'}, {'start': 178, 'end': 182, 'tag': 'NFT'}]}",{'media_keys': ['7_1524912829626986496']},False,,everyone,Twitter for iPhone
1524912861184598018,1378892378543550466,"@AllyTDM @Thinknoodles I also use it  but only sometimes. I mostly use Game Bar, though it doesn't work for the ROBLOX application. I wanna see why can't I record from OBS. It always shows me an error and I cant get through it. So I use Game Bar recorder.",2022-05-13 00:42:12+00:00,,0,1,2,0,en,1524719432454393861,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 71, 'end': 78, 'probability': 0.5194, 'type': 'Product', 'normalized_text': 'Game Bar'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'AllyTDM', 'id': '1278838491367960576'}, {'start': 9, 'end': 22, 'username': 'Thinknoodles', 'id': '471173833'}]}",,False,,everyone,Twitter for Android
