userid,username,followers,tweets,profile_desc,location,verified,entities
16745055,Roblox,5130405,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
753729859252211712,InsideRoblox,717491,858,All updates for this channel are now posted to @Roblox. Follow us there for up-to-date information on our platform and partners.,California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VV9C72LjFA', 'expanded_url': 'https://careers.roblox.com/', 'display_url': 'careers.roblox.com'}]}, 'description': {'mentions': [{'start': 47, 'end': 54, 'username': 'Roblox'}]}}"
856650515874172928,robloxdevrel,618551,2200,"Empowering developers & creators to bring their imagination to life #RobloxDev 

For support go to https://t.co/jqWhIsyHWa",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/waS7ODkUxJ', 'expanded_url': 'http://developer.roblox.com/', 'display_url': 'developer.roblox.com'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/jqWhIsyHWa', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}], 'hashtags': [{'start': 68, 'end': 78, 'tag': 'RobloxDev'}]}}"
2397250192,ZeroDiafrost,12,49,Will step on you~,Your basement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nFxTph2me9', 'expanded_url': 'https://www.furaffinity.net/user/zerodiafrost/', 'display_url': 'furaffinity.net/user/zerodiafr…'}]}}"
1355549285450870788,0800surfnoir,287,4401,and on the seventh day God said let there be nicotine | hottest anarcho-communism ambassador,commie poc | edtwt | film twt,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kw15vddHBX', 'expanded_url': 'http://letterboxd.com/saintquin', 'display_url': 'letterboxd.com/saintquin'}]}}"
103012173,charli_xcx,3645363,14652,CRASH the album out now🩸,LONDON,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mSwah2RSuS', 'expanded_url': 'http://xcx.lnk.to/CRASH', 'display_url': 'xcx.lnk.to/CRASH'}]}}"
14117843,SamsungMobileUS,4799557,189422,Break the rules. Shop #GalaxyS22 Series and #GalaxyTabS8 Series now at https://t.co/PAMKk7z2sc.,USA,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PAMKk7z2sc', 'expanded_url': 'http://smsng.us/GalaxyS22Ultra', 'display_url': 'smsng.us/GalaxyS22Ultra'}]}, 'description': {'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/PAMKk7z2sc', 'expanded_url': 'http://smsng.us/GalaxyS22Ultra', 'display_url': 'smsng.us/GalaxyS22Ultra'}], 'hashtags': [{'start': 22, 'end': 32, 'tag': 'GalaxyS22'}, {'start': 44, 'end': 56, 'tag': 'GalaxyTabS8'}]}}"
1525118098679922695,diva_du_diament,0,3,"Salut je suis Caprica, je suis cool,sympa, et je peux jouer avec toi à des heures ex:Roblox,fornite ect…",,False,
768181082,FuriousJumper,130858,17807,Alexandre - Survolté et Gamer ! - Vidéaste sur @Youtube     https://t.co/z98lvH8hyL,France,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6i8jW34FIG', 'expanded_url': 'http://youtube.com/thefuriousjumper', 'display_url': 'youtube.com/thefuriousjump…'}]}, 'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/z98lvH8hyL', 'expanded_url': 'https://www.instagram.com/furiousjumperofficiel/?hl=fr', 'display_url': 'instagram.com/furiousjumpero…'}], 'mentions': [{'start': 47, 'end': 55, 'username': 'Youtube'}]}}"
1247295600456015877,SpiderRam23,145,5613,"ⵣ l Fan de manga, comics, films/séries l Tobey maguire the 🐐 l J'aime bien dessiner l  Instagram : Ram_Joestar I Best bro: @Nintrothek @GamaMin_",Gotham City,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nf0DPK62ic', 'expanded_url': 'https://www.youtube.com/watch?v=uEBTAQiuODE', 'display_url': 'youtube.com/watch?v=uEBTAQ…'}]}, 'description': {'mentions': [{'start': 123, 'end': 134, 'username': 'Nintrothek'}, {'start': 135, 'end': 144, 'username': 'GamaMin_'}]}}"
824264766822776836,Commander_Jyn,240,22168,USM Vibes,,False,
1457656539423014913,AmbitiousAadya,27,234,"Just a weirdo, biggest fan of @Jenstine and @TriggeredInsaan",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l9U2PvAVVq', 'expanded_url': 'https://www.youtube.com/c/AmbitiousAadya', 'display_url': 'youtube.com/c/AmbitiousAad…'}]}, 'description': {'mentions': [{'start': 30, 'end': 39, 'username': 'Jenstine'}, {'start': 44, 'end': 60, 'username': 'TriggeredInsaan'}]}}"
993192736395214848,TriggeredInsaan,205487,1269,"Ex Developer, Now Just a Meme","New Delhi, India",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GVeq1a1JIl', 'expanded_url': 'http://youtube.com/triggeredinsaan', 'display_url': 'youtube.com/triggeredinsaan'}]}}"
44196397,elonmusk,99837922,18558,,,True,
1521231084469592065,antimushh,10,270,Roblox obsess,,False,
1299880772338421762,RBLXTradingNews,14835,1487,"This account focuses on the trading community including the economy, compromises and more. Ran by 2 people. Layout credit: @JPG_LARGE",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mH9VrLsq2u', 'expanded_url': 'https://discord.com/invite/rtc', 'display_url': 'discord.com/invite/rtc'}]}, 'description': {'mentions': [{'start': 123, 'end': 133, 'username': 'JPG_LARGE'}]}}"
1401297475198144521,CommonTG09,9,717,Hello there! I am Common. I am currently trying to find out how to create cool games and such. I also have friends.,,False,
1375829384788115458,Plantainum1,87,3464,"Hey, I’m Dillon. @Ihop please give me free pancakes Minor (14) I’m everyone’s friend, just start a dm with me I like PFP by @tuxedfurry I like NFTs deal with it",Lake Ontario,False,"{'description': {'mentions': [{'start': 17, 'end': 22, 'username': 'Ihop'}, {'start': 124, 'end': 135, 'username': 'tuxedfurry'}]}}"
1310688804441817088,Parlo_ROBLOX,4784,933,"@ftderpy made the pfp
THE MARVEL SUPERVILLIAN OF THE RTC",,False,"{'description': {'mentions': [{'start': 0, 'end': 8, 'username': 'ftderpy'}]}}"
1315885889831276544,zanygaga,259,4511,he/him | grimes x1,"Chicago, IL",False,
1389256661248798720,CuntEvans,720,21894,✰ They/Them ✰ spinmeroundstore employee,Planet Her 🇵🇭,False,
1483727975111888898,KingsAltTWT,5,231,Not my main😎,,False,
1334424148345561093,TheMangaArtist4,81,1455,Mostly art on here | creates concepts | draws commissions | Royale High cosplayer | Banner by @MagicalReeRee | Thanks for reading,,False,"{'description': {'mentions': [{'start': 94, 'end': 108, 'username': 'MagicalReeRee'}]}}"
1228007171339755521,flipflopokay,26,2130,,"Usa, somewhere",False,
149723346,abbigaga,2117,98905,i separate from the fake in the specialist way,"Illinois, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/leflrBbDsY', 'expanded_url': 'https://www.paypal.me/abbiivy', 'display_url': 'paypal.me/abbiivy'}]}}"
3010289957,akaJazy,1597,47322,Cat Stan and I like music | Followed by @LidlGB - 14/06/22 | Private: @LilJvzy,19 | She/They,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rHlOhKBgNL', 'expanded_url': 'https://www.last.fm/user/LilJazy', 'display_url': 'last.fm/user/LilJazy'}]}, 'description': {'mentions': [{'start': 40, 'end': 47, 'username': 'LidlGB'}, {'start': 70, 'end': 78, 'username': 'LilJvzy'}]}}"
1495783326774272000,ItsLloydaBech,3,7,no-,,False,
1501966779064602647,OasisThePopstar,2,47,"(ENG/FIL) | Hi, I'm Oasis! I'm a rising popstar that usually streams on REALITY (and hopefully Twitch and YT in the future!) | p.s. I actually can't sing lol",mama mo,False,
1366177370462441476,Pandy62715102,2,21,"🇧🇷
           ♀
          🎨
          🎶
          ♓
♥️🇨🇦🇯🇵🇦🇺♥️",,False,
1296946275523473408,Sonar_Games,31031,533,"Sonar brings new worlds & creatures to life on @Roblox! 🌋🐉

Find updates for Dragon Adventures 🐲, Creatures of Sonaria 🐾 and more below!

https://t.co/HAwsuBsJo3",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yeivYNFsWx', 'expanded_url': 'https://discord.gg/Y5B8pwyCF3', 'display_url': 'discord.gg/Y5B8pwyCF3'}]}, 'description': {'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/HAwsuBsJo3', 'expanded_url': 'http://sonar.games', 'display_url': 'sonar.games'}], 'mentions': [{'start': 47, 'end': 54, 'username': 'Roblox'}]}}"
948434188365123585,PRTM_D,278,2531,"Hi I'm 22, I speedrun TimeSplitters 2 and 3, I like listening to music and I like spectating Melee. He/Him 🏳️‍🌈
          
PFP: @YixxiePie",Scotland,False,"{'description': {'mentions': [{'start': 128, 'end': 138, 'username': 'YixxiePie'}]}}"
1331620633726259200,ssefnum,88997,400711,pelopor auto-base sejak 2016. rl thingy and rp related. // pengaduan and business: @carewful contact : contact.munfess@gmail.com,"DKI Jakarta, Indonesia",False,"{'description': {'mentions': [{'start': 83, 'end': 92, 'username': 'carewful'}]}}"
1448028911225409540,simon_xcx,734,3850,"Living in a Mercurial World ⟡ Charli XCX fan account, stream CRASH",H/H ,False,
789875795611312129,zellosheit,2897,9064,"𝑴𝒂𝒓𝒓𝒚 𝒎𝒆, 𝒚𝒐𝒖 𝒘𝒉𝒐𝒓𝒆","Ribeirão Preto, Brasil",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8ly5UcQSLu', 'expanded_url': 'https://www.instagram.com/moraes.heit/', 'display_url': 'instagram.com/moraes.heit/'}]}}"
1497244956540366854,whatsn2day,182,38792,Latest News And Breaking Headlines,United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bdbqeV04jR', 'expanded_url': 'http://whatsnew2day.com', 'display_url': 'whatsnew2day.com'}]}}"
1266084484627251200,CIoud_Aura_,818,42429,just breathe,17 | Valerie | she/her |🏳️‍⚧️,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/do1MleQPNP', 'expanded_url': 'https://funnnel.carrd.co/', 'display_url': 'funnnel.carrd.co'}]}}"
1913959446,9_breaking_news,199,256377,Breaking News And Latest Headlines,united states ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4PB5A5V6uT', 'expanded_url': 'https://9breakingnews.com', 'display_url': '9breakingnews.com'}]}}"
1449936386245607430,Naveen09987845,5,39239,News website : https://t.co/JaHAlzqjDz,,False,"{'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/JaHAlzqjDz', 'expanded_url': 'https://www.newsnaveen.online/', 'display_url': 'newsnaveen.online'}]}}"
1293423098079768576,newssnaveen,38,77629,Blogger,India,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hVf1GqCEXt', 'expanded_url': 'https://newsnaveen.com/', 'display_url': 'newsnaveen.com'}]}}"
1101251918054256647,primadonnr1,3123,105325,sou simpática e inteligente,são paulo,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jTGFlhqJIU', 'expanded_url': 'https://www.last.fm/pt/user/primadonnr1', 'display_url': 'last.fm/pt/user/primad…'}]}}"
1144047995983466497,ThisaLucas,213,3493,"Current @IUPUI student

I'm savage and you can't do sh*t!","Indianapolis, IN",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H6AhNAvuoX', 'expanded_url': 'https://linktr.ee/thisa_lucas', 'display_url': 'linktr.ee/thisa_lucas'}]}, 'description': {'mentions': [{'start': 8, 'end': 14, 'username': 'IUPUI'}]}}"
1353817245357666305,RBXEventHunters,33933,2509,We're an unofficial community of Roblox Leakers bringing you the latest Leaks! | We're NOT affiliated with Roblox. | Managed by 1 person.,Roblox HQ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cH9lwZXgbb', 'expanded_url': 'https://linktr.ee/rbxeventhunters', 'display_url': 'linktr.ee/rbxeventhunters'}]}}"
1281289872011964416,apollodotorg,294,31768,head of the lil baby agenda. head of the nutella agenda. @naomiscellphone,"black, 18, she/they, rainbow",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/brgQYiaqeC', 'expanded_url': 'http://jewelch.redbubble.com', 'display_url': 'jewelch.redbubble.com'}]}, 'description': {'mentions': [{'start': 57, 'end': 73, 'username': 'naomiscellphone'}]}}"
953704560,tIouvre,4694,120076,i don't like the real world,,False,
1427586649123278854,bburthelove,767,4166,🇹🇭 🇯🇵 🎶 🌱 • Ninja | Angel 🖤🤍,,False,
1382620731528269825,swtheprfct,3690,65494,18 • we’ll crash and burn @lqvelylips,raralex ♡  she/her  arab  🇸🇬,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2mDOZqg1ea', 'expanded_url': 'https://presave.umusic.com/sabrinacarpenter-presave', 'display_url': 'presave.umusic.com/sabrinacarpent…'}]}, 'description': {'mentions': [{'start': 26, 'end': 37, 'username': 'lqvelylips'}]}}"
1341639057957261317,Fxiryfrogmother,184,4502,!!minor (13-16 moots thx) go follow @zero_isontwt - Pacific Standard Time - autistic - heartstopper/commentary youtube - squooshy squad,she/her/anything nonmasc,False,"{'description': {'mentions': [{'start': 36, 'end': 49, 'username': 'zero_isontwt'}]}}"
1444638560611676163,AnOfficialChild,118,2773,Luchando por decidir si debo quedarme en este fandom o no || 🇯🇲 🇨🇴 🇵🇷,He/They/she || minor,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/njdAyGdhCF', 'expanded_url': 'https://anofficialchild.carrd.co/', 'display_url': 'anofficialchild.carrd.co'}]}}"
1040967045859430405,anas_abdulhak,1238,2394,"Writer/Artist from Syria. Making comics and co-hosting the Geekable podcast.
header by Mattia Monaco.
⛓️Eleutheromania is out now for free⛓️",Etheres,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R2Ec1WtRLS', 'expanded_url': 'http://anasabdulhak.com', 'display_url': 'anasabdulhak.com'}]}}"
1362902674635517955,dirbywkw,157,8857,they/her asian,,False,
945652603517571072,dale_xcx,1834,23372,Your fave British cigarette,He/Him 22,False,
1415087533,allariana,1479,6686,,,False,
621208256,daniarguello07,473,13430,"𝟮1, 𝗔𝗿𝗶𝗲𝘀 𝗮𝗻𝗱 𝗣𝗹𝗮𝘆𝗹𝗶𝘀𝘁 𝗛𝗼𝗲 𝗛𝗲/𝗧𝗵𝗲𝘆",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FFmZMx2igK', 'expanded_url': 'https://www.instagram.com/darguello06', 'display_url': 'instagram.com/darguello06'}]}}"
1465306072156020743,Mochiioko,29,172,Soon to be PNGTuber//Artist//I love Magical Girls// DMs are open// COMMISSIONS ARE CLOSED// Busy as of now^^,,False,
819769340534792193,ponilegs,66,3270,very well-put together.,,False,
1084627424309100546,Mandarino__,199,83661,"Pietro, 23, NB (He/they), gay, INFT-P 🌈✨💖 @sleepypine 💖✨🌈",Italy,False,"{'description': {'mentions': [{'start': 42, 'end': 53, 'username': 'sleepypine'}]}}"
1125483751465680896,IamPapaLeon,69,2920,"27, demi - High Functioning Autism - Captain of the Eve's Journey - live and breathe Final Fantasy - absolute Lore and Mythology nerd - pfp by me",Luxembourg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mYxmoGPVen', 'expanded_url': 'http://soon.twitch.tv', 'display_url': 'soon.twitch.tv'}]}}"
1362151959436943362,OnslaughtRush,1977,7975,🏝️ | 🇵🇷 • 19 • Jorgie • Stop Motion Animator • Voice actor • Artist • Creator of #SonicOnslaught • I'm in @FinalFrontierSt @ImpactSonic • @starchanto 💞| 🏝️,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MO39bi2ztB', 'expanded_url': 'http://youtube.com/Boostifer', 'display_url': 'youtube.com/Boostifer'}]}, 'description': {'hashtags': [{'start': 81, 'end': 96, 'tag': 'SonicOnslaught'}], 'mentions': [{'start': 106, 'end': 122, 'username': 'FinalFrontierSt'}, {'start': 123, 'end': 135, 'username': 'ImpactSonic'}, {'start': 138, 'end': 149, 'username': 'starchanto'}]}}"
1476827789965905934,F4TH3RPL4YZ,7,90,Just a normal Royale high/MSP/Artist/Alt-Scene/Weirdcore user who supports the LGBTQ+! Im Bi & Genderfluid as well!,In Your Basement~ JK JK,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JadJ18Vlr1', 'expanded_url': 'https://www.roblox.com/users/517744308/profile', 'display_url': 'roblox.com/users/51774430…'}]}}"
922150385162375169,kissCharlikisss,1390,21138,Angel since forever 💕,Dancing in the dark ,False,
1407018182313877509,ImTechnoo,2645,43129,🗿,🗿,False,
1360978917058822144,VibezyRBLX,2900,7401,"Hello! I am Vibezy! 👋  

A Small Content Creator with 900+ Subscribers!
A Wannabe #RTC Member

Road To 1k
Go And Subscribe!          👇👇👇",Inside my house,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GkasEB70ab', 'expanded_url': 'https://www.youtube.com/channel/UChNBCNwJTPksjPVB9cMZ41g', 'display_url': 'youtube.com/channel/UChNBC…'}]}, 'description': {'hashtags': [{'start': 82, 'end': 86, 'tag': 'RTC'}]}}"
1416739237,lovesoleils,3618,3810,black lives matter. #blacklivesmatter,new york,False,"{'description': {'hashtags': [{'start': 20, 'end': 37, 'tag': 'blacklivesmatter'}]}}"
400241312,littlexmuller,2176,70690,#HUNTERROWLAND: wait but i love u,jlo.jmargs,False,"{'description': {'hashtags': [{'start': 0, 'end': 14, 'tag': 'HUNTERROWLAND'}]}}"
3074258854,nachoboycv,339,4688,photographer/graphic design. 21. he/him.,"Upper St Clair, PA",False,
4639904601,jnikosmamas,1980,20809,Here have an apple 🍏,21 | trans,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5zoBy3Ud3e', 'expanded_url': 'http://Instagram.com/jnikosmamas', 'display_url': 'Instagram.com/jnikosmamas'}]}}"
2183321851,telekneusses,450,4117,survivor of my eighth grade washington dc trip| views are hooters' she/they,,False,
3040107359,Gaven_Tretter,774,10600,He/Him • Content Creator • Vinyl Enthusiast,Libra ✺  Pisces ☽ Aries ↑,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s47SOsxyGt', 'expanded_url': 'https://linktr.ee/Gaven_Tretter', 'display_url': 'linktr.ee/Gaven_Tretter'}]}}"
593256427,KGiral2000,212,12356,"Fan of Charli XCX, Orsomarso S.C, and The Sevens.
I wasn't born at 1958, it's a problem with Twitter.
Tweets en inglés, and in Spanish.
I play Fortnite",XCX,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BlUOJV0SkA', 'expanded_url': 'https://www.kgiral.com/', 'display_url': 'kgiral.com'}]}}"
928054145763901440,GourmetGaga,258,140,Gaga 🎶 Ava 🎶 Doja 🎶 XCX 🎶 Drag Race Billboard Prediction Account: @GourmetCharts,"Texas, USA",False,"{'description': {'mentions': [{'start': 66, 'end': 80, 'username': 'GourmetCharts'}]}}"
1418847595309502465,SnowBACK333,45,227,,,False,
279991380,imacring,332,696,🥥 | he/him,,False,
1404874123541684231,ichordoe,507,33736,@ItsCruelWinter 🤍,17 𖤐 they/she,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/txxmufsC1G', 'expanded_url': 'http://atwtmvtv.carrd.co', 'display_url': 'atwtmvtv.carrd.co'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'ItsCruelWinter'}]}}"
1045809460613079041,noangeIcharli,925,48654,fan account #spaceshost r.i.p mikey 🕊,Australia,False,"{'description': {'hashtags': [{'start': 12, 'end': 23, 'tag': 'spaceshost'}]}}"
259023448,semajxcx,1775,164131,✌️Just One Of The Boys✌ I just cancelled myself so you don’t have to! #SelfCheckout #LucyHaleforMojoJojo,NY,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9FJ9vEYszR', 'expanded_url': 'https://linktr.ee/SemajhGetsCancelled', 'display_url': 'linktr.ee/SemajhGetsCanc…'}]}, 'description': {'hashtags': [{'start': 70, 'end': 83, 'tag': 'SelfCheckout'}, {'start': 84, 'end': 104, 'tag': 'LucyHaleforMojoJojo'}]}}"
93377512,rainonben,1923,81027,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1ixuPwkRWb', 'expanded_url': 'http://www.instagram.com/bencravencrompton', 'display_url': 'instagram.com/bencravencromp…'}]}}"
1330442617448906752,IPishy,23,29,,,False,
1294470668478640129,raefiddle2,44,887,i like to retweet || im still sunrae,nowhere,False,
1641758082,cyruslohan,3921,41827,https://t.co/FBqpdrjRx8,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/euAGnrRqeN', 'expanded_url': 'http://instagram.com/lucasalbux', 'display_url': 'instagram.com/lucasalbux'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FBqpdrjRx8', 'expanded_url': 'https://twitter.com/mileycyrus/status/1136629641635016706?s=21', 'display_url': 'twitter.com/mileycyrus/sta…'}]}}"
1095533671614988289,KeatonJ08566892,1,73,,,False,
1434267667704152066,moore_jacobi,14,63,i lik big bannnnnnnnnanaaaaas,,False,
1439938542344495108,Cold43792005,0,1,Привет,,False,
2287098931,gravycatman,102433,7641,"Professional Cat, Part-Time Robloxian

Business Inquiries:: businessgravycatman@gmail.com
Merch:: https://t.co/IrrmJcZXzK
https://t.co/bNTCj6OGtA",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EfJQfnLQUq', 'expanded_url': 'https://www.youtube.com/gravycatman', 'display_url': 'youtube.com/gravycatman'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/IrrmJcZXzK', 'expanded_url': 'http://gravycatman.creator-spring.com', 'display_url': 'gravycatman.creator-spring.com'}, {'start': 122, 'end': 145, 'url': 'https://t.co/bNTCj6OGtA', 'expanded_url': 'http://Discord.gg/gravy', 'display_url': 'Discord.gg/gravy'}]}}"
1322681399237701632,AMatsuyama1,4,264,"I might tweet random quotes... I think.??
If you're following me  you have to report @alexander00413. thanks",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IEWR6T8IMv', 'expanded_url': 'https://www.youtube.com/channel/UC6NM-3pT3Qgbc3VQVyRI7Fg?view_as=subscriber', 'display_url': 'youtube.com/channel/UC6NM-…'}]}, 'description': {'mentions': [{'start': 85, 'end': 100, 'username': 'alexander00413'}]}}"
1233836490993491968,iousnlajdjfi,14,354,,,False,
1476630510663344128,RobIicks,14489,1827,"⚠️ Moved accounts (Follow ▶️ @Roblicks), but Retweeting the new Tweets.

PARODY Account by @Guy_Awesomest, not @Roblox",California,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZAHnx25Pp7', 'expanded_url': 'http://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'Roblicks'}, {'start': 91, 'end': 105, 'username': 'Guy_Awesomest'}, {'start': 111, 'end': 118, 'username': 'Roblox'}]}}"
1477641247661637633,watchfoxdeals,267,24531,"A bot that tracks Roblox limited item deals.
Turn on Twitter notifs for notifs. 
Owner: @Chloe_Woahie | fekie#7808
Join the Discord! https://t.co/3C1QwJOfgy",,False,"{'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/3C1QwJOfgy', 'expanded_url': 'http://discord.gg/zzUNvdMGJk', 'display_url': 'discord.gg/zzUNvdMGJk'}], 'mentions': [{'start': 88, 'end': 101, 'username': 'Chloe_Woahie'}]}}"
1516703792259125253,dominichein0408,0,77,,,False,
