userid,username,followers,tweets,profile_desc,location,verified,entities
1217301887537549314,GameOve21093887,19,934,Meu Casal se periquito bonitinhos,,False,
1016123761890906112,Felip4k_,57,1744,22 • @PlayApex and @TEKKEN player.,𝙎𝙋,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uqdFrI2iWY', 'expanded_url': 'http://Twitch.tv/WALK3RXP', 'display_url': 'Twitch.tv/WALK3RXP'}]}, 'description': {'mentions': [{'start': 5, 'end': 14, 'username': 'PlayApex'}, {'start': 19, 'end': 26, 'username': 'TEKKEN'}]}}"
1513787244900986880,NixxiAndCookies,2,22,"I love TPN, more anime bc yus and maybe msg me sometime hah
i have humor of a 5 year old LMAO and i am weird",,False,
1292079323696922627,Useless39970248,0,14,My account got hacked,,False,
16745055,Roblox,5129666,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
3383407220,NosniyRBLX,113597,495,Founder and Developer @ Nosniy Games,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QtFicqyVO2', 'expanded_url': 'https://nosniy.games', 'display_url': 'nosniy.games'}]}}"
1220718669283713024,SantosPlayGames,11,897,"Idade:15 anos 
Roblox user: SantosplaygamesReal e bellaesantos (minha alt)
Sempre olhando vazamentos de item grátis no roblox e novidades",,False,
1422163374339727363,LeaksEvents,4293,4778,"Trazendo para você os últimos vazamentos e informações dos Roblox eventos. Gerenciado por @WenzoGamer e @IhMiinehChan

Parceiros: @Roblox_RTC_BR, @Roblog_",Leaks Corporation,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/goK45sRXKM', 'expanded_url': 'https://robloxeventsleaks.carrd.co', 'display_url': 'robloxeventsleaks.carrd.co'}]}, 'description': {'mentions': [{'start': 90, 'end': 101, 'username': 'WenzoGamer'}, {'start': 104, 'end': 117, 'username': 'IhMiinehChan'}, {'start': 130, 'end': 144, 'username': 'Roblox_RTC_BR'}, {'start': 146, 'end': 154, 'username': 'Roblog_'}]}}"
1353817245357666305,RBXEventHunters,33916,2509,We're an unofficial community of Roblox Leakers bringing you the latest Leaks! | We're NOT affiliated with Roblox. | Managed by 1 person.,Roblox HQ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cH9lwZXgbb', 'expanded_url': 'https://linktr.ee/rbxeventhunters', 'display_url': 'linktr.ee/rbxeventhunters'}]}}"
1413100051631640579,zhicong111,14,508,I’m allergic to vegetables. He/Him. YouTube Channel: https://t.co/mP3KLK6XjH,"New York, NY",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EwVP5lvpP1', 'expanded_url': 'http://Roblox.com', 'display_url': 'Roblox.com'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/mP3KLK6XjH', 'expanded_url': 'https://youtube.com/channel/UCt1ggOgTmfZ1oDo2e4N1ZCQ', 'display_url': 'youtube.com/channel/UCt1gg…'}]}}"
1178676137221873664,UseClover,1411,2208,YouTube Robloxian Live stream everyday. Game of Choice is PIGGY,Miami Boii,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/75ORmGIpAn', 'expanded_url': 'https://www.youtube.com/channel/UCIN_1Q56niuV-CCWHwxhw5w', 'display_url': 'youtube.com/channel/UCIN_1…'}]}}"
4473724636,hiddenroblox,26,76208,I give facts about ROBLOX. so if your A stalker go away,,False,
1441902249349767173,masterking750_,1,191,i like shitposting and I think i am funny when i am not,,False,
1521789397028458496,KodigoPirata,166,61,"Creador de contenido, youtuber, streamer",,False,
1352464474079260674,Nooby_heacker,684,6557,| a Youtuber with over 200 subscribers| I am a GFX designer|Check my pin for more info//Fully vaccinated//A #RTC member//🇭🇰// alt: @nooby_alt,🇭🇰// Subscribe me pls,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BXABXXpp5y', 'expanded_url': 'https://youtube.com/channel/UCHKJKC-3FoZPGg4aZM15ylg', 'display_url': 'youtube.com/channel/UCHKJK…'}]}, 'description': {'hashtags': [{'start': 108, 'end': 112, 'tag': 'RTC'}], 'mentions': [{'start': 131, 'end': 141, 'username': 'nooby_alt'}]}}"
1317228513116737537,frisky64,352,20820,🇻🇪 | #1 sakaki fan | pro gmod-player | struggler,Green Dolphin Street Prison,False,
1338419547347488768,sabruhh8,360,2796,need frens.. jort#8080 :3,the lair,False,
1444022991482986501,Gaming_W0lfer,4,15,"Hi, I'm Knight. I'm Brazilian-British. I like streaming and watching things. I like the military and like drawing.",New Zealand,False,
828495957964656642,greenlegocats,102112,15473,"Roblox player since 2012. 1m+ place visits, 150m+ views, many amazing fans.
YT - greenlegocats123
IG - greenlegocats123
Discord - Disabled :(",Canada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CjFNGcUze5', 'expanded_url': 'http://youtube.com/greenlegocats123', 'display_url': 'youtube.com/greenlegocats1…'}]}}"
1080172074784702465,CertifiedLaw,142,333,Roblox Player.,State of Firestone,False,
1065969666336714753,reveronxx1,0,159,My roblox account: https://t.co/BeIHojmj7e,,False,"{'description': {'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/BeIHojmj7e', 'expanded_url': 'https://www.roblox.com/users/33393423/profile', 'display_url': 'roblox.com/users/33393423…'}]}}"
1477641247661637633,watchfoxdeals,266,24462,"A bot that tracks Roblox limited item deals.
Turn on Twitter notifs for notifs. 
Owner: @Chloe_Woahie | fekie#7808
Join the Discord! https://t.co/3C1QwJOfgy",,False,"{'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/3C1QwJOfgy', 'expanded_url': 'http://discord.gg/zzUNvdMGJk', 'display_url': 'discord.gg/zzUNvdMGJk'}], 'mentions': [{'start': 88, 'end': 101, 'username': 'Chloe_Woahie'}]}}"
1510504397301760000,isa0verthinks,36,137,intp,,False,
1527024428651003910,salasar_el,5,2,hola viva el nopor,,False,
1284671052413534212,Fvirys4u,1350,3677,"MW PROOFS - #fvirys4umw

💐💕
➴ 1.3k+ fairies ! Ily guys sm ♥
ʚ♡ɞ｡ﾟﾟ･

Proof count: 72 :D

MW/MM SERVICE: OPEN
mw/mm proofs: 2",otw to be a mw !!,False,"{'description': {'hashtags': [{'start': 12, 'end': 23, 'tag': 'fvirys4umw'}]}}"
1483683016807309312,Narimariiiii,25,2173,✨ Bannaxhamster ✨,Gmt-8,False,
1501408889891614723,Gagag547,2,60,カジノゲームが好きな中二です(楽しいやつガチではない！),,False,
1341609279833292802,EDragons211,3,225,.....,,False,
1528964290023145472,Shaheedsacha,0,10,,,False,
1483265368391299073,_BarneyyyZoey_,197,4207,Chloe Emi Smoothie Harshita Kyllie my luv🫶🏻#roadto200 #BarneyArmy #PompompurinArmy,Vietnam,False,"{'description': {'hashtags': [{'start': 43, 'end': 53, 'tag': 'roadto200'}, {'start': 54, 'end': 65, 'tag': 'BarneyArmy'}, {'start': 66, 'end': 82, 'tag': 'PompompurinArmy'}]}}"
1421045033533313024,smoothiescool,255,18510,he/him - alt account: @AltSmoothie - #Roadto300,,False,"{'description': {'hashtags': [{'start': 37, 'end': 47, 'tag': 'Roadto300'}], 'mentions': [{'start': 22, 'end': 34, 'username': 'AltSmoothie'}]}}"
1138413023285207040,Sonic6051,66,3003,"mostly satire twitter account, dont get mad bro",basement,False,
1399890391235694592,RobloxTrackers,10718,66,"Follow us for early updates about upcoming Roblox features. All ""coming soon"" features are subject to change.

🔁 LIVE API UPDATES: https://t.co/PUFKaYlv4B",Not affiliated with Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A4uWucTttt', 'expanded_url': 'https://github.com/Roblox-Trackers', 'display_url': 'github.com/Roblox-Trackers'}]}, 'description': {'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/PUFKaYlv4B', 'expanded_url': 'http://discord.gg/grgMKZeGXQ', 'display_url': 'discord.gg/grgMKZeGXQ'}]}}"
701993919584731136,Gleaminger,6,8,hello there,,False,
1394248005797113862,ReasonHerrscher,36,3896,17| Roblox Event hunter member | Love cats | Twitter is either good or bad place depends on a people you talk to | Horni bitch,New York City,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7PaPwxm5ef', 'expanded_url': 'http://www.youtube.com', 'display_url': 'youtube.com'}]}}"
1228007171339755521,flipflopokay,26,2125,,"Usa, somewhere",False,
1056053249470541824,Roblox_RTC,457242,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1467301932490539009,auruorr,82,3343,why,🏳️‍⚧️,False,
1511864448780161025,ATNM321,0,58,,,False,
1520448988360622082,Gacha_Heat3,501,3954,"∘˙ my lover's: @RubenJamesGonz1 @bite8728 @shadowd82857493 @Hunter76Jeremey @SuperAaron352 ˙∘

(If you ask me why im cute it's because I was born that way UvU)",???,False,"{'description': {'mentions': [{'start': 15, 'end': 31, 'username': 'RubenJamesGonz1'}, {'start': 32, 'end': 41, 'username': 'bite8728'}, {'start': 42, 'end': 58, 'username': 'shadowd82857493'}, {'start': 59, 'end': 75, 'username': 'Hunter76Jeremey'}, {'start': 76, 'end': 90, 'username': 'SuperAaron352'}]}}"
1467638758698885120,Crazy__Vinny,5,31,"Trans 🏳️‍⚧️, Omni , artist",,False,
