userid,username,followers,tweets,profile_desc,location,verified,entities
1247878475899236353,shintopups,1227,8745,🚏• hola! call me shin ☻ ⁞ trusted seller & trader since 2020 ⁞ w/ over 4.2k successful transactions ⁞ legit checks :: #sushinlegit! ⁞ LF active resellers,she | her // fast replies! 💜,False,"{'description': {'hashtags': [{'start': 118, 'end': 130, 'tag': 'sushinlegit'}]}}"
1528119791956918273,EmIzabella,1,598,ok,,False,
1361858266658181126,Melody6580,171,7655,"🌟Cross trades but REFUSE to go first, unless ive traded with you before🌟
Don't know values, hates adding when shouldn't. Hate lousy scammers. #Melistrue",,False,"{'description': {'hashtags': [{'start': 142, 'end': 152, 'tag': 'Melistrue'}]}}"
3150064784,InternalCool,53,1732,"Dark humor welcome.
•
🇲🇽🇭🇳🇺🇸
•
Banner Art by Inkman","Da Tavern, Sleep Kingdom",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B26rvQrQ7H', 'expanded_url': 'https://www.youtube.com/c/TheSleepKing', 'display_url': 'youtube.com/c/TheSleepKing'}]}}"
1424384399710167042,MHyn4j2tEvNUhjx,14,553,TIK TOK ID blue_mugi,,False,
1529325638305325056,wildcats018,3,21,go subscribe WildcatYT. i am create a game on roblox is coming soon on roblox. thank you for your support... I don't accept friend requests... My favorite game,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w12QgR7GSR', 'expanded_url': 'https://www.youtube.com/channel/UCNROizb2qheglHTcukEHx2g', 'display_url': 'youtube.com/channel/UCNROi…'}]}}"
1493485228379160576,EllaGar91200231,10,148,"I do stuff and welcome to my profile

They/them/it

Arts , Commissions , Concepts & Modelling

Roblox User Under this thing",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sMxNXzGo9Y', 'expanded_url': 'https://web.roblox.com/users/3425813831/profile', 'display_url': 'web.roblox.com/users/34258138…'}]}}"
875176256630800384,pimpinkena,515,11866,if you’re reading this might as well follow me 🙄🙄,18 | she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V7fGSqVmjg', 'expanded_url': 'http://pimplife.com', 'display_url': 'pimplife.com'}]}}"
1182831903247716352,rhythmbound_,490,17930,"Sup, you can call me CJ or Comet • I draw :3 • Comet#8430 • Insta = rhythm_bound • Follow my friends who run @TheSiIentNation! 💙",,False,"{'description': {'mentions': [{'start': 109, 'end': 125, 'username': 'TheSiIentNation'}]}}"
1291214530492604416,bIackhilll,408,9589,"I love mcu and stranger things
                                                                           | minor | hispanic |",INTJ| Bi | She/They |,False,
1246645479682854914,PunkSoul3,35,1223,"he/him
bisexual","Memphis, Tennessee, USA.",False,
447618551,cosykyle,3086,13456,⭐️ little twitch affiliate ⭐️ ︴he/him 🏳️‍🌈 ︴graduate student 🎓 https://t.co/Cv7zfAHMcF,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xTTr5h4exG', 'expanded_url': 'https://twitch.tv/cosykyle', 'display_url': 'twitch.tv/cosykyle'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/Cv7zfAHMcF', 'expanded_url': 'http://linktr.ee/cosykyleNTsI', 'display_url': 'linktr.ee/cosykyleNTsI'}]}}"
1122300033276231680,winterseokle,4740,31883,"BLUE&GREY: ɪ ᴊᴜꜱᴛ ᴡᴀɴɴᴀ ʙᴇ ʜᴀᴘᴘɪᴇʀ
                                                  ❥ @seokjlip; @lyminkoo; @jmlyhrt",ᴹᵃᵍⁱᶜ ˢʰᵒᵖ ☕,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tn5MJgP0EW', 'expanded_url': 'https://soundcloud.app.goo.gl/YCTF', 'display_url': 'soundcloud.app.goo.gl/YCTF'}]}, 'description': {'mentions': [{'start': 87, 'end': 96, 'username': 'seokjlip'}, {'start': 98, 'end': 107, 'username': 'lyminkoo'}, {'start': 109, 'end': 117, 'username': 'jmlyhrt'}]}}"
1529104762234449926,lyminkoo,757,10468,#HOBI: that’s my ego! — @moonlightnk,94.97,False,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'HOBI'}], 'mentions': [{'start': 24, 'end': 36, 'username': 'moonlightnk'}]}}"
1376435822988300289,pathfinderop,623,26183,VB77 🇫🇮 LH44🇬🇧 GR63🇬🇧 Mercedes  ICT rcb enjoyer,Lewis 100th win,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EN4njeS1aa', 'expanded_url': 'https://planefinder.net/', 'display_url': 'planefinder.net'}]}}"
1071442755224772610,guapskii,303,5941,@slohinhiding,,False,"{'description': {'mentions': [{'start': 0, 'end': 13, 'username': 'slohinhiding'}]}}"
1389258838541492229,cronasblkblood,84,4018,Im falling down into my shadow,@palouschicken,False,
1287156170289889280,bhostress,366,12463,the thoughts of a man who accidentally jumped into a well and can't get out,under there,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DquSAETesm', 'expanded_url': 'http://www.pictureofhotdog.com', 'display_url': 'pictureofhotdog.com'}]}}"
1289834519713820674,viridian_Ar,141,8265,"Some says im underrated artist:0#hartpwintssupremacy Dream halo: val20😭❤️
// Not really active cuz our graduation will be happened this month! Advance cg to me","favorite emoji ""😳❤️"" ",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9wN3Uyat3o', 'expanded_url': 'https://www.instagram.com/mrytle_mi/', 'display_url': 'instagram.com/mrytle_mi/'}]}}"
