userid,username,followers,tweets,profile_desc,location,verified,entities
1409417063244845056,Trtkn_0709,88,5615,ねぇ早くアタシでキミをいっぱいにしてね??🤲🏻💖 『@teruto_nico』💍♡,2020.12.29~,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fn5uPEozzr', 'expanded_url': 'https://twpf.jp/Trtkn_0709', 'display_url': 'twpf.jp/Trtkn_0709'}]}, 'description': {'mentions': [{'start': 26, 'end': 38, 'username': 'teruto_nico'}]}}"
1448843057286295579,stanmarshquote,71,19770,mostly silly quotes nothing should be real on what i post (i think),he  ,False,
1517465592173047815,Zendo626,1,72,I like trains,,False,
838491626976776194,RadioCutoRBX,1214,8911,"Youtuber de Eventos +27k | Dueño de @EpicBattlesRB y @EpicStudios5 | Conductor de @RN_Noticias1

📨 Contacto: radiocutorbx@rnnoticiasrblx.com",En mi casa,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MtqGxrXcl7', 'expanded_url': 'https://youtube.com/c/RadioCutoRoblox', 'display_url': 'youtube.com/c/RadioCutoRob…'}]}, 'description': {'mentions': [{'start': 36, 'end': 50, 'username': 'EpicBattlesRB'}, {'start': 53, 'end': 66, 'username': 'EpicStudios5'}, {'start': 82, 'end': 95, 'username': 'RN_Noticias1'}]}}"
16745055,Roblox,5131271,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1199580850368565248,CoyoteTango6,11,6552,"Do what you must, And believe in it.",Taiwan,False,
1447909769206013962,RobloxLeakers__,4858,925,"Welcome to Roblox Leakers! We post leaks and news on the popular platform Roblox, Hope you enjoy our Leaks.

(Not affiliated with ROBLOX)",Roblox Leakers,False,
1056053249470541824,Roblox_RTC,457511,24467,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1466195776867033094,BloxzMedia,366,311,"Roblox News, Events, Community, and more!

Managed by @bloxkz_ & @NotBlitzRoblox",Metaverse,False,"{'description': {'mentions': [{'start': 54, 'end': 62, 'username': 'bloxkz_'}, {'start': 65, 'end': 80, 'username': 'NotBlitzRoblox'}]}}"
2322525168,Sealow_,3078,330,"MrBeast 🇸🇪 23yo 🎩 Head of Main, Gaming, Reacts","Gothenburg, Sweden",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CFsJxqnrG6', 'expanded_url': 'https://www.youtube.com/channel/UCnihwbgoknQaHO6XT_K3mtA', 'display_url': 'youtube.com/channel/UCnihw…'}]}}"
