userid,username,followers,tweets,profile_desc,location,verified,entities
1326193703594102785,dom3eyboi,17,1268,,,False,
1310144563311521792,Roblox_KooDev,279,1436,"Experienced Roblox Builder, Tester and Scripter
Feel Free to Hire Me
Contributed to Experienced Games
Dream Item: Developer Longsword
PFP: @TheRealAbadiii",Roblox,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hiX2qnw8nB', 'expanded_url': 'https://www.youtube.com/channel/UCTMl8L7SYyFRhbaH5QTN9Cg', 'display_url': 'youtube.com/channel/UCTMl8…'}]}, 'description': {'mentions': [{'start': 139, 'end': 154, 'username': 'TheRealAbadiii'}]}}"
1530735534565478400,Lentleri,2,17,Idk what to say Lol,,False,
1130148079292899328,BGM_Leaks,170,992,Big Movie leaks & News | Follow for more updates like #JurassicWorldDominion and More!,,False,"{'description': {'hashtags': [{'start': 54, 'end': 76, 'tag': 'JurassicWorldDominion'}]}}"
1260561495898894336,DziredRBLX,3899,1231,roblox content creator,FOLLOW ME! 💛,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b0Xr0fxCiS', 'expanded_url': 'http://www.youtube.com/Dzired', 'display_url': 'youtube.com/Dzired'}]}}"
1501273572941213702,studyinazure,8,169,"fanclub de imix , robin et willow",she/they,False,
1055190665670340608,irlumity,138,19274,"they/them I 18 I fr/eng I despite everything, it's still you",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NuJ6ax1Wgt', 'expanded_url': 'http://irlumity.carrd.co', 'display_url': 'irlumity.carrd.co'}]}}"
1447550560329031686,Mark72846410,0,20,wHaT-,,False,
1022725798212653056,gLrj1gmg5Vymeet,69,1878,,القصيم,False,
16745055,Roblox,5129466,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
