userid,username,followers,tweets,profile_desc,location,verified,entities
1419329380044746759,abelsversion,208,740,mainly taylor  & abel,キッスランド,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bz3jULCBXx', 'expanded_url': 'https://www.theweeknd.com', 'display_url': 'theweeknd.com'}]}}"
2499483793,KrnRyt,1311,34278,"what brings you here, honey?",,False,
1269101043335348224,midcys,11890,12626,i stan iconic queens / checkmate 7.15 is coming!,itzy stan ,False,
1370982037264470020,KeedBDB,207,3427,MyTurn || Cameron94578174 fan account || 19 || RSGCS Winner,,False,
1133099781604012032,HarshyBOT,7,157791,A bot made by Haaarsh.,,False,
1318368767664148480,ThexElitexGamer,1,40,"Hello I am A youtuber With 214 subscribers. 
About Me= Im 21 years old, i game alot with friends and make youtube videos i dream one day i will be big on YT",,False,
1417992256364191744,BloxhubGG,11599,3,Discord: https://t.co/VYVEAKQphR Join: https://t.co/EwTo1wFASD,Bloxhub,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4qQKZZDJyq', 'expanded_url': 'http://bloxhub.gg', 'display_url': 'bloxhub.gg'}]}, 'description': {'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/VYVEAKQphR', 'expanded_url': 'http://discord.gg/bloxhub', 'display_url': 'discord.gg/bloxhub'}, {'start': 39, 'end': 62, 'url': 'https://t.co/EwTo1wFASD', 'expanded_url': 'http://bloxhub.gg/play', 'display_url': 'bloxhub.gg/play'}]}}"
16745055,Roblox,5129927,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1157077269984219136,itselym,25,167,. 28.11.2021❤️,Norge,False,
798958526118785024,23_LeeRoss,32365,4514,I work on Video Games. Living the dream. All views are my own.,"Atlanta, GA",False,
1479617047235416067,meiiroo_,1,4,Hai! Im maddie and I post gacha ^^,,False,
1145825695941222400,PlayAdoptMe,1410437,4898,"Adopt cute pets 🐕 Decorate your home 🖼️ Explore the world of Adopt Me! on Roblox 🐾 Made by: @UpliftGames
Help: @AdoptMeSupport",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JMYyChrlWl', 'expanded_url': 'http://playadopt.me', 'display_url': 'playadopt.me'}]}, 'description': {'mentions': [{'start': 92, 'end': 104, 'username': 'UpliftGames'}, {'start': 111, 'end': 126, 'username': 'AdoptMeSupport'}]}}"
3291015206,newfissy,431715,4215,"Technical Co-founder @PlayAdoptMe @UpliftGames

We're hiring Gameplay Programmers! https://t.co/QYVbDVSuYz","Texas, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Fg4ozslCb2', 'expanded_url': 'http://uplift.games', 'display_url': 'uplift.games'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/QYVbDVSuYz', 'expanded_url': 'http://uplift.games/careers', 'display_url': 'uplift.games/careers'}], 'mentions': [{'start': 21, 'end': 33, 'username': 'PlayAdoptMe'}, {'start': 34, 'end': 46, 'username': 'UpliftGames'}]}}"
944319501595824130,Bethink_RBX,201175,2744,"Hi. I'm Bethink. I like making games n stuff. Make sure to check out our website! https://t.co/cG0OL2vK7n For support: 
@UpliftGames",Antarctica,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u9Hz7Nxmjp', 'expanded_url': 'https://www.youtube.com/channel/UCT_lcqpaQdxR6gAb-YxSDOQ?view_as=subscriber', 'display_url': 'youtube.com/channel/UCT_lc…'}]}, 'description': {'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/cG0OL2vK7n', 'expanded_url': 'http://upliftgames.com', 'display_url': 'upliftgames.com'}], 'mentions': [{'start': 120, 'end': 132, 'username': 'UpliftGames'}]}}"
1495073218700341250,viiolediyorioo,70,1550,coqui te amo 🫶🏿🫶🏿,Argentina,False,
1517580535979298823,valenbonete,53,423,🥱,,False,
1462615759306305545,gonkill87074118,3,118,"!unfriends after trades! 
any pronouns
post about royale high and maybe adopt me mostly
:D",,False,
1528197104056901633,Roze73180168,10,64,"Roze
am i active? Nope.
well i don’t actively post anymore but i do secretly spy on some accs 👀",idfk hell,False,
1089345913758408704,completer1624,25,1153,just trying to be an influencer,In your walls,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UxIU60H2ur', 'expanded_url': 'https://www.roblox.com/users/96560127/profile', 'display_url': 'roblox.com/users/96560127…'}]}}"
1133533788946948096,RogueStealth_,716,27890,♠️ gorogorogoro-chan / mod for @ftDerpy (real)/ certified dokkan whale / Rogue#2023 / majima connoisseur / her | she / i run @BotDokkan (duh) ♦️,cotton candy land (CANADA),False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jVu4jtG5eI', 'expanded_url': 'https://www.youtube.com/RogueStealth', 'display_url': 'youtube.com/RogueStealth'}]}, 'description': {'mentions': [{'start': 31, 'end': 39, 'username': 'ftDerpy'}, {'start': 125, 'end': 135, 'username': 'BotDokkan'}]}}"
