userid,username,followers,tweets,profile_desc,location,verified,entities
1445316448813928455,c0ldstvff,10,2872,don't you shy away~,,False,
1274731659737411584,UniqueTiana9,12142,1035,"♡ Tiana ♡

༻ 18 ༺

♆ Demon Queen ♆ ( •̀ᴗ•́ )و

♕ Top RH Player ♕

✧ YouTuber ✧

☆ Original Character Creator ☆ 

♡ Blair And Delia ♡

♡ Stay Unique ♡",Demon Realm,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gILpt01RhP', 'expanded_url': 'https://www.youtube.com/channel/UCEhhLOOFd35_5LdGworOsuA?view_as=subscriber', 'display_url': 'youtube.com/channel/UCEhhL…'}]}}"
1378230360920752129,clowninghim,13,8,proud owner of 3 nft’s,hell,False,
1463279886236147718,georgy_02,3,174,,,False,
16745055,Roblox,5131651,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
759027320560627712,primegaming,376868,9266,"Official for all things Prime Gaming. Grab free games and in-game content for your favorite games with Prime! For Memes, we might have them. 👑",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HjomKwJHaa', 'expanded_url': 'https://gaming.amazon.com', 'display_url': 'gaming.amazon.com'}]}}"
2995414579,ROLVeStuff,235927,839,"Creators of Arsenal, Counter Blox, Unit: Classified & more!

Rolve on Roblox: https://t.co/RgZf2ERdRb…",Worldwide,False,"{'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/RgZf2ERdRb', 'expanded_url': 'http://roblox.com/groups/2613928', 'display_url': 'roblox.com/groups/2613928'}]}}"
1385668487020900354,delilahthrasher,23,1676,"Welcome to DLV! (Disneyland Vegas)
We are inspired by Disneyland Wales and others.",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wennfqnwvM', 'expanded_url': 'https://web.roblox.com/games/8121686389/Disneyland', 'display_url': 'web.roblox.com/games/81216863…'}]}}"
1502028356363161604,ThatOne88110123,1,7,"I'm me :)
My Roblox acc:https://t.co/0gJbDuI1pZ…",,False,"{'description': {'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/0gJbDuI1pZ', 'expanded_url': 'http://web.roblox.com/users/10858743', 'display_url': 'web.roblox.com/users/10858743'}]}}"
1473018995603173376,fpanyom,88,554,I like to play ROBLOX. I like to retweet ROBLOX. So pls follow me if u like ROBLOX :). ¡All the latest Roblox news will be retweeted and updated on this page!,San diego california,False,
1508797663214546962,oNewYorker_,0,68,,,False,
3785372836,MuneebParwazMP,6841,916,"Hello!
I am Muneeb, a Roblox Game Developer & YouTuber
Owner of @ParwazStudios on Roblox
⭐ Code: Muneeb",United Kingdom,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9f2BrpC5PK', 'expanded_url': 'https://linktr.ee/MuneebParwazMP', 'display_url': 'linktr.ee/MuneebParwazMP'}]}, 'description': {'mentions': [{'start': 64, 'end': 78, 'username': 'ParwazStudios'}]}}"
1321837230789402625,janeconha,2462,64223,qualquer pronome,,False,
1267993572609064966,RealDankToon,104,2349,"The name is DankToon! I use social media, talk to friends, and a good friend to talk to for problems! Need anything? most of the time available!",,False,
1304860725274439680,GamingTerie,0,14,terie mdr :),,False,
1486054569578799104,DaRealSwagOwO,0,22,no bio for you haha,,False,
1199001259904307207,RBXNews_,217290,4380,Bringing you the latest @Roblox News. | Got #Roblox News? Send us a DM! https://t.co/9BpVYbxSzT | https://t.co/hDaJZGsLED | We are not affiliated with Roblox.,The Metaverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jEqbSP55bU', 'expanded_url': 'http://rbxnews.xyz', 'display_url': 'rbxnews.xyz'}]}, 'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/9BpVYbxSzT', 'expanded_url': 'http://discord.gg/YTAkwr4YXn', 'display_url': 'discord.gg/YTAkwr4YXn'}, {'start': 98, 'end': 121, 'url': 'https://t.co/hDaJZGsLED', 'expanded_url': 'http://guilded.gg/i/ENZmK9jE', 'display_url': 'guilded.gg/i/ENZmK9jE'}], 'hashtags': [{'start': 44, 'end': 51, 'tag': 'Roblox'}], 'mentions': [{'start': 24, 'end': 31, 'username': 'Roblox'}]}}"
1454546586034393091,ii_xiux,1,12,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,False,
1296337724702707713,SoldierMC_YT,6,37,"CEO Vaulted Games Studios©
Owner @ AvengersMC",,False,
2233792838,BuildIntoGames,1735773,897,We make games! 🍊,"Texas, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KDxEmDheeq', 'expanded_url': 'https://www.shop.biggames.io', 'display_url': 'shop.biggames.io'}]}}"
1491428835686072321,abz_team,0,34,yes,,False,
1286403754884050944,KhariDoodles,6178,67081,"▪︎ Digital Artist ▪︎ PIGGY, TOH, Amphibia, FNAF content ▪︎ Gay▪︎From El Salvador & Honduras ▪︎ Transfem ▪︎ Demiboy ▪︎🐷🦔🐻 ▪︎",She / Her / He / Him,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dSG7P0II8g', 'expanded_url': 'https://cont.st/DuvJmg_cRKYQmE?g=1', 'display_url': 'cont.st/DuvJmg_cRKYQmE…'}]}}"
1162494706066046977,gamefamstudios,42851,2410,"We Partner, Publish & Produce #Roblox games!
🚗@UDUCommunity
🪖@MilitaryTycoon
⭐@AllStarTowerDef
🦔@SonicSimulator
👶@TwilightDaycare
📈@SiliconDigital_
+ more",Los Angeles,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0r0tpGlODC', 'expanded_url': 'https://bit.ly/GamefamWebsite', 'display_url': 'bit.ly/GamefamWebsite'}]}, 'description': {'hashtags': [{'start': 30, 'end': 37, 'tag': 'Roblox'}], 'mentions': [{'start': 46, 'end': 59, 'username': 'UDUCommunity'}, {'start': 61, 'end': 76, 'username': 'MilitaryTycoon'}, {'start': 78, 'end': 94, 'username': 'AllStarTowerDef'}, {'start': 96, 'end': 111, 'username': 'SonicSimulator'}, {'start': 113, 'end': 129, 'username': 'TwilightDaycare'}, {'start': 131, 'end': 147, 'username': 'SiliconDigital_'}]}}"
1406911562812624896,DiscoHolder,2,30,official roblox PIA formula 1 league profile,,False,
1463516274378649603,nazargbz,197,1653,te amo ye,,False,
1251347496799842305,Koko207Koko,27,1164,Honesty is the best policy,,False,
1500862618889773056,ShilohJk1,1,4,,,False,
754006735468261376,LilNasX,7789121,12134,late to da party ft. yb out now! link below!,LOST IN THE CITADEL,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tKiViWuNr5', 'expanded_url': 'https://lilnasx.lnk.to/LTTP', 'display_url': 'lilnasx.lnk.to/LTTP'}]}}"
