userid,username,followers,tweets,profile_desc,location,verified,entities
1173925992865435649,MuzicaVideo,3,215,🤩Să fim creativi!😁🤩,,False,
1338031480694435840,EleczoS,8,203,,,False,
1493038260913774592,Jackson45732823,1,28,,,False,
16745055,Roblox,5131221,10281,"Bringing the world together to play, create, explore, and socialize within millions of 3D virtual worlds. 

For support, go to https://t.co/yRCNeQf3Nf.",California,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nETwh2gRPi', 'expanded_url': 'https://rblx.co/Roblox', 'display_url': 'rblx.co/Roblox'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/yRCNeQf3Nf', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}]}}"
1406162677488103424,mariaadoloresss,469,26318,🇮🇹🌺🌊,ojalá en Italia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LFcptJVBPc', 'expanded_url': 'https://www.instagram.com/mariaapineroo_/', 'display_url': 'instagram.com/mariaapineroo_/'}]}}"
1253592113121497088,Nachez08_,72,2048,"13y / +300 tw / +80 yt
Me presento, soy un niño de 13 años al que le faltan un par de neuronas y le gusta jugar con amigos y con seguidores.",Streameando,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g627viLf0y', 'expanded_url': 'http://Twitch.tv/Nachez08', 'display_url': 'Twitch.tv/Nachez08'}]}}"
1479942991498383364,starcode_roblox,3,10,use meu starcode no roblox,,False,
1496856924943433729,TomKase1,0,6,,,False,
1324836609741725696,MLTGaming2,5662,2055,"Welcome to my official MLT Gaming Twitter! Make sure to follow me to know when I post, Thanks! 👍🔥",Canada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KnXUzUdtXc', 'expanded_url': 'https://www.youtube.com/c/MLTGaming2', 'display_url': 'youtube.com/c/MLTGaming2'}]}}"
1322824677958520835,CcaRania,44,1705,"Greetings, I am a gentleman, I don’t have a creative name.

Nationality : 🇱🇧/🇬🇧

I like historical stuff and art!",London/UK,False,
